src,dest
ESR2,TGFA
EVC,EFCAB7
EVC,SMO
EVC2,EFCAB7
EVC2,EVC
EVC2,SMO
EVL,ACTB
EVL,ACTG1
EXOC2,TBK1
EXOC7,RHOQ
EXOC7,SLC2A4
F2R,GNA11
F2R,GNA12
F2R,GNA13
F2R,GNA14
F2R,GNA15
F2R,GNAQ
F2R,GNAS
F2R,GNB1
F2R,GNB2
F2R,GNB3
F2R,GNB4
F2R,GNG10
F2R,GNG11
F2R,GNG13
F2R,GNG4
F2R,GNG5
F2R,GNG7
F2R,GNG8
F2R,GNGT2
F2R,LPAR2
F2R,LPAR3
F2R,LPAR5
F2R,PIK3R5
F2R,PLCB1
F2R,PLCB2
F2R,PLCB3
F2R,PLCB4
FADD,CASP3
FARP2,CDC42
FAS,DAXX
FAT4,FRMD1
FAT4,FRMD6
FAT4,NF2
FAT4,WWC1
FBXW11,CTNNB1
FBXW11,CUL1
FBXW11,GLI1
FBXW11,GLI2
FBXW11,GLI3
FBXW11,SKP1
FBXW11,WWTR1
FBXW11,YAP1
FFAR2,GNAI1
FFAR2,GNAI2
FFAR2,GNAI3
FGF1,CSF1R
FGF1,EGFR
FGF1,EPHA2
FGF1,ERBB2
FGF1,ERBB3
FGF1,ERBB4
FGF1,FGFR1
FGF1,FGFR2
FGF1,FGFR3
FGF1,FGFR4
FGF1,FLT1
FGF1,FLT3
FGF1,FLT4
FGF1,IGF1R
FGF1,INSR
FGF1,KDR
FGF1,KIT
FGF1,MET
FGF1,MST1R
FGF1,NGFR
FGF1,NTRK1
FGF1,NTRK2
FGF1,NTRK3
FGF1,PDGFRA
FGF1,RET
FGF1,TEK
FGF10,CSF1R
FGF10,EGFR
FGF10,EPHA2
FGF10,ERBB2
FGF10,ERBB3
FGF10,ERBB4
FGF10,FGFR1
FGF10,FGFR2
FGF10,FGFR3
FGF10,FGFR4
FGF10,FLT1
FGF10,FLT3
FGF10,FLT4
FGF10,IGF1R
FGF10,INSR
FGF10,KDR
FGF10,KIT
FGF10,MET
FGF10,MST1R
FGF10,NGFR
FGF10,NTRK1
FGF10,NTRK2
FGF10,NTRK3
FGF10,PDGFRA
FGF10,RET
FGF10,TEK
FGF17,CSF1R
FGF17,EGFR
FGF17,EPHA2
FGF17,ERBB2
FGF17,ERBB3
FGF17,ERBB4
FGF17,FGFR1
FGF17,FGFR2
FGF17,FGFR3
FGF17,FGFR4
FGF17,FLT1
FGF17,FLT3
FGF17,FLT4
FGF17,IGF1R
FGF17,INSR
FGF17,KDR
FGF17,KIT
FGF17,MET
FGF17,MST1R
FGF17,NGFR
FGF17,NTRK1
FGF17,NTRK2
FGF17,NTRK3
FGF17,PDGFRA
FGF17,RET
FGF17,TEK
FGF18,CSF1R
FGF18,EGFR
FGF18,EPHA2
FGF18,ERBB2
FGF18,ERBB3
FGF18,ERBB4
FGF18,FGFR1
FGF18,FGFR2
FGF18,FGFR3
FGF18,FGFR4
FGF18,FLT1
FGF18,FLT3
FGF18,FLT4
FGF18,IGF1R
FGF18,INSR
FGF18,KDR
FGF18,KIT
FGF18,MET
FGF18,MST1R
FGF18,NGFR
FGF18,NTRK1
FGF18,NTRK2
FGF18,NTRK3
FGF18,PDGFRA
FGF18,RET
FGF18,TEK
FGF19,CSF1R
FGF19,EGFR
FGF19,EPHA2
FGF19,ERBB2
FGF19,ERBB3
FGF19,ERBB4
FGF19,FGFR1
FGF19,FGFR2
FGF19,FGFR3
FGF19,FGFR4
FGF19,FLT1
FGF19,FLT3
FGF19,FLT4
FGF19,IGF1R
FGF19,INSR
FGF19,KDR
FGF19,KIT
FGF19,MET
FGF19,MST1R
FGF19,NGFR
FGF19,NTRK1
FGF19,NTRK2
FGF19,NTRK3
FGF19,PDGFRA
FGF19,RET
FGF19,TEK
FGF2,CSF1R
FGF2,EGFR
FGF2,EPHA2
FGF2,ERBB2
FGF2,ERBB3
FGF2,ERBB4
FGF2,FGFR1
FGF2,FGFR2
FGF2,FGFR3
FGF2,FGFR4
FGF2,FLT1
FGF2,FLT3
FGF2,FLT4
FGF2,IGF1R
FGF2,INSR
FGF2,KDR
FGF2,KIT
FGF2,MET
FGF2,MST1R
FGF2,NGFR
FGF2,NTRK1
FGF2,NTRK2
FGF2,NTRK3
FGF2,PDGFRA
FGF2,RET
FGF2,TEK
FGF20,CSF1R
FGF20,EGFR
FGF20,EPHA2
FGF20,ERBB2
FGF20,ERBB3
FGF20,ERBB4
FGF20,FGFR1
FGF20,FGFR2
FGF20,FGFR3
FGF20,FGFR4
FGF20,FLT1
FGF20,FLT3
FGF20,FLT4
FGF20,IGF1R
FGF20,INSR
FGF20,KDR
FGF20,KIT
FGF20,MET
FGF20,MST1R
FGF20,NGFR
FGF20,NTRK1
FGF20,NTRK2
FGF20,NTRK3
FGF20,PDGFRA
FGF20,RET
FGF20,TEK
FGF22,CSF1R
FGF22,EGFR
FGF22,EPHA2
FGF22,ERBB2
FGF22,ERBB3
FGF22,ERBB4
FGF22,FGFR1
FGF22,FGFR2
FGF22,FGFR3
FGF22,FGFR4
FGF22,FLT1
FGF22,FLT3
FGF22,FLT4
FGF22,IGF1R
FGF22,INSR
FGF22,KDR
FGF22,KIT
FGF22,MET
FGF22,MST1R
FGF22,NGFR
FGF22,NTRK1
FGF22,NTRK2
FGF22,NTRK3
FGF22,PDGFRA
FGF22,RET
FGF22,TEK
FGF3,CSF1R
FGF3,EGFR
FGF3,EPHA2
FGF3,ERBB2
FGF3,ERBB3
FGF3,ERBB4
FGF3,FGFR1
FGF3,FGFR2
FGF3,FGFR3
FGF3,FGFR4
FGF3,FLT1
FGF3,FLT3
FGF3,FLT4
FGF3,IGF1R
FGF3,INSR
FGF3,KDR
FGF3,KIT
FGF3,MET
FGF3,MST1R
FGF3,NGFR
FGF3,NTRK1
FGF3,NTRK2
FGF3,NTRK3
FGF3,PDGFRA
FGF3,RET
FGF3,TEK
FGF4,CSF1R
FGF4,EGFR
FGF4,EPHA2
FGF4,ERBB2
FGF4,ERBB3
FGF4,ERBB4
FGF4,FGFR1
FGF4,FGFR2
FGF4,FGFR3
FGF4,FGFR4
FGF4,FLT1
FGF4,FLT3
FGF4,FLT4
FGF4,IGF1R
FGF4,INSR
FGF4,KDR
FGF4,KIT
FGF4,MET
FGF4,MST1R
FGF4,NGFR
FGF4,NTRK1
FGF4,NTRK2
FGF4,NTRK3
FGF4,PDGFRA
FGF4,RET
FGF4,TEK
FGF5,CSF1R
FGF5,EGFR
FGF5,EPHA2
FGF5,ERBB2
FGF5,ERBB3
FGF5,ERBB4
FGF5,FGFR1
FGF5,FGFR2
FGF5,FGFR3
FGF5,FGFR4
FGF5,FLT1
FGF5,FLT3
FGF5,FLT4
FGF5,IGF1R
FGF5,INSR
FGF5,KDR
FGF5,KIT
FGF5,MET
FGF5,MST1R
FGF5,NGFR
FGF5,NTRK1
FGF5,NTRK2
FGF5,NTRK3
FGF5,PDGFRA
FGF5,RET
FGF5,TEK
FGF6,CSF1R
FGF6,EGFR
FGF6,EPHA2
FGF6,ERBB2
FGF6,ERBB3
FGF6,ERBB4
FGF6,FGFR1
FGF6,FGFR2
FGF6,FGFR3
FGF6,FGFR4
FGF6,FLT1
FGF6,FLT3
FGF6,FLT4
FGF6,IGF1R
FGF6,INSR
FGF6,KDR
FGF6,KIT
FGF6,MET
FGF6,MST1R
FGF6,NGFR
FGF6,NTRK1
FGF6,NTRK2
FGF6,NTRK3
FGF6,PDGFRA
FGF6,RET
FGF6,TEK
FGF8,CSF1R
FGF8,EGFR
FGF8,EPHA2
FGF8,ERBB2
FGF8,ERBB3
FGF8,ERBB4
FGF8,FGFR1
FGF8,FGFR2
FGF8,FGFR3
FGF8,FGFR4
FGF8,FLT1
FGF8,FLT3
FGF8,FLT4
FGF8,IGF1R
FGF8,INSR
FGF8,KDR
FGF8,KIT
FGF8,MET
FGF8,MST1R
FGF8,NGFR
FGF8,NTRK1
FGF8,NTRK2
FGF8,NTRK3
FGF8,PDGFRA
FGF8,RET
FGF8,TEK
FGF9,CSF1R
FGF9,EGFR
FGF9,EPHA2
FGF9,ERBB2
FGF9,ERBB3
FGF9,ERBB4
FGF9,FGFR1
FGF9,FGFR2
FGF9,FGFR3
FGF9,FGFR4
FGF9,FLT1
FGF9,FLT3
FGF9,FLT4
FGF9,IGF1R
FGF9,INSR
FGF9,KDR
FGF9,KIT
FGF9,MET
FGF9,MST1R
FGF9,NGFR
FGF9,NTRK1
FGF9,NTRK2
FGF9,NTRK3
FGF9,PDGFRA
FGF9,RET
FGF9,TEK
FGFR1,CRK
FGFR1,CRKL
FGFR1,GRB2
FGFR1,HRAS
FGFR1,IRS1
FGFR1,KRAS
FGFR1,PIK3CA
FGFR1,PIK3CD
FGFR1,PIK3R1
FGFR1,PIK3R2
FGFR1,PIK3R3
FGFR1,PLCB1
FGFR1,PLCB2
FGFR1,PLCB3
FGFR1,PLCB4
FGFR1,PLCG1
FGFR1,PLCG2
FGFR1,SHC2
FGFR1,SHC4
FGFR2,CRK
FGFR2,CRKL
FGFR2,GRB2
FGFR2,HRAS
FGFR2,IRS1
FGFR2,KRAS
FGFR2,PIK3CA
FGFR2,PIK3CD
FGFR2,PIK3R1
FGFR2,PIK3R2
FGFR2,PIK3R3
FGFR2,PLCB1
FGFR2,PLCB2
FGFR2,PLCB3
FGFR2,PLCB4
FGFR2,PLCG1
FGFR2,PLCG2
FGFR2,SHC2
FGFR2,SHC4
FGFR3,CRK
FGFR3,CRKL
FGFR3,GRB2
FGFR3,HRAS
FGFR3,IRS1
FGFR3,KRAS
FGFR3,PIK3CA
FGFR3,PIK3CD
FGFR3,PIK3R1
FGFR3,PIK3R2
FGFR3,PIK3R3
FGFR3,PLCB1
FGFR3,PLCB2
FGFR3,PLCB3
FGFR3,PLCB4
FGFR3,PLCG1
FGFR3,PLCG2
FGFR3,SHC2
FGFR3,SHC4
FGFR4,CRK
FGFR4,CRKL
FGFR4,GRB2
FGFR4,HRAS
FGFR4,IRS1
FGFR4,KRAS
FGFR4,PIK3CA
FGFR4,PIK3CD
FGFR4,PIK3R1
FGFR4,PIK3R2
FGFR4,PIK3R3
FGFR4,PLCB1
FGFR4,PLCB2
FGFR4,PLCB3
FGFR4,PLCB4
FGFR4,PLCG1
FGFR4,PLCG2
FGFR4,SHC2
FGFR4,SHC4
FGR,DOCK2
FGR,ELMO1
FGR,PIK3CA
FGR,PIK3CD
FGR,PIK3R1
FGR,PIK3R2
FGR,PIK3R3
FGR,PIK3R5
FGR,PTK2
FGR,PTK2B
FGR,SHC2
FGR,SHC4
FLCN,FNIP1
FLCN,FNIP2
FLCN,RRAGA
FLCN,RRAGC
FLCN,RRAGD
FLT1,CRK
FLT1,CRKL
FLT1,GRB2
FLT1,IRS1
FLT1,PLCB1
FLT1,PLCB2
FLT1,PLCB3
FLT1,PLCB4
FLT1,PLCG1
FLT1,PLCG2
FLT1,SHC2
FLT1,SHC4
FLT3,GRB2
FLT3,IRS1
FLT3,SHC2
FLT3,SHC4
FLT3LG,CSF1R
FLT3LG,EGFR
FLT3LG,EPHA2
FLT3LG,ERBB2
FLT3LG,ERBB3
FLT3LG,ERBB4
FLT3LG,FGFR1
FLT3LG,FGFR2
FLT3LG,FGFR3
FLT3LG,FGFR4
FLT3LG,FLT1
FLT3LG,FLT3
FLT3LG,FLT4
FLT3LG,IGF1R
FLT3LG,INSR
FLT3LG,KDR
FLT3LG,KIT
FLT3LG,MET
FLT3LG,NGFR
FLT3LG,NTRK1
FLT3LG,NTRK2
FLT3LG,PDGFRA
FLT3LG,TEK
FLT4,CRK
FLT4,CRKL
FLT4,GRB2
FLT4,IRS1
FLT4,PLCB1
FLT4,PLCB2
FLT4,PLCB3
FLT4,PLCB4
FLT4,PLCG1
FLT4,PLCG2
FLT4,SHC2
FLT4,SHC4
FN1,ITGA1
FN1,ITGA11
FN1,ITGA2
FN1,ITGA3
FN1,ITGA4
FN1,ITGA5
FN1,ITGA6
FN1,ITGA7
FN1,ITGA9
FN1,ITGAV
FN1,ITGB1
FN1,ITGB3
FN1,ITGB4
FN1,ITGB5
FN1,ITGB8
FN1,PTK2
FNIP1,FLCN
FNIP1,RRAGA
FNIP1,RRAGC
FNIP1,RRAGD
FNIP2,FLCN
FNIP2,FNIP1
FNIP2,RRAGA
FNIP2,RRAGC
FNIP2,RRAGD
FOS,CCL5
FOS,CCND1
FOS,CDK4
FOS,CSF3
FOS,CXCL1
FOS,CXCL2
FOS,CXCL3
FOS,IL12A
FOS,IL12B
FOS,IL13
FOS,LCN2
FOS,MUC5B
FOS,PTGS2
FOS,S100A9
FOS,TNF
FOSB,CSF3
FOSB,CXCL1
FOSB,CXCL2
FOSB,CXCL3
FOSB,IL13
FOSB,LCN2
FOSB,MUC5B
FOSB,PTGS2
FOSB,S100A9
FOSB,TNF
FOSL1,CSF3
FOSL1,CXCL1
FOSL1,CXCL2
FOSL1,CXCL3
FOSL1,IL13
FOSL1,LCN2
FOSL1,MUC5B
FOSL1,PTGS2
FOSL1,S100A9
FOSL1,TNF
FOXO1,ATG12
FOXO1,ATM
FOXO1,BCL2L11
FOXO1,BCL6
FOXO1,BNIP3
FOXO1,CAT
FOXO1,CCNB1
FOXO1,CCNB2
FOXO1,CCND1
FOXO1,CCND2
FOXO1,CDKN1A
FOXO1,CDKN1B
FOXO1,CDKN2B
FOXO1,CDKN2D
FOXO1,CPT1A
FOXO1,CPT1B
FOXO1,CPT1C
FOXO1,FBP1
FOXO1,FBXO25
FOXO1,FBXO32
FOXO1,G6PC3
FOXO1,GABARAP
FOXO1,GADD45A
FOXO1,GADD45B
FOXO1,GADD45G
FOXO1,KLF2
FOXO1,PCK2
FOXO1,PLK1
FOXO1,PLK2
FOXO1,PLK3
FOXO1,PLK4
FOXO1,PPARGC1A
FOXO1,RBL2
FOXO1,S1PR1
FOXO1,S1PR4
FOXO1,SOD2
FOXO3,ATG12
FOXO3,ATM
FOXO3,BCL2L11
FOXO3,BCL6
FOXO3,BNIP3
FOXO3,CAT
FOXO3,CCNB1
FOXO3,CCNB2
FOXO3,CCND1
FOXO3,CCND2
FOXO3,CDKN1A
FOXO3,CDKN1B
FOXO3,CDKN2B
FOXO3,CDKN2D
FOXO3,FBXO25
FOXO3,FBXO32
FOXO3,G6PC3
FOXO3,GABARAP
FOXO3,GADD45A
FOXO3,GADD45B
FOXO3,GADD45G
FOXO3,KLF2
FOXO3,PCK2
FOXO3,PLK1
FOXO3,PLK2
FOXO3,PLK3
FOXO3,PLK4
FOXO3,RBL2
FOXO3,S1PR1
FOXO3,S1PR4
FOXO3,SOD2
FRAT1,DVL1
FRAT1,DVL3
FRAT2,DVL1
FRAT2,DVL3
FRMD1,STK3
FRMD6,FRMD1
FRMD6,NF2
FRMD6,STK3
FRMD6,WWC1
FRS2,CRK
FRS2,CRKL
FST,INHBB
FXYD1,ATP1A1
FXYD1,ATP1A3
FXYD1,ATP1B1
FXYD1,ATP1B2
FXYD1,ATP1B3
FXYD1,FXYD2
FYN,GAB2
FYN,LCK
FYN,ZAP70
FZD1,DVL1
FZD1,DVL3
FZD1,FZD4
FZD1,FZD6
FZD1,FZD7
FZD1,FZD8
FZD1,FZD9
FZD1,LRP5
FZD1,LRP6
FZD1,PLCB1
FZD1,PLCB2
FZD1,PLCB3
FZD1,PLCB4
FZD1,ROR1
FZD1,ROR2
FZD1,RYK
FZD10,DVL1
FZD10,DVL3
FZD10,FZD1
FZD10,FZD2
FZD10,FZD3
FZD10,FZD4
FZD10,FZD5
FZD10,FZD6
FZD10,FZD7
FZD10,FZD8
FZD10,FZD9
FZD10,LRP5
FZD10,LRP6
FZD10,PLCB1
FZD10,PLCB2
FZD10,PLCB3
FZD10,PLCB4
FZD10,ROR1
FZD10,ROR2
FZD10,RYK
FZD2,DVL1
FZD2,DVL3
FZD2,FZD1
FZD2,FZD3
FZD2,FZD4
FZD2,FZD5
FZD2,FZD6
FZD2,FZD7
FZD2,FZD8
FZD2,FZD9
FZD2,LRP5
FZD2,LRP6
FZD2,PLCB1
FZD2,PLCB2
FZD2,PLCB3
FZD2,PLCB4
FZD2,ROR1
FZD2,ROR2
FZD2,RYK
FZD3,DVL1
FZD3,DVL3
FZD3,FZD1
FZD3,FZD4
FZD3,FZD6
FZD3,FZD7
FZD3,FZD8
FZD3,FZD9
FZD3,LRP5
FZD3,LRP6
FZD3,PLCB1
FZD3,PLCB2
FZD3,PLCB3
FZD3,PLCB4
FZD3,ROR1
FZD3,ROR2
FZD3,RYK
FZD4,DVL1
FZD4,DVL3
FZD4,FZD6
FZD4,FZD7
FZD4,FZD8
FZD4,FZD9
FZD4,LRP5
FZD4,LRP6
FZD4,PLCB1
FZD4,PLCB2
FZD4,PLCB3
FZD4,PLCB4
FZD4,ROR1
FZD4,ROR2
FZD4,RYK
FZD5,DVL1
FZD5,DVL3
FZD5,FZD1
FZD5,FZD3
FZD5,FZD4
FZD5,FZD6
FZD5,FZD7
FZD5,FZD8
FZD5,FZD9
FZD5,LRP5
FZD5,LRP6
FZD5,PLCB1
FZD5,PLCB2
FZD5,PLCB3
FZD5,PLCB4
FZD5,ROR1
FZD5,ROR2
FZD5,RYK
FZD6,DVL1
FZD6,DVL3
FZD6,FZD7
FZD6,FZD8
FZD6,FZD9
FZD6,LRP5
FZD6,LRP6
FZD6,PLCB1
FZD6,PLCB2
FZD6,PLCB3
FZD6,PLCB4
FZD6,ROR1
FZD6,ROR2
FZD6,RYK
FZD7,DVL1
FZD7,DVL3
FZD7,FZD8
FZD7,FZD9
FZD7,LRP5
FZD7,LRP6
FZD7,PLCB1
FZD7,PLCB2
FZD7,PLCB3
FZD7,PLCB4
FZD7,ROR1
FZD7,ROR2
FZD7,RYK
FZD8,DVL1
FZD8,DVL3
FZD8,FZD9
FZD8,LRP5
FZD8,LRP6
FZD8,PLCB1
FZD8,PLCB2
FZD8,PLCB3
FZD8,PLCB4
FZD8,ROR1
FZD8,ROR2
FZD8,RYK
FZD9,DVL1
FZD9,DVL3
FZD9,LRP5
FZD9,LRP6
FZD9,PLCB1
FZD9,PLCB2
FZD9,PLCB3
FZD9,PLCB4
FZD9,ROR1
FZD9,ROR2
FZD9,RYK
GAB1,PIK3CA
GAB1,PIK3CD
GAB1,PIK3R1
GAB1,PIK3R2
GAB1,PIK3R3
GAB1,SOS1
GAB1,SOS2
GAB2,PIK3CA
GAB2,PIK3CD
GAB2,PIK3R1
GAB2,PIK3R2
GAB2,PIK3R3
GAB2,SOS1
GAB2,SOS2
GABBR1,GNAI1
GABBR1,GNAI2
GABBR1,GNAI3
GABBR1,GNAO1
GABBR2,GNAI1
GABBR2,GNAI2
GABBR2,GNAI3
GABBR2,GNAO1
GADD45A,CCNB1
GADD45A,CCNB2
GADD45A,CDK1
GADD45A,MAP3K4
GADD45B,CCNB1
GADD45B,CCNB2
GADD45B,CDK1
GADD45B,MAP3K4
GADD45G,CCNB1
GADD45G,CCNB2
GADD45G,CDK1
GADD45G,MAP3K4
GATA4,SRF
GCGR,GNAQ
GCGR,GNAS
GDF5,BMPR1A
GDF5,BMPR1B
GDF5,BMPR2
GDF6,BMPR1A
GDF6,BMPR1B
GDF6,BMPR2
GDF7,BMPR1A
GDF7,BMPR1B
GDF7,BMPR2
GDNF,EGFR
GDNF,ERBB2
GDNF,ERBB3
GDNF,ERBB4
GDNF,FGFR1
GDNF,FGFR2
GDNF,FGFR3
GDNF,FGFR4
GDNF,FLT1
GDNF,FLT4
GDNF,KDR
GDNF,MET
GDNF,MST1R
GDNF,NTRK1
GDNF,NTRK2
GDNF,NTRK3
GDNF,PDGFRA
GDNF,RET
GH1,CNTFR
GH1,EGFR
GH1,EPOR
GH1,GHR
GH1,IFNAR1
GH1,IFNAR2
GH1,IFNGR1
GH1,IFNGR2
GH1,IL10RA
GH1,IL10RB
GH1,IL11RA
GH1,IL12RB1
GH1,IL15RA
GH1,IL20RA
GH1,IL20RB
GH1,IL22RA1
GH1,IL27RA
GH1,IL2RB
GH1,IL4R
GH1,IL6R
GH1,IL6ST
GH1,JAK1
GH1,JAK2
GH1,JAK3
GH1,LEPR
GH1,LIFR
GH1,OSMR
GH1,PDGFRA
GHR,IFNAR1
GHR,IFNAR2
GHR,IL2RB
GHR,IL4R
GHR,IL6R
GHR,JAK1
GHR,JAK2
GHR,JAK3
GHR,OSMR
GHR,TYK2
GHRL,ADRB2
GHRL,CHRM1
GHRL,DRD2
GHRL,FFAR2
GHRL,GABBR1
GHRL,GABBR2
GHRL,GHSR
GHRL,HCAR1
GHRL,HTR1A
GHRL,HTR1B
GHRL,HTR1E
GHRL,HTR1F
GHRL,NPY1R
GHRL,OXTR
GHRL,SSTR2
GHRL,SSTR5
GHSR,GNAI1
GHSR,GNAI2
GHSR,GNAI3
GLI1,BCL2
GLI1,CCND1
GLI1,CCND2
GLI1,HHIP
GLI1,KIF7
GLI1,PTCH1
GLI1,PTCH2
GLI1,SUFU
GLI2,BCL2
GLI2,CCND1
GLI2,CCND2
GLI2,HHIP
GLI2,KIF7
GLI2,PTCH1
GLI2,PTCH2
GLI2,SUFU
GLI3,BCL2
GLI3,CCND1
GLI3,CCND2
GLI3,GLI1
GLI3,HHIP
GLI3,KIF7
GLI3,PTCH1
GLI3,PTCH2
GLI3,SUFU
GLP1R,GNAS
GNA11,PLCB1
GNA11,PLCB2
GNA11,PLCB3
GNA11,PLCB4
GNA12,PTK2B
GNA12,RASA2
GNA12,RHOA
GNA13,CAMK4
GNA13,PIK3R5
GNA13,RHOA
GNA14,PLCB1
GNA14,PLCB2
GNA14,PLCB3
GNA14,PLCB4
GNA15,PLCB1
GNA15,PLCB2
GNA15,PLCB3
GNA15,PLCB4
GNAI1,ADCY1
GNAI1,ADCY2
GNAI1,ADCY3
GNAI1,ADCY4
GNAI1,ADCY5
GNAI1,ADCY6
GNAI1,ADCY7
GNAI1,ADCY8
GNAI1,ADCY9
GNAI1,FGR
GNAI1,GNB1
GNAI1,GNB2
GNAI1,GNB3
GNAI1,GNB4
GNAI1,GNB5
GNAI1,GNG10
GNAI1,GNG11
GNAI1,GNG13
GNAI1,GNG4
GNAI1,GNG5
GNAI1,GNG7
GNAI1,GNG8
GNAI1,GNGT2
GNAI1,HCK
GNAI1,HRAS
GNAI1,KCNJ3
GNAI1,KCNJ5
GNAI1,KCNJ6
GNAI1,KRAS
GNAI1,LYN
GNAI1,NOS3
GNAI1,PIK3CA
GNAI1,PIK3CD
GNAI1,PIK3R1
GNAI1,PIK3R2
GNAI1,PIK3R3
GNAI1,PIK3R5
GNAI1,PLCB1
GNAI1,PLCB2
GNAI1,PLCB3
GNAI1,PLCB4
GNAI1,PRKCE
GNAI1,SRC
GNAI2,ADCY1
GNAI2,ADCY2
GNAI2,ADCY3
GNAI2,ADCY4
GNAI2,ADCY5
GNAI2,ADCY6
GNAI2,ADCY7
GNAI2,ADCY8
GNAI2,ADCY9
GNAI2,FGR
GNAI2,GNB1
GNAI2,GNB2
GNAI2,GNB3
GNAI2,GNB4
GNAI2,GNB5
GNAI2,GNG10
GNAI2,GNG11
GNAI2,GNG13
GNAI2,GNG4
GNAI2,GNG5
GNAI2,GNG7
GNAI2,GNG8
GNAI2,GNGT2
GNAI2,HCK
GNAI2,HRAS
GNAI2,KCNJ3
GNAI2,KCNJ5
GNAI2,KCNJ6
GNAI2,KRAS
GNAI2,LYN
GNAI2,NOS3
GNAI2,PIK3CA
GNAI2,PIK3CD
GNAI2,PIK3R1
GNAI2,PIK3R2
GNAI2,PIK3R3
GNAI2,PIK3R5
GNAI2,PLCB1
GNAI2,PLCB2
GNAI2,PLCB3
GNAI2,PLCB4
GNAI2,PRKCE
GNAI2,SRC
GNAI3,ADCY1
GNAI3,ADCY2
GNAI3,ADCY3
GNAI3,ADCY4
GNAI3,ADCY5
GNAI3,ADCY6
GNAI3,ADCY7
GNAI3,ADCY8
GNAI3,ADCY9
GNAI3,FGR
GNAI3,GNB1
GNAI3,GNB2
GNAI3,GNB3
GNAI3,GNB4
GNAI3,GNB5
GNAI3,GNG10
GNAI3,GNG11
GNAI3,GNG13
GNAI3,GNG4
GNAI3,GNG5
GNAI3,GNG7
GNAI3,GNG8
GNAI3,GNGT2
GNAI3,HCK
GNAI3,HRAS
GNAI3,KCNJ3
GNAI3,KCNJ5
GNAI3,KCNJ6
GNAI3,KRAS
GNAI3,LYN
GNAI3,NOS3
GNAI3,PIK3CA
GNAI3,PIK3CD
GNAI3,PIK3R1
GNAI3,PIK3R2
GNAI3,PIK3R3
GNAI3,PIK3R5
GNAI3,PLCB1
GNAI3,PLCB2
GNAI3,PLCB3
GNAI3,PLCB4
GNAI3,PRKCE
GNAI3,SRC
GNAL,ADCY1
GNAL,ADCY2
GNAL,ADCY3
GNAL,ADCY4
GNAL,ADCY7
GNAL,ADCY8
GNAL,ADCY9
GNAO1,ADCY1
GNAO1,ADCY2
GNAO1,ADCY3
GNAO1,ADCY4
GNAO1,ADCY5
GNAO1,ADCY6
GNAO1,ADCY7
GNAO1,ADCY8
GNAO1,ADCY9
GNAO1,GNB1
GNAO1,GNB2
GNAO1,GNB3
GNAO1,GNB4
GNAO1,GNB5
GNAO1,GNG10
GNAO1,GNG11
GNAO1,GNG13
GNAO1,GNG4
GNAO1,GNG5
GNAO1,GNG7
GNAO1,GNG8
GNAO1,GNGT2
GNAO1,KCNJ3
GNAO1,KCNJ5
GNAO1,KCNJ6
GNAO1,PIK3R5
GNAO1,PLCB1
GNAO1,PLCB2
GNAO1,PLCB3
GNAO1,PLCB4
GNAO1,SRC
GNAQ,HRAS
GNAQ,KCNJ12
GNAQ,KCNJ18
GNAQ,KCNJ2
GNAQ,KCNJ4
GNAQ,KRAS
GNAQ,MRAS
GNAQ,PLCB1
GNAQ,PLCB2
GNAQ,PLCB3
GNAQ,PLCB4
GNAQ,PLCG1
GNAQ,PLCG2
GNAQ,PRKAA1
GNAQ,PRKAA2
GNAQ,PRKAB1
GNAQ,PRKAB2
GNAQ,PRKAG1
GNAQ,PRKAG2
GNAQ,PRKAG3
GNAQ,RRAS
GNAQ,RRAS2
GNAS,ADCY1
GNAS,ADCY2
GNAS,ADCY3
GNAS,ADCY4
GNAS,ADCY5
GNAS,ADCY6
GNAS,ADCY7
GNAS,ADCY8
GNAS,ADCY9
GNAS,GNB1
GNAS,GNB2
GNAS,GNB3
GNAS,GNB4
GNAS,GNB5
GNAS,GNG10
GNAS,GNG11
GNAS,GNG13
GNAS,GNG4
GNAS,GNG5
GNAS,GNG7
GNAS,GNG8
GNAS,GNGT2
GNAS,SRC
GNB1,ADCY1
GNB1,ADCY2
GNB1,ADCY3
GNB1,ADCY4
GNB1,ADCY5
GNB1,ADCY6
GNB1,ADCY7
GNB1,ADCY8
GNB1,ADCY9
GNB1,CAMK4
GNB1,GNB2
GNB1,GNB3
GNB1,GNB4
GNB1,GNG10
GNB1,GNG11
GNB1,GNG13
GNB1,GNG4
GNB1,GNG5
GNB1,GNG7
GNB1,GNG8
GNB1,GNGT2
GNB1,HRAS
GNB1,KRAS
GNB1,LPAR2
GNB1,LPAR5
GNB1,MRAS
GNB1,PIK3CA
GNB1,PIK3CD
GNB1,PIK3R1
GNB1,PIK3R2
GNB1,PIK3R3
GNB1,PIK3R5
GNB1,PLCB1
GNB1,PLCB2
GNB1,PLCB3
GNB1,PLCB4
GNB1,PLCG1
GNB1,PLCG2
GNB1,PREX1
GNB1,PRKAA1
GNB1,PRKAA2
GNB1,PRKAB1
GNB1,PRKAB2
GNB1,PRKAG1
GNB1,PRKAG2
GNB1,PRKAG3
GNB1,PRKCE
GNB1,RASGRF1
GNB1,RASGRF2
GNB1,RRAS
GNB1,RRAS2
GNB2,ADCY1
GNB2,ADCY2
GNB2,ADCY3
GNB2,ADCY4
GNB2,ADCY5
