locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
MAP3K4,0.01105,0.0,0.0,0.0,0.012,0.0,0.0084,0.01573,0.0,0.0,0.0,0.00163,0.00181,0.01826,0.0127,0.00254,0.01523,0.0,0.0,0.0,0.00665,0.0,0.00995,0.00239
MAP3K5,0.01533,0.00983,0.03304,0.00343,0.00089,0.00755,0.00313,0.00383,0.00754,0.01914,0.01407,0.00159,0.01605,0.00185,0.01225,0.0028,0.00255,0.00367,0.00273,0.00894,0.00421,0.00657,0.00878,0.01179
MAP3K6,0.01587,0.04117,0.01223,0.02478,0.03817,0.01844,0.03052,0.0524,0.01298,0.0,0.02003,0.00345,0.08386,0.02014,0.01632,0.00488,0.01191,0.00918,0.02695,0.0376,0.05222,0.00445,0.02469,0.02041
MAP3K7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02108,0.0,0.0,0.0
MAP3K8,0.00604,0.00035,0.0,0.00072,0.00088,0.00586,0.00404,0.00365,0.00488,0.0,0.0,0.0009,0.04535,0.00097,0.0083,0.0004,0.00698,0.00175,0.0,0.0012,0.00055,0.0,0.00823,0.00159
MAP4K2,0.03065,0.05659,0.093,0.06547,0.22159,0.06393,0.19043,0.13262,0.13003,0.11723,0.19099,0.06181,0.12752,0.06657,0.11009,0.06957,0.15054,0.10184,0.28643,0.12037,0.01439,0.07547,0.13475,0.04286
MAP4K3,0.00679,0.0,0.01146,0.0,0.00224,0.00164,0.00264,0.0,0.0,0.0,0.0,0.00803,0.01923,0.0,0.0,0.0,0.0,0.00284,0.0,0.0,0.00732,0.0,0.00454,0.0
MAP4K4,0.01557,0.0,0.01611,0.00679,0.0,0.00528,0.00278,0.01335,0.00215,0.0,0.0,0.00248,0.0093,0.0,0.00156,0.0,0.00386,0.00291,0.0,0.00614,0.00193,0.00422,0.00415,0.00325
MAPK1,0.01187,0.0,0.0,0.00155,0.0,0.00538,0.00778,0.0,0.0,0.02581,0.0,0.0,0.02527,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK11,0.01836,0.0,0.12243,0.01639,0.05565,0.01681,0.06708,0.00665,0.00593,0.03641,0.12236,0.01069,0.00676,0.01873,0.04073,0.01312,0.03789,0.0054,0.02174,0.00117,0.0,0.03114,0.04703,0.00458
MAPK12,0.2582,0.02075,0.27536,0.14013,0.10055,0.41358,0.4564,0.2353,0.10667,0.0,0.19872,0.14754,0.0,0.34899,0.05555,0.15026,0.45491,0.62755,0.08849,0.06631,0.28125,0.2564,0.15789,0.2085
MAPK13,0.93265,0.95331,0.78358,0.0,0.00779,0.79518,0.0178,0.25793,0.16054,0.00952,0.0,0.36816,0.13441,0.00623,0.13805,0.16899,0.10656,0.7986,0.06,0.01341,0.0125,0.0,0.85416,0.0
MAPK14,0.01175,0.0,0.0,0.01999,0.12668,0.0,0.11571,0.10476,0.29669,0.02469,0.0,0.17572,0.02493,0.01685,0.26563,0.01875,0.09164,0.0,0.0,0.14862,0.02153,0.14988,0.0,0.0
MAPK15,0.2204,0.37877,0.18992,0.17288,0.15472,0.24392,0.03756,0.07116,0.0291,0.0993,0.01527,0.14512,0.04799,0.06836,0.19011,0.09793,0.03313,0.13119,0.14174,0.15293,0.01395,0.1936,0.1181,0.22634
MAPK3,0.00742,0.0373,0.0,0.01602,0.01968,0.00206,0.00256,0.00265,0.00153,0.0,0.0,0.00884,0.02121,0.00494,0.01898,0.0,0.00878,0.00697,0.01995,0.00688,0.00492,0.0,0.0,0.0
MAPK4,0.02008,0.07586,0.14546,0.03763,0.44613,0.21547,0.31777,0.05607,0.04355,0.0761,0.20701,0.02848,0.05604,0.02841,0.37271,0.0401,0.01378,0.20122,0.00249,0.12696,0.9585,0.30111,0.14022,0.14005
MAPK6,0.0,0.0,0.08796,0.0,0.03543,0.02521,0.01606,0.00429,0.0,0.0,0.01417,0.00292,0.0,0.04023,0.09859,0.0,0.01502,0.00917,0.07074,0.05701,0.04309,0.01601,0.0,0.08646
MAPK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK8,0.15182,0.07042,0.0141,0.15496,0.16194,0.41026,0.10514,0.06441,0.17132,0.13379,0.10345,0.16691,0.18941,0.11516,0.19829,0.04938,0.0894,0.02459,0.03149,0.11103,0.0207,0.0,0.07438,0.14398
MAPK8IP1,0.0,0.0,0.0,0.0,0.02082,0.03125,0.0,0.0,0.0,0.0,0.0,0.0459,0.0,0.0,0.0215,0.0,0.03452,0.00675,0.0305,0.0095,0.0112,0.02677,0.0,0.00792
MAPK8IP2,0.00996,0.02535,0.06897,0.00685,0.25105,0.04178,0.13232,0.02276,0.12765,0.01829,0.12332,0.1131,0.01898,0.01991,0.16463,0.0761,0.01995,0.21471,0.0622,0.15161,0.01069,0.01852,0.00604,0.02101
MAPK8IP3,0.0035,0.01613,0.01984,0.00095,0.0,0.0018,0.00936,0.0008,0.0023,0.01733,0.0,0.00662,0.03091,0.0,0.00295,0.0,0.01095,0.001,0.00259,0.0041,0.00637,0.00439,0.0,0.00528
MAPK9,0.0,0.0,0.02566,0.0016,0.0,0.00334,0.00232,0.00125,0.0,0.00159,0.00713,0.00106,0.00738,0.0,0.00408,0.0,0.0,0.00328,0.0,0.0,0.00553,0.0015,0.00466,0.00082
MAPKAP1,0.00264,0.0,0.0,0.0,0.0,0.0,0.0069,0.01923,0.00286,0.0,0.0,0.0,0.0,0.0,0.00921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866
MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAPK3,0.01244,0.0,0.00096,0.0,0.02539,0.01648,0.01173,0.00535,0.0,0.0,0.0,0.02585,0.0,0.00325,0.01705,0.0,0.00741,0.00433,0.00855,0.00574,0.00374,0.0,0.00843,0.00222
MAPKAPK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.01064,0.0,0.0,0.0,0.0,0.0,0.00595,0.0,0.0,0.0
MAPT,0.0,0.0,0.0,0.0,0.31112,0.0,0.0,0.0,0.0,0.0,0.62857,0.0,0.0,0.0,0.7826,0.06667,0.0,0.02941,0.03397,0.25923,0.8,0.0,0.0,0.0
MATK,0.17806,0.31162,0.31893,0.11543,0.79857,0.30399,0.54731,0.1761,0.31542,0.34508,0.10984,0.23197,0.0377,0.1372,0.70272,0.01946,0.09686,0.11104,0.04024,0.19026,0.52734,0.30107,0.28441,0.13394
MAVS,0.00339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02703,0.0,0.01335,0.0,0.0,0.02019,0.00262,0.0025,0.0,0.0,0.00269,0.01157,0.02306,0.01053,0.0
MAX,0.00207,0.0,0.00593,0.00258,0.00309,0.0,0.00103,0.01345,0.00111,0.0,0.0,0.0008,0.02355,0.00474,0.00256,0.0,0.00156,0.0,0.0,0.0,0.00436,0.0,0.00204,0.0091
MC2R,0.2,1.0,1.0,1.0,1.0,0.8333,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9167,0.0,0.0,0.75,0.2308,1.0,1.0,0.6667,1.0,1.0
MDM2,0.0,0.0,0.02089,0.0,0.0,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.0,0.00119,0.00599,0.0,0.00481,0.00346,0.00809,0.01143,0.00203,0.00679,0.00334
MDM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.00745,0.0,0.0196,0.0,0.05265,0.0,0.0,0.0182,0.06785,0.0,0.01785,0.14999,0.0
ME1,0.64737,0.51879,0.81025,0.62344,0.137,0.66458,0.10715,0.38277,0.02482,0.00521,0.0,0.74408,0.01113,0.69801,0.57675,0.47045,0.75142,0.7722,0.01508,0.63677,0.07727,0.78765,0.5602,0.78193
MECOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562,0.0,0.0,0.01136
MED12L,0.02326,0.0,0.0,0.00172,0.12382,0.07735,0.71218,0.01409,0.0029,0.00838,0.08878,0.00839,0.0285,0.00115,0.34177,0.03371,0.02662,0.09821,0.01515,0.03588,0.92122,0.01449,0.06786,0.00211
MED13,0.00918,0.01239,0.00975,0.00071,0.00364,0.00076,0.00311,0.0,0.0015,0.00257,0.0,0.00332,0.01913,0.0,0.00232,0.0,0.00206,0.00228,0.00071,0.00161,0.00366,0.00106,0.0,0.00056
MED13L,0.00613,0.0,0.00226,0.0,0.00248,0.00141,0.00614,0.00529,0.0004,0.03226,0.0,0.00893,0.00952,0.0,0.00259,0.00484,0.0012,0.00347,0.00522,0.0,0.00375,0.0011,0.0,0.00152
MED16,0.04818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED24,0.0,0.1358,0.0,0.0,0.0244,0.0,0.0052,0.0,0.00943,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.04167,0.0071,0.0,0.0,0.02453
MED30,0.03133,0.0,0.05467,0.00499,0.18721,0.10804,0.015,0.03166,0.02881,0.00164,0.0,0.02197,0.0,0.00724,0.08161,0.04551,0.00326,0.08793,0.04456,0.02129,0.00799,0.00857,0.04911,0.0031
MED4,0.01092,0.0,0.0,0.0,0.0,0.0,0.00488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00587,0.0,0.01605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEF2A,0.01112,0.0,0.0,0.0,0.0,0.00502,0.0,0.0,0.00242,0.00469,0.00337,0.0,0.0,0.0,0.00117,0.00809,0.0,0.0,0.0,0.0,0.0,0.00495,0.00448,0.0
MEF2B,0.69969,0.0,0.26142,0.05423,0.92785,0.40607,0.22779,0.10914,0.02273,0.87126,0.0,0.76312,0.13636,0.09266,0.17409,0.13064,0.16521,0.75597,0.23545,0.11459,0.17341,0.03173,0.02768,0.06295
MEF2C,0.0,0.0,0.0,0.0,0.00902,0.0,0.0,0.0,0.0,0.0,0.05843,0.0,0.0,0.0,0.53145,0.0,0.0,0.0,0.0,0.10547,0.01113,0.13922,0.0,0.0
MEF2D,0.00656,0.0,0.0161,0.0,0.00303,0.0,0.0095,0.01142,0.0,0.01148,0.0,0.00241,0.05185,0.0,0.0011,0.00188,0.01041,0.0,0.00073,0.00587,0.00371,0.0,0.0,0.00458
MEGF8,0.11178,0.62237,0.11882,0.05347,0.56006,0.23609,0.31308,0.1201,0.03534,0.03704,0.06089,0.21116,0.0652,0.0058,0.5654,0.02785,0.10498,0.03655,0.01697,0.06122,0.7331,0.0661,0.19091,0.0239
MET,0.00846,0.0452,0.0,0.01746,0.00148,0.00375,0.01409,0.02789,0.01108,0.02856,0.0,0.00563,0.03794,0.0,0.01775,0.0,0.0,0.0,0.01171,0.00996,0.0,0.09859,0.01015,0.03294
MFN1,0.21429,0.15254,0.0,0.00169,0.35897,0.10605,0.14773,0.0,0.01539,0.05634,0.08322,0.02156,0.42587,0.03225,0.76182,0.0,0.099,0.14635,0.0063,0.0,0.0,0.00188,0.40351,0.08408
MFN2,0.02767,0.18024,0.2592,0.0099,0.27225,0.09199,0.07424,0.17172,0.06573,0.0,0.0,0.31232,0.25294,0.08109,0.19683,0.02905,0.04008,0.22223,0.00673,0.03598,0.01153,0.13207,0.00791,0.18422
MFNG,0.03191,0.08819,0.3714,0.03092,0.00829,0.11844,0.08963,0.05784,0.02674,0.54685,0.0,0.07891,0.0,0.01088,0.06848,0.00661,0.68013,0.0,0.0,0.02237,0.01345,0.04476,0.37562,0.08743
MGRN1,0.03204,0.13982,0.04955,0.07719,0.05359,0.04437,0.07937,0.06122,0.08846,0.13432,0.04557,0.07666,0.05663,0.07335,0.03237,0.01945,0.05261,0.06844,0.03173,0.07975,0.08155,0.04821,0.03239,0.07419
MKNK1,0.0,0.0,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555,0.0
MKNK2,0.00452,0.10326,0.0,0.05355,0.0,0.0,0.05355,0.0,0.0017,0.0,0.0,0.0038,0.0,0.0,0.04068,0.0,0.02158,0.04911,0.0,0.07233,0.00506,0.0,0.00714,0.03785
MLST8,0.01774,0.03839,0.04448,0.0,0.00683,0.03626,0.03216,0.01382,0.01066,0.05896,0.03486,0.01699,0.03922,0.03508,0.0607,0.00275,0.03067,0.01678,0.08903,0.01872,0.03824,0.0,0.01866,0.11082
MLYCD,0.01776,0.04898,0.0,0.01613,0.01577,0.09711,0.01258,0.05108,0.04152,0.0,0.0,0.00861,0.06711,0.0,0.0171,0.00539,0.02748,0.04635,0.01453,0.0,0.00649,0.01283,0.08994,0.0
MMP2,0.0,0.17986,0.0,0.0,0.90373,0.0833,0.56156,0.0,0.09433,0.0,0.0,0.21515,0.0,0.04361,0.38661,0.0,0.07305,0.08481,0.00699,0.54373,0.71698,0.05556,0.03248,0.03896
MOB1A,0.0,0.0,0.04069,0.00115,0.00396,0.0021,0.00377,0.0,0.00084,0.0,0.0,0.00593,0.00404,0.00168,0.00646,0.0058,0.00063,0.00745,0.0,0.02306,0.00856,0.0,0.00917,0.0
MOB1B,0.00631,0.0,0.03721,0.0,0.01001,0.00224,0.00601,0.0,0.0,0.0,0.0,0.0,0.00948,0.01015,0.20169,0.00695,0.00278,0.00608,0.0,0.01211,0.00862,0.0,0.0,0.00762
MRAS,0.00121,0.0,0.00202,0.00363,0.0,0.0,0.00423,0.0,0.00395,0.0,0.0,0.00223,0.00551,0.0,0.00193,0.0,0.02187,0.02068,0.0,0.00737,0.01153,0.0,0.00932,0.0
MST1,0.0,0.00822,0.0,0.0,0.0,0.0,0.0,0.0,0.02564,0.0,0.0,0.01032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MST1R,0.66095,1.0,0.8818,0.0024,0.01198,0.85507,0.00901,0.23178,0.04145,0.0,0.00292,0.5739,0.04166,0.16375,0.40974,0.12229,0.01333,0.52292,0.01567,0.00271,0.01727,0.01281,0.73963,0.12306
MTOR,0.2033,0.09906,0.08348,0.2515,0.19098,0.07693,0.14208,0.02381,0.04404,0.00362,0.09901,0.06771,0.1103,0.02653,0.21184,0.01234,0.0165,0.0757,0.06153,0.06926,0.0,0.0,0.22572,0.17296
MUC5B,0.85355,0.81301,0.90425,0.51611,0.75462,0.95292,0.44247,1.0,0.71006,0.97221,0.7561,0.85061,0.10833,0.30676,0.611,0.14685,0.77194,0.51164,0.40367,0.77242,0.90231,0.82609,0.75674,0.82051
MYB,0.00607,0.0,0.02011,0.0,0.0,0.0,0.0,0.0,0.00227,0.0,0.0,0.01299,0.00866,0.00911,0.0,0.0013,0.0,0.0,0.0,0.00206,0.00522,0.0,0.0,0.01852
MYC,0.03828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.01648,0.02003,0.01406,0.0,0.0,0.01772,0.0,0.0,0.0,0.0,0.00413,0.0,0.0,0.01281,0.04037
MYD88,0.09784,0.0101,0.06739,0.04296,0.10548,0.10814,0.10591,0.10765,0.09293,0.10073,0.07,0.07835,0.28068,0.12155,0.15242,0.03594,0.03132,0.09302,0.05086,0.03216,0.00704,0.01034,0.19955,0.08099
MYL2,0.0,1.0,1.0,0.0,1.0,0.7857,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0,0.0,0.39533,1.0,1.0,0.0,0.0,0.93023
MYL6,0.03066,0.0923,0.0,0.0,0.01695,0.05085,0.0,0.0,0.0,0.0,0.0,0.00855,0.01538,0.01205,0.01502,0.0,0.02041,0.0,0.0,0.0,0.0,0.01389,0.27999,0.0
MYL6B,0.16456,0.20661,0.2,0.32395,0.22094,0.11765,0.2381,0.0,0.228,0.01282,0.3913,0.26966,0.0,0.48077,0.15854,0.39062,0.22222,0.25,0.19792,0.19058,0.17285,0.11905,0.01819,0.17311
MYL9,0.51859,0.00167,0.55489,0.31818,0.32695,0.54561,0.30312,0.20182,0.3435,0.13609,0.28182,0.55797,0.36831,0.33734,0.69739,0.68866,0.48586,0.8039,0.17138,0.39125,0.31304,0.21243,0.8827,0.39732
MYLK,0.0,0.0,0.0,0.01122,0.00397,0.0,0.14568,0.03205,0.0,0.0,0.0,0.00636,0.0,0.00164,0.15061,0.0,0.0102,0.03939,0.0,0.01695,0.0042,0.0,0.0,0.0
MYLK3,0.1818,0.0,0.2903,0.875,0.7941,0.4545,0.6,0.0,0.0,0.9,0.0,0.88,0.0,1.0,0.43334,0.0,0.9,0.0,0.2,0.77357,0.6087,0.0,0.53573,0.68181
NBL1,0.01844,0.0,0.09905,0.14815,0.0,0.05194,0.0,0.06666,0.12003,0.0,0.10043,0.28966,0.0,0.32841,0.23771,0.02841,0.1111,0.0,0.0,0.01266,0.0,0.0,0.02746,0.25188
NCK1,0.00663,0.0,0.0,0.0,0.07371,0.00297,0.0,0.00175,0.00336,0.0,0.0,0.00595,0.06977,0.01029,0.03823,0.0,0.00438,0.00223,0.0,0.0,0.0,0.0,0.00521,0.00878
NCK2,0.0,0.01591,0.0,0.00553,0.02373,0.00599,0.07075,0.00935,0.01565,0.0007,0.00926,0.00928,0.0,0.0,0.06862,0.0,0.01554,0.00939,0.01948,0.03491,0.00299,0.0,0.05659,0.01673
NCOA1,0.00076,0.0,0.0,0.00119,0.00124,0.00262,0.00647,0.0,0.0,0.0,0.0,0.00085,0.00305,0.0,0.0,0.00224,0.00352,0.00504,0.0,0.00287,0.00326,0.0,0.0,0.00167
NCOA2,0.00205,0.0,0.00864,0.0,0.0379,0.00639,0.0,0.0,0.0,0.0,0.0,0.00206,0.03886,0.00193,0.04501,0.00203,0.00504,0.0,0.0,0.00387,0.01182,0.00375,0.01138,0.0009
NCOA3,0.00417,0.04823,0.00023,0.0,0.00853,0.00028,0.00851,0.02174,0.00232,0.0,0.00318,0.00101,0.0,0.00938,0.00638,0.00091,0.00525,0.00596,0.01954,0.00159,0.00325,0.0,0.01142,0.0
NCOR1,0.09981,0.04348,0.10462,0.02194,0.10091,0.05673,0.07111,0.0,0.07482,0.0,0.10319,0.04387,0.03663,0.04638,0.08377,0.01973,0.01081,0.04547,0.0,0.10232,0.02191,0.0209,0.02777,0.12754
NCOR2,0.00345,0.0,0.07818,0.07474,0.05375,0.07739,0.47827,0.05769,0.00224,0.02675,0.06897,0.01466,0.08215,0.03203,0.06755,0.0,0.24264,0.14895,0.0,0.03802,0.07723,0.01068,0.05988,0.00331
NCSTN,0.00687,0.0,0.00289,0.00613,0.0102,0.0,0.00549,0.02756,0.0,0.0,0.0,0.01044,0.01036,0.0,0.0,0.0,0.0,0.00507,0.0,0.0,0.0,0.00132,0.02553,0.0013
NEO1,0.00855,0.0,0.00747,0.00571,0.00045,0.02035,0.00678,0.00707,0.00324,0.0,0.0,0.00114,0.01527,0.0,0.01638,0.00094,0.01001,0.00245,0.00732,0.00814,0.0,0.00942,0.00167,0.00149
NF1,0.06114,0.0,0.19379,0.06429,0.26908,0.17657,0.25096,0.0,0.07237,0.0568,0.32432,0.01832,0.06289,0.0392,0.31317,0.04728,0.11228,0.15976,0.10235,0.03814,0.01835,0.04673,0.04616,0.12949
NF2,0.01307,0.0,0.0,0.0,0.00953,0.0,0.0,0.0,0.0,0.0,0.0,0.03192,0.11764,0.0,0.0,0.0,0.00449,0.0,0.0,0.0,0.00704,0.0,0.01388,0.0
NFATC1,0.16396,0.01611,0.07485,0.04236,0.00693,0.28092,0.13288,0.084,0.04652,0.06843,0.23028,0.00618,0.19957,0.00145,0.18251,0.01115,0.16566,0.07754,0.02711,0.02947,0.01796,0.0,0.53454,0.0153
NFATC2,0.72727,1.0,0.0,0.0,0.57143,0.87499,0.0,0.0,0.0,0.05009,0.0,0.29309,0.0,0.0,0.84,0.75002,0.02941,0.0,0.58335,0.03333,0.47222,0.0,0.59375,0.0
NFATC3,0.02218,0.0,0.21112,0.0355,0.33195,0.0,0.02905,0.0177,0.03422,0.17193,0.0,0.0205,0.621,0.18985,0.07621,0.01134,0.29223,0.06135,0.0259,0.00823,0.07261,0.29237,0.03529,0.3313
NFATC4,0.00303,0.0,0.05799,0.0,0.0,0.04998,0.05906,0.01662,0.0,0.01614,0.0,0.0,0.01744,0.0,0.02273,0.0,0.1388,0.0,0.0177,0.0,0.0,0.0,0.61386,0.00887
NFKB1,0.00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861,0.0,0.0,0.0,0.0,0.00875,0.003,0.0,0.0,0.01127
NFKB2,0.0,0.0,0.0,0.00069,0.00255,0.0,0.00178,0.0,0.0,0.0,0.0,0.00877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404,0.0,0.00169,0.0,0.0
NFKBIA,0.01349,0.0,0.03412,0.00409,0.04721,0.02111,0.03633,0.0,0.0,0.0582,0.0,0.0084,0.04179,0.0,0.01322,0.0,0.04703,0.0,0.00807,0.00794,0.00987,0.0,0.11144,0.00207
NFKBIB,0.0068,0.0,0.02926,0.00161,0.10574,0.00993,0.04011,0.01613,0.02818,0.0,0.0,0.032,0.0,0.03586,0.07875,0.00338,0.06723,0.00675,0.05675,0.02078,0.02229,0.04841,0.0,0.01046
NGF,0.0655,0.50575,0.49728,0.87965,0.93128,0.65978,0.73765,0.36619,0.59956,0.54708,0.62586,0.33841,0.27778,0.57654,0.86334,0.01334,0.4713,0.19183,0.51436,0.83747,0.89558,0.1217,0.11146,0.80822
NGFR,0.01991,0.08763,0.0051,0.09839,0.05921,0.01885,0.05126,0.03676,0.02288,0.05474,0.0633,0.00323,0.03957,0.02308,0.36501,0.0371,0.03227,0.00564,0.00144,0.03792,0.02335,0.03512,0.12541,0.01316
NKD1,0.00589,0.0,0.0,0.0,0.00381,0.01968,0.00493,0.02459,0.0,0.00323,0.0,0.07677,0.00474,0.00767,0.10975,0.00854,0.02284,0.0,0.06521,0.00893,0.01036,0.04733,0.00844,0.0
NKD2,0.02603,0.01827,0.0625,0.12162,0.00474,0.05128,0.01031,0.03191,0.00345,0.0,0.0,0.0,0.0,0.00913,0.02804,0.0,0.02247,0.01266,0.00521,0.0394,0.0,0.09326,0.0,0.01571
NLK,0.00099,0.0,0.00306,0.0,0.0,0.0,0.0,0.0,0.00823,0.0,0.0046,0.00051,0.01257,0.0,0.00697,0.0,0.00688,0.00579,0.00125,0.00395,0.00222,0.00149,0.00642,0.02011
NLRC4,0.0,0.0,0.96022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10257,0.59998,0.0,0.0,0.0,0.73532
NLRP6,0.95372,1.0,0.9344,0.97218,0.99404,0.8451,0.94565,0.92593,0.98713,0.9688,0.61221,0.98886,0.125,0.84112,0.94946,0.71429,0.72131,0.90291,0.25015,0.6667,0.94104,0.89475,0.95831,0.95235
NLRX1,0.70877,0.0,0.17333,0.33333,0.17183,0.47818,0.09073,0.0,0.27067,0.66666,0.0,0.2439,0.05884,0.44595,0.25947,0.40323,0.19382,0.10255,0.03377,0.24086,0.1075,0.47507,0.11111,0.1111
NOD1,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.00706,0.0,0.0,0.06747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01961,0.0
NOD2,0.6747,0.0,0.6986,0.7368,0.91132,0.8718,0.91048,0.7143,0.86445,0.4,0.8462,0.6842,0.56043,0.86526,0.75008,0.0,0.8,0.80579,0.2923,0.83287,0.7857,0.2353,0.96203,0.9
NODAL,0.36765,0.91081,0.34812,0.70912,0.90986,0.46454,0.44605,0.74767,0.64783,0.5537,0.4959,0.88578,0.03418,0.80236,0.63007,0.24492,0.59272,0.35979,0.0636,0.7204,0.66643,0.42146,0.71053,0.82174
NOG,0.01023,0.0,0.06425,0.00082,0.00561,0.00132,0.16394,0.0,0.01014,0.0,0.00224,0.0008,0.01122,0.0,0.2692,0.00501,0.00389,0.0,0.00146,0.02409,0.3401,0.00308,0.01919,0.00735
NOS1,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.0,0.60714,0.64708,1.0,0.0,0.4286,0.8125,0.977,0.24325,0.75,0.72499,0.125,0.0682,0.0,0.6364,0.1429,0.83622
NOS3,0.23692,0.82775,0.19606,0.0,0.4,0.0,0.38383,0.0,0.36836,0.0,0.0,0.53282,0.25668,0.26458,0.41614,0.23809,0.0,0.21788,0.24532,0.72685,0.72202,0.0,0.13109,0.77954
NOTCH1,0.01551,0.0,0.02417,0.0076,0.00145,0.0,0.00531,0.01362,0.00118,0.0,0.0,0.00875,0.03099,0.00239,0.00815,0.01124,0.02104,0.01105,0.0,0.00212,0.00365,0.01388,0.01046,0.00891
NOTCH3,0.26674,0.0,0.75544,0.17792,0.21367,0.31296,0.38189,0.2642,0.18707,0.21647,0.20576,0.22751,0.2405,0.21003,0.49112,0.21559,0.28463,0.44466,0.19734,0.24762,0.27225,0.23629,0.74327,0.18827
NOTUM,0.37285,0.47984,0.41192,0.10949,0.44395,0.48282,0.37218,0.35113,0.27662,0.21246,0.32225,0.52982,0.09083,0.18426,0.8058,0.41527,0.12268,0.541,0.22679,0.00411,0.09082,0.48477,0.40522,0.50152
NOX4,0.84746,0.50205,0.08888,0.0256,0.30977,0.29321,0.05855,0.4286,0.31626,0.06094,0.37209,0.42108,0.0,0.18517,0.50865,0.01009,0.46782,0.0,0.25188,0.07443,0.75775,0.3393,0.58333,0.8972
NPPB,0.09686,0.28858,0.21229,0.02003,0.62601,0.19785,0.38601,0.39258,0.04985,0.15974,0.71631,0.71383,0.05097,0.04362,0.06416,0.03278,0.04061,0.37951,0.35825,0.07711,0.14563,0.00657,0.0289,0.03049
NPPC,0.23979,0.2727,1.0,0.01282,0.41531,0.35898,0.39484,0.0,0.01835,0.0,0.0,0.29752,0.03897,0.0,0.15859,0.3916,0.03409,0.18735,0.11538,0.03998,0.3642,0.0,0.18561,0.01119
NPR1,0.01024,0.06644,0.12539,0.01108,0.5815,0.03423,0.02982,0.09938,0.14692,0.034,0.1469,0.04429,0.14345,0.00555,0.58667,0.0,0.09395,0.03164,0.02051,0.01475,0.0048,0.02443,0.2448,0.01744
NPR2,0.35902,0.8797,0.33102,0.77246,0.98006,0.33631,0.99717,0.73288,0.90086,0.91045,0.91935,0.92639,0.90385,0.54106,0.93157,0.0195,0.9142,0.84211,0.99236,0.94052,0.92589,0.23636,0.40726,0.30268
NPRL2,0.00787,0.0,0.05852,0.0,0.00699,0.0,0.00522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05937,0.01969,0.0,0.0,0.0,0.02488,0.01055,0.0,0.0,0.02555
