symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
PYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PYY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PZP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QARS,25,21,23,35,22,28,27,35,56,36,39,25,36,53,42,46,24,40,33,25,28,41,31,27,41,46,52,30,25,30,52,28,41,16,28,32,26,59,32,39,34,45
QDPR,12,11,10,6,25,11,9,6,7,9,12,4,4,8,7,7,3,9,4,6,14,11,8,7,11,5,13,8,9,5,47,47,31,14,11,6,11,4,4,35,28,10
QKI,5,8,9,17,5,5,6,3,1,7,3,7,7,14,1,10,1,5,3,6,4,7,3,3,9,4,4,10,6,5,10,8,4,16,20,14,1,1,19,4,10,11
QPCT,0,10,16,3,9,0,4,0,23,7,1,0,0,0,0,7,0,1,2,7,56,2,7,0,1,0,0,0,1,9,57,268,336,3,0,0,7,0,0,400,23,15
QPCTL,6,4,3,10,6,8,6,6,10,19,11,19,5,11,5,7,8,8,8,3,5,6,2,8,4,4,8,11,9,13,14,19,8,5,7,4,3,5,7,18,12,7
QPRT,84,0,31,2,178,0,1,0,76,3,5,0,15,56,0,0,22,0,26,0,0,32,22,27,29,0,7,0,0,19,0,23,11,88,0,0,7,46,0,25,0,116
QRFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QRFPR,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
QRICH1,8,10,12,17,8,16,12,17,24,16,12,11,16,10,13,15,10,20,12,17,10,17,17,9,18,16,17,17,14,14,14,13,15,12,14,19,12,15,14,10,11,17
QRICH2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,0,3,0,0,2,1,1,1,0,0,0,1,0,0,0,1,2,0,0,1,1,1,0,0,0
QRSL1,4,5,6,5,4,6,8,5,6,3,2,1,8,6,12,6,5,3,10,5,5,6,5,3,5,3,2,3,5,3,4,3,4,7,4,3,8,5,3,3,5,3
QRSL1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QRSL1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QRSL1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QSER1,7,11,8,9,5,5,8,11,7,10,3,4,9,9,5,10,4,8,32,12,6,20,19,5,6,5,4,9,4,6,9,4,8,12,7,9,14,7,16,3,7,12
QSOX1,21,7,17,22,48,33,9,14,17,43,46,56,26,11,4,23,25,88,16,5,14,9,30,138,15,44,1,82,28,35,12,10,15,20,19,16,11,8,27,9,18,30
QSOX2,11,13,12,13,9,16,6,21,18,14,10,18,12,20,13,25,7,20,8,16,16,12,11,6,19,4,23,17,14,13,8,14,13,9,14,22,38,6,20,9,15,8
QTRT1,11,5,7,9,8,13,8,9,10,7,7,5,12,4,16,6,10,11,18,9,10,11,6,13,11,14,14,9,13,6,8,8,7,11,7,11,13,12,7,17,14,6
QTRT1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QTRT2,3,6,6,6,4,6,3,7,5,5,3,2,6,2,5,7,6,3,5,12,5,6,10,6,7,6,6,3,7,3,5,6,7,4,4,7,8,4,3,7,8,4
R3HCC1,7,11,6,17,9,11,10,7,14,7,7,8,11,13,12,11,5,10,12,7,11,6,12,6,13,8,6,16,20,15,9,4,6,12,12,10,7,9,8,6,11,4
R3HCC1L,4,7,8,6,6,5,5,4,3,6,4,3,5,6,6,5,6,4,6,5,4,5,9,3,4,4,3,2,4,7,7,7,10,3,5,5,5,6,4,8,4,4
R3HDM1,7,8,9,7,4,9,8,9,8,8,7,5,9,9,6,9,8,6,14,12,11,15,7,7,12,5,10,4,10,6,3,7,4,11,6,11,11,5,8,7,11,4
R3HDM2,3,3,4,4,1,4,4,9,13,3,5,3,1,8,7,8,8,3,4,6,3,10,5,4,3,2,3,4,5,4,5,4,6,7,4,3,7,5,10,4,4,7
R3HDM2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3HDM2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3HDM4,15,5,8,11,11,19,11,32,21,11,11,18,19,63,15,18,11,15,9,22,10,13,15,11,13,10,16,13,21,13,19,8,12,17,11,26,35,18,13,13,16,12
R3HDML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB1A,104,111,84,43,155,39,79,50,58,82,55,78,87,62,63,91,97,52,71,72,68,52,47,49,69,56,45,42,80,64,43,99,99,72,60,35,39,58,33,91,87,56
RAB1B,44,56,48,87,117,114,131,54,87,45,101,73,73,63,31,98,192,137,151,47,44,57,60,95,120,120,94,117,54,50,38,33,51,86,79,74,72,257,65,93,46,100
RAB1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB2A,29,26,17,49,43,18,11,17,18,27,26,39,15,11,16,20,29,14,13,14,12,5,21,41,19,5,6,10,22,32,22,20,24,21,26,10,10,21,12,19,25,23
RAB2B,2,4,4,3,3,12,6,10,8,5,7,4,3,4,7,4,7,3,3,5,4,10,3,2,6,3,2,3,4,5,19,4,5,4,6,10,8,4,9,5,7,6
RAB3A,0,0,0,0,0,1,0,4,3,0,1,3,2,0,1,0,4,0,0,0,0,1,0,2,1,2,2,0,3,1,2,3,2,1,1,1,0,1,3,11,4,0
RAB3B,1,5,21,9,5,26,3,8,0,8,2,3,26,1,0,0,0,0,0,0,23,1,0,0,29,2,0,7,1,1,0,0,0,6,0,0,0,0,2,0,0,26
RAB3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB3D,0,2,1,1,2,7,4,7,8,0,3,2,6,1,3,0,29,1,18,2,2,5,6,12,5,7,5,0,0,0,0,1,2,8,1,3,1,14,0,2,0,1
RAB3GAP1,14,15,21,8,11,9,13,17,13,14,9,15,11,23,15,16,12,12,16,13,11,16,11,11,20,12,8,8,10,14,4,14,8,14,11,13,15,8,15,13,12,14
RAB3GAP2,7,6,9,5,6,5,6,6,5,5,6,3,2,13,5,6,4,6,8,5,8,10,8,2,4,4,7,3,5,4,8,6,5,5,6,12,7,7,8,7,8,7
RAB3IL1,3,1,1,5,2,7,0,6,3,0,1,3,2,3,0,1,0,1,3,1,2,4,1,1,5,1,11,7,1,1,2,1,5,6,4,2,8,0,0,6,2,0
RAB3IP,0,2,9,1,1,3,1,4,3,1,0,0,2,1,7,3,2,1,2,2,0,1,3,2,2,2,3,1,0,0,1,0,0,4,0,1,3,3,2,0,0,2
RAB4A,5,9,8,9,16,8,10,17,21,8,9,2,4,9,9,5,8,6,12,8,9,20,13,11,11,9,5,5,7,2,9,5,6,13,6,0,12,8,9,11,10,7
RAB4B,1,0,0,0,1,1,0,1,1,2,1,2,0,2,1,1,2,1,1,0,0,1,0,1,0,0,1,0,2,2,4,6,2,1,2,0,0,1,1,4,9,1
RAB4B-EGLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB5A,8,16,15,12,14,11,12,22,20,20,9,17,8,21,14,11,18,20,11,9,7,8,13,16,17,16,9,12,11,8,28,13,11,9,18,18,21,14,14,6,16,33
RAB5B,12,11,19,13,17,20,18,15,30,15,20,10,10,16,6,17,20,13,12,6,5,13,16,26,22,11,12,14,12,13,29,24,36,20,12,10,21,34,16,23,15,33
RAB5C,55,51,43,22,58,29,33,22,30,45,43,24,26,17,15,40,36,47,29,38,40,46,15,24,32,0,22,41,70,35,57,45,71,53,36,26,19,69,30,59,58,34
RAB5CP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB5CP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB5IF,45,38,12,29,38,41,34,11,19,39,27,12,20,10,41,28,24,38,38,42,58,10,21,48,29,31,26,24,26,33,37,38,37,20,19,30,31,18,12,32,25,21
RAB6A,13,26,19,32,24,26,65,47,34,16,19,39,23,41,35,21,41,23,45,28,11,27,25,41,35,24,29,17,15,14,10,11,28,36,28,20,75,29,18,23,18,42
RAB6B,1,0,0,0,0,3,7,4,2,1,2,5,2,4,0,0,1,0,3,4,0,4,15,1,5,0,0,3,0,1,8,5,7,1,2,3,0,3,3,2,5,0
RAB6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAB6C-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAB6D,0,0,0,0,0,missing,0,missing,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,missing,0,0,missing
RAB7A,104,58,95,92,149,71,70,72,78,113,122,103,59,69,63,115,120,83,108,115,77,80,177,119,137,60,79,99,103,167,237,289,229,123,144,63,76,106,53,187,263,108
RAB7B,1,0,0,6,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,3,0,5,0,0,0,0,5,11,8
RAB8A,6,8,6,8,4,19,6,13,27,6,8,6,9,5,7,9,17,14,16,8,8,7,4,11,10,10,12,10,15,6,9,8,6,9,10,18,11,9,10,10,7,9
RAB8B,5,9,11,5,3,6,6,7,5,11,8,5,5,8,7,10,3,8,3,2,2,5,4,2,8,3,2,10,11,12,11,11,8,6,9,7,3,3,8,4,13,16
RAB9A,7,10,16,9,35,4,13,9,11,4,12,5,13,8,8,3,8,10,10,4,8,16,11,17,6,7,25,9,5,6,14,13,13,22,14,4,13,12,10,13,20,14
RAB9AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9AP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9AP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9AP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB9B,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
RAB9BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB10,121,154,65,31,50,57,49,55,48,53,45,29,47,55,63,66,71,50,60,42,75,51,43,53,48,42,46,33,52,52,46,42,47,70,48,34,37,31,83,49,40,46
RAB11A,19,39,26,21,27,23,44,26,35,21,22,10,26,27,31,20,49,17,23,18,17,26,32,17,31,14,30,17,24,23,37,24,23,30,20,13,16,45,31,22,19,37
RAB11AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB11AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB11B,17,13,14,21,30,44,27,24,36,22,34,20,23,23,13,15,15,28,22,20,15,29,14,32,28,19,21,22,25,20,37,21,19,27,27,31,23,20,22,21,13,27
RAB11B-AS1,0,0,0,0,1,1,0,1,4,0,0,0,0,4,3,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,2,1,3,0,0,2,1
RAB11FIP1,5,3,20,1,1,19,3,9,18,4,3,3,6,16,2,1,4,4,10,2,1,10,5,5,8,1,3,1,0,0,3,1,2,8,0,0,6,13,0,0,1,35
RAB11FIP1P1,0,1,0,1,0,0,2,0,0,2,0,0,1,0,2,0,2,1,1,1,1,7,2,0,0,1,2,0,1,0,0,0,1,1,1,0,0,4,0,1,1,0
RAB11FIP2,2,6,9,2,4,5,5,10,3,3,2,1,3,4,3,6,2,4,2,5,5,5,23,8,2,1,2,2,2,2,6,4,4,8,3,4,8,1,4,4,3,8
RAB11FIP3,7,3,9,6,4,5,7,2,13,8,6,3,6,4,4,7,13,7,5,3,8,19,4,3,9,2,3,12,10,3,14,8,5,13,6,9,6,7,8,8,5,10
RAB11FIP4,0,0,0,0,0,0,0,2,7,0,0,0,1,1,1,0,2,0,2,0,0,4,16,6,0,0,1,0,0,0,5,3,4,1,0,0,2,4,2,5,0,1
RAB11FIP5,9,6,15,3,7,10,6,6,5,9,12,18,10,2,0,12,0,22,5,6,4,5,2,5,10,6,6,13,11,7,1,4,5,12,9,16,3,3,11,3,5,15
RAB12,9,14,16,19,30,26,14,22,11,40,7,14,11,12,6,14,10,14,45,26,11,33,34,14,18,18,6,25,14,10,20,9,9,24,13,6,11,6,40,9,15,13
RAB13,49,26,42,38,166,43,90,22,30,54,42,30,27,24,36,44,36,25,30,41,36,54,32,102,23,36,0,32,32,62,32,39,42,26,41,11,12,72,27,43,114,55
RAB14,20,30,18,24,21,28,25,27,32,21,19,12,25,20,18,27,29,34,20,13,19,17,26,12,31,14,21,21,25,23,28,22,24,25,39,27,32,38,30,14,25,22
RAB15,5,13,6,3,1,17,26,2,6,3,3,1,19,0,8,2,15,1,13,5,1,6,5,4,11,10,0,9,2,7,4,5,7,6,5,6,9,19,3,8,3,5
RAB17,0,0,1,0,0,1,1,9,17,0,0,0,19,0,6,0,11,0,9,0,0,0,5,5,0,3,0,0,0,0,29,15,17,0,0,0,13,11,0,21,4,7
RAB18,19,19,12,18,23,9,22,13,11,9,15,9,12,8,10,8,15,13,10,11,16,5,19,19,13,9,6,8,12,11,12,10,8,18,12,8,7,53,6,7,9,12
RAB19,0,0,4,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
RAB20,25,0,7,2,10,2,7,5,27,5,4,8,8,2,11,0,2,7,25,0,37,0,3,15,2,6,6,6,3,8,2,4,4,4,12,11,27,22,2,40,1,2
RAB21,2,4,6,2,4,4,2,4,3,3,2,2,2,2,3,3,5,3,1,2,3,2,2,6,3,2,3,3,4,2,3,2,2,5,2,5,3,4,3,1,4,5
RAB22A,7,4,4,8,8,5,8,4,4,6,7,3,3,3,10,5,17,8,4,10,3,6,11,5,6,7,3,5,5,5,9,7,5,6,6,9,9,7,7,5,6,8
RAB23,2,3,3,7,1,8,2,6,5,7,1,10,3,3,2,5,2,5,5,3,2,5,5,3,8,2,0,4,6,4,5,2,2,6,11,5,3,2,6,4,3,4
RAB24,5,2,3,3,10,2,6,2,5,7,5,6,4,12,11,3,8,5,6,3,7,9,4,8,3,4,7,5,6,6,7,7,5,7,3,8,3,9,8,11,6,3
RAB25,0,0,0,0,0,0,2,46,86,0,0,0,0,0,60,0,50,0,82,0,0,0,38,21,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
RAB26,2,1,0,0,1,1,3,7,13,0,0,0,0,2,1,0,6,0,1,0,1,3,1,0,1,0,5,0,1,0,0,1,0,3,0,1,0,6,2,1,0,2
RAB27A,4,1,2,1,2,3,4,2,2,6,4,3,2,45,2,3,2,4,2,0,2,1,1,6,2,1,7,2,5,11,22,41,16,3,13,26,2,2,9,30,5,5
RAB27B,1,4,2,22,1,1,8,0,1,0,11,0,0,0,1,0,2,3,7,0,4,0,1,0,0,5,0,0,2,2,0,1,0,1,2,1,0,4,0,0,0,3
RAB28,5,6,10,7,10,9,4,11,9,10,6,5,4,13,13,6,3,12,6,5,4,7,9,5,5,3,6,6,8,7,11,6,8,8,7,11,12,5,11,10,9,6
RAB28P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB28P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB28P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB28P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB28P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB29,13,4,25,12,26,12,3,9,12,7,17,4,7,5,10,8,9,5,7,3,7,16,9,5,10,5,6,11,7,17,8,11,17,15,14,12,3,11,5,14,11,18
RAB30,0,1,0,1,0,0,3,1,0,0,0,2,5,0,1,0,2,2,0,0,0,1,0,0,1,0,6,2,1,0,0,1,0,0,3,0,4,2,1,0,0,2
RAB30-AS1,1,3,0,5,8,3,6,2,5,1,4,1,4,6,8,5,5,5,6,3,2,9,2,9,5,4,14,5,3,2,3,5,2,8,3,3,4,7,4,7,6,4
RAB31,3,6,33,31,17,27,17,14,0,37,24,8,1,16,0,16,16,15,13,13,6,12,3,1,7,0,0,16,22,20,1,1,3,5,17,0,0,1,39,1,1,8
RAB32,31,33,31,145,57,26,37,0,1,65,26,39,6,23,0,38,3,20,0,13,18,5,38,72,36,17,0,102,29,34,69,122,55,43,60,19,12,12,26,72,22,42
RAB33A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0
RAB33B,1,1,2,2,2,1,2,3,3,1,1,1,2,2,5,1,2,1,2,0,1,4,2,1,2,1,1,1,1,1,2,1,1,2,1,3,1,1,2,0,0,2
RAB34,0,39,38,23,46,46,15,0,0,45,32,17,39,0,0,25,0,35,4,31,47,57,39,30,22,18,0,35,0,23,9,9,14,9,17,10,0,12,30,36,37,25
RAB35,17,19,26,17,18,22,10,11,19,15,17,6,17,15,15,23,18,23,15,17,22,11,11,8,25,16,18,19,19,13,12,9,16,15,12,27,18,21,14,10,12,12
RAB36,4,1,2,4,1,0,2,1,1,1,1,0,3,0,0,0,1,2,0,2,0,1,6,1,1,0,4,2,4,0,1,1,0,4,2,0,0,0,3,0,2,3
RAB37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RAB38,0,0,14,1,15,9,1,10,5,0,2,0,0,0,0,8,0,3,2,0,2,0,2,2,6,0,0,0,0,2,35,40,70,7,1,0,0,2,0,118,17,15
RAB39A,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0,0
RAB39B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,10,0,3,0,0,0
RAB40A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB40AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB40B,2,1,0,1,6,0,1,2,2,0,3,0,2,0,0,0,1,1,3,0,1,3,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1
RAB40C,5,2,3,4,5,5,3,3,8,3,4,4,4,6,8,4,11,4,4,2,4,7,2,3,6,2,6,3,5,2,3,2,2,4,3,4,4,11,4,2,2,4
RAB41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB42,5,0,4,0,12,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4
RAB42P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
RAB43P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABAC1,31,21,9,27,30,19,29,9,33,49,53,87,21,14,31,20,37,27,25,19,9,14,8,49,42,29,14,40,45,54,17,35,27,39,48,14,3,24,14,28,33,22
RABEP1,11,19,18,23,9,17,11,14,10,9,10,7,11,9,14,13,16,12,11,14,18,8,7,6,15,6,10,16,15,8,6,11,14,6,12,15,24,45,15,14,16,13
RABEP2,3,2,4,4,4,3,2,2,3,2,3,2,2,3,4,3,8,2,6,3,3,3,3,7,2,3,5,3,7,7,4,6,2,6,3,9,2,13,2,6,3,4
RABEPK,13,12,6,13,9,7,4,12,5,9,9,3,9,9,15,14,6,11,3,14,19,13,10,8,10,6,13,10,11,6,8,6,11,8,8,5,16,9,7,9,14,4
RABEPKP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABGAP1,5,5,6,9,3,7,5,7,9,5,5,5,5,4,13,7,14,9,8,4,4,12,14,6,10,4,6,7,6,8,5,5,6,10,18,6,10,22,14,3,4,6
RABGAP1L,1,1,0,1,1,2,2,3,1,1,1,0,2,3,4,1,1,1,3,2,1,3,5,2,0,0,7,0,1,2,2,1,2,3,2,0,2,2,1,1,2,1
RABGAP1L-IT1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,3,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0
RABGEF1,1,1,2,1,1,1,2,0,1,2,4,1,1,1,1,2,2,1,1,0,1,2,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,3,1,1,2,1
RABGGTA,3,3,2,3,4,3,5,5,8,5,9,3,6,5,5,4,12,5,10,9,6,7,4,2,7,5,6,4,3,4,7,6,8,6,4,5,4,5,3,9,7,3
RABGGTB,17,13,15,25,13,13,19,39,15,12,14,16,11,24,38,31,12,19,28,22,32,23,20,16,37,12,13,7,23,15,19,25,22,5,12,29,46,10,17,34,11,8
RABIF,4,9,6,10,9,9,12,4,5,5,7,1,5,8,3,4,20,11,13,4,7,8,5,7,7,12,5,10,6,5,11,5,6,4,7,10,6,9,5,10,6,2
RABL2A,2,0,1,0,1,1,1,2,3,1,0,0,1,0,2,1,1,0,2,1,0,4,2,0,0,0,0,0,0,0,1,2,0,1,0,0,2,2,2,1,2,1
RABL2B,2,1,4,1,2,2,3,6,4,2,1,1,2,0,5,1,2,1,3,2,2,4,3,2,1,1,1,1,2,2,1,3,2,4,2,2,5,3,4,2,3,4
RABL3,3,8,5,6,4,3,3,8,7,4,5,8,4,4,7,3,9,4,6,4,5,2,8,4,10,7,3,4,10,7,3,3,3,5,9,5,7,8,5,3,3,7
RABL6,8,7,10,14,7,18,9,6,21,9,11,6,10,21,13,13,18,16,17,5,18,14,16,7,14,6,16,16,10,9,8,9,11,20,16,13,12,19,13,10,7,6
RAC1,113,117,154,143,150,150,113,67,96,95,134,71,93,70,50,71,86,109,99,150,70,107,70,59,129,103,69,123,135,139,125,62,86,56,100,121,101,111,227,86,95,168
RAC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P2,5,8,7,4,6,0,4,10,16,4,6,2,4,2,2,3,3,4,4,10,3,4,4,1,5,4,3,5,4,5,18,2,4,2,3,22,16,3,29,3,3,26
RAC1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
