locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
PAK2,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK4,0.09544,0.17329,0.09439,0.16076,0.12605,0.144,0.02618,0.09396,0.11499,0.14869,0.08155,0.11657,0.15417,0.08054,0.20187,0.22621,0.16817,0.01754,0.27347,0.0544,0.07332,0.14458,0.11966,0.12833
PAK5,0.0,0.0,0.0,0.08643,0.18518,0.0,0.21917,0.0,0.04891,0.16295,0.18519,0.02027,0.19355,0.00441,0.15574,0.0,0.0,0.12858,0.06771,0.62966,0.92857,0.01614,0.01,0.11324
PAK6,0.7577,0.94704,0.83389,0.07832,0.8311,0.83784,0.2441,0.72726,0.62616,0.24609,0.33821,0.7778,0.32449,0.78855,0.71796,0.70909,0.74767,0.58148,0.64891,0.52004,0.74868,0.51723,0.93332,0.88082
PALB2,0.01266,0.0,0.02691,0.01096,0.0,0.00394,0.0,0.00637,0.0,0.0,0.0,0.02564,0.00893,0.0,0.00555,0.00205,0.00612,0.0,0.0,0.00249,0.0,0.0,0.01307,0.00515
PALD1,0.04308,0.02591,0.10234,0.00672,0.00581,0.05494,0.02519,0.07199,0.04539,0.04614,0.01992,0.01841,0.01709,0.01796,0.02806,0.01353,0.04003,0.13965,0.01324,0.00276,0.04986,0.14467,0.08833,0.11531
PALLD,0.03359,0.00435,0.0,0.0,0.0125,0.0,0.02174,0.0,0.00778,0.0,0.0,0.00709,0.04056,0.00573,0.13228,0.0,0.01307,0.0,0.03846,0.17215,0.0,0.04651,0.0,0.02058
PALM,0.22357,0.25504,0.47786,0.1394,0.47359,0.49325,0.84948,0.36766,0.39819,0.76489,0.27071,0.09828,0.36401,0.06651,0.78489,0.10352,0.28981,0.55629,0.19364,0.62362,0.27967,0.13923,0.39462,0.09722
PALM2,0.01896,0.34576,0.0,0.0,0.78126,0.12501,0.48408,0.09756,0.13656,0.01724,0.0,0.12667,0.17391,0.03012,0.39046,0.01403,0.05603,0.12784,0.03301,0.78757,0.69054,0.01,0.0,0.00268
PALM2-AKAP2,0.02679,0.0,0.05085,0.0,0.93163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09723,0.0,0.74467,0.0339,0.0,0.01786,0.0,0.06185,0.0,0.0,0.025,0.0
PALMD,0.74477,0.88597,0.9057,0.03919,0.88679,0.0,0.9524,0.05126,0.0463,0.06383,0.0,0.33334,0.93947,0.125,0.43547,0.4223,0.29547,0.92857,0.0,0.7928,0.6,0.0,1.0,0.43479
PAM,0.17947,0.0,0.48442,0.52536,0.88371,0.60783,0.46764,0.01024,0.23531,0.16327,0.39024,0.8725,0.02501,0.6603,0.34286,0.00278,0.40909,0.1538,0.22414,0.375,0.24375,0.0,0.07142,0.91518
PAM16,0.125,0.08692,0.11453,0.07597,0.05347,0.05476,0.05026,0.06666,0.11497,0.11801,0.0,0.07895,0.0,0.02778,0.08889,0.05914,0.08712,0.00377,0.12626,0.06043,0.03315,0.04348,0.05839,0.04372
PAN2,0.0,0.46763,0.05812,0.01204,0.00461,0.0,0.01794,0.00363,0.00527,0.0709,0.0,0.0068,0.03201,0.03123,0.0157,0.0,0.01193,0.02717,0.02427,0.00498,0.00802,0.01092,0.00475,0.01899
PAN3,0.01538,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459,0.0,0.0,0.0054,0.0,0.0,0.0125,0.0,0.0,0.0,0.00298
PAN3-AS1,0.01535,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.00681,0.0,0.0,0.00368,0.00766,0.0,0.00522,0.0,0.01075,0.0,0.0,0.02856,0.0,0.0,0.02803,0.00986
PANCR,0.18636,0.06348,1.0,1.0,0.98876,0.84416,0.9671,0.95386,0.89999,0.72839,1.0,0.90981,0.35851,0.7663,0.84243,0.08265,0.80432,0.75676,0.76193,0.90112,0.95172,0.88542,0.93333,0.6728
PANK1,0.00184,0.00037,0.00338,0.00108,0.00353,0.0,0.00541,0.0,0.00184,0.02355,0.00274,0.00148,0.00756,0.0,0.00736,0.00084,0.01101,0.00911,0.0,0.0062,0.00196,0.00095,0.03555,0.0131
PANK2,0.00624,0.0,0.1292,0.00124,0.1202,0.00572,0.0565,0.00343,0.00964,0.05225,0.01443,0.01206,0.02995,0.07386,0.11065,0.0,0.03818,0.00108,0.0,0.05595,0.07143,0.09804,0.08725,0.0043
PANK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03078,0.0,0.10714,0.0,0.0,0.0,0.0,0.0,0.0,0.02197,0.03704,0.0,0.0,0.0,0.0,0.0,0.0
PANK4,0.02464,0.0,0.0,0.0,0.0,0.0,0.01564,0.01428,0.0,0.0,0.0,0.0,0.03097,0.01171,0.0,0.02309,0.0,0.004,0.0,0.00264,0.0,0.007,0.04023,0.0
PANO1,0.00685,0.06667,0.175,0.06896,0.14522,0.08889,0.05162,0.0,0.01151,0.0,0.18548,0.01887,0.0,0.25744,0.13318,0.0,0.1332,0.15888,0.0,0.02466,0.13598,0.42857,0.08824,0.30854
PANTR1,0.11366,0.25,0.28197,0.52207,0.9375,0.05714,0.77526,0.0215,0.6,1.0,0.77778,0.01389,0.66667,0.04198,0.95,0.08944,0.38633,0.08967,0.69314,0.0709,0.85478,0.0,0.07844,0.46563
PANX1,0.00357,0.0,0.04965,0.00237,0.00405,0.0026,0.01074,0.01228,0.0,0.0,0.0,0.0,0.03089,0.0,0.0,0.0026,0.0,0.0,0.0,0.01153,0.00257,0.0,0.0,0.00284
PANX2,0.09111,0.0354,0.22727,0.00792,0.33579,0.07555,0.04085,0.02567,0.0028,0.02285,0.0,0.02112,0.06638,0.03619,0.24498,0.01054,0.03478,0.07267,0.00927,0.03691,0.0194,0.00917,0.09185,0.0
PAOX,0.00758,0.00291,0.02938,0.01255,0.13273,0.00337,0.03605,0.0038,0.00478,0.00712,0.01231,0.01192,0.00288,0.00462,0.03909,0.00688,0.01911,0.04445,0.00948,0.00852,0.00411,0.00665,0.06776,0.04749
PAPLN,0.37193,0.93717,0.87588,0.04039,0.96112,0.85642,0.62149,0.37913,0.4924,0.21962,0.25058,0.94317,0.68491,0.34079,0.88756,0.10869,0.18822,0.91145,0.31494,0.08368,0.81062,0.10015,0.86005,0.26378
PAPOLA,0.00839,0.00315,0.0,0.00063,0.00243,0.00243,0.00861,0.00417,0.0015,0.0,0.0,0.00348,0.00988,0.00575,0.00591,0.00584,0.00216,0.00656,0.0,0.00687,0.00172,0.02614,0.00137,0.0
PAPOLB,0.0,0.8793,0.0,0.0,0.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.83335,0.0,0.0,0.0,0.0,0.0,0.3,0.26315,0.0,0.95,0.0,0.0,0.0
PAPOLG,0.00286,0.0,0.0,0.01171,0.00366,0.0,0.00297,0.00743,0.00534,0.0,0.0146,0.0,0.015,0.00148,0.0,0.02024,0.0,0.00304,0.0,0.01693,0.0042,0.00664,0.0,0.0
PAPSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.00249,0.0,0.0,0.0763,0.0,0.00157,0.0,0.00446,0.01623,0.0,0.00396,0.00545,0.0,0.00156,0.00207,0.0,0.0,0.0
PAPSS2,0.0,0.23333,0.0,0.0,0.0,0.0,0.02631,0.0,0.0,0.0,0.0,0.0,0.0,0.22223,0.85417,0.0,0.0,0.0,0.0,0.39583,0.0,0.0,0.0,0.0
PAQR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR4,0.04539,0.01891,0.01539,0.03031,0.01657,0.04068,0.18229,0.21247,0.10006,0.15387,0.02922,0.01868,0.14118,0.03224,0.00734,0.01219,0.12433,0.01136,0.15671,0.03715,0.01901,0.00567,0.02993,0.24414
PAQR5,0.68713,0.27615,0.62931,0.664,0.81346,0.60769,0.78247,1.0,0.70387,0.57431,0.57513,0.86555,0.78302,0.64231,0.52368,0.45411,0.74375,0.72191,0.70997,0.65592,0.80827,0.8785,0.53704,0.60922
PAQR8,0.0,0.0,0.00587,0.0,0.0,0.0,0.00209,0.01118,0.0,0.0,0.0,0.0018,0.0,0.01477,0.01328,0.00878,0.00605,0.02649,0.0,0.00123,0.01156,0.01141,0.00656,0.0
PAQR9,0.0076,0.00456,0.0,0.00164,0.35681,0.00642,0.13323,0.0,0.01376,0.02049,0.19028,0.0067,0.00224,0.003,0.3326,0.01029,0.00886,0.00594,0.02543,0.95853,0.95673,0.60826,0.00149,0.00872
PAQR9-AS1,0.05464,0.05805,0.13692,0.06676,0.45731,0.15682,0.25942,0.02132,0.0887,0.06103,0.40571,0.14201,0.11423,0.02797,0.44757,0.03055,0.12104,0.07193,0.08116,0.92647,0.93776,0.57331,0.09015,0.10555
PARD3,0.05666,0.00238,0.30514,0.01025,0.29195,0.62798,0.23437,0.02484,0.13781,0.0,0.09711,0.01393,0.03262,0.00869,0.28059,0.00225,0.05768,0.07739,0.0,0.01033,0.01036,0.0,0.2921,0.00209
PARD3-AS1,0.00291,0.0,0.07521,0.00375,0.00862,0.0,0.0031,0.0031,0.00188,0.0,0.0,0.00347,0.05835,0.0,0.00348,0.00133,0.00954,0.0029,0.00652,0.00488,0.00871,0.0,0.0,0.00572
PARD3B,0.00305,0.03171,0.06602,0.00415,0.00222,0.00728,0.01148,0.00592,0.01166,0.01163,0.01401,0.00258,0.00299,0.00319,0.00695,0.00193,0.02801,0.00127,0.00266,0.0252,0.00242,0.00968,0.01083,0.00251
PARD6A,0.00487,0.0,0.01645,0.00057,0.00251,0.00423,0.00502,0.00158,0.0009,0.00043,0.0,0.00356,0.03756,0.00293,0.00146,0.0,0.00217,0.00412,0.0,0.00361,0.00347,0.00191,0.00724,0.00052
PARD6B,0.00212,0.0,0.02267,0.00619,0.00473,0.01057,0.00187,0.00293,0.00058,0.00901,0.05952,0.00194,0.019,0.00181,0.00642,0.00705,0.00449,0.04093,0.0,0.00666,0.00191,0.0,0.00672,0.00283
PARD6G,0.00174,0.0,0.04527,0.0,0.0,0.0,0.0,0.00606,0.00189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782,0.0,0.0
PARD6G-AS1,0.0,0.0111,0.0,0.0,1.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.22223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.0021,0.02145,0.04067,0.00167,0.0,0.0,0.00387,0.0,0.01513,0.0,0.0322,0.0,0.03748,0.00521,0.0026,0.00335,0.0186,0.01389,0.00125,0.02149,0.0,0.0,0.02059,0.01358
PARL,0.00342,0.03214,0.0,0.02536,0.01128,0.00837,0.03269,0.00847,0.00389,0.0,0.0,0.00826,0.00448,0.00656,0.03185,0.00223,0.01239,0.00758,0.0,0.03949,0.00564,0.01444,0.01966,0.0655
PARM1,0.00405,0.0,0.10254,0.0748,0.08854,0.07584,0.11903,0.0284,0.00169,0.00829,0.24894,0.02706,0.11899,0.04023,0.18252,0.02934,0.01515,0.31625,0.00643,0.17045,0.04736,0.02554,0.06802,0.05254
PARN,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,0.08145,0.29577,0.18699,0.00441,0.0,0.0,0.0,0.02488,0.02344,0.12069,0.0,0.0,0.08772,0.0,0.06452,0.0,0.0,0.02312,0.0,0.02814,0.04781,0.00277,0.0119,0.06838
PARP10,0.66128,1.0,1.0,1.0,0.9348,0.68182,0.80003,1.0,0.83785,0.78571,0.0,0.9362,0.8,0.89286,0.89656,0.83335,1.0,0.88679,0.58824,0.8323,0.79936,1.0,0.72727,0.95832
PARP12,0.98862,1.0,1.0,1.0,1.0,1.0,0.97779,0.0,0.94367,0.91,0.0,1.0,0.99,0.96553,0.975,1.0,0.0,0.0,0.0,0.93182,1.0,1.0,1.0,1.0
PARP14,0.01037,0.0,0.0,0.0,0.0,0.0,0.0,0.01137,0.0,0.0,0.0,0.04678,0.0,0.0123,0.49884,0.0,0.0,0.40382,0.01551,0.00577,0.02362,0.0,0.00559,0.15594
PARP16,0.00969,0.04918,0.06796,0.0,0.0,0.00416,0.00342,0.00692,0.00369,0.00856,0.0,0.00766,0.27605,0.0,0.0,0.00144,0.00498,0.0,0.00444,0.0,0.00705,0.0,0.00422,0.00428
PARP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01857,0.0,0.0,0.0,0.0,0.04357,0.0,0.0
PARP3,0.00037,0.0,0.04852,0.0,0.00428,0.00285,0.00106,0.0,0.00211,0.0,0.0,0.00823,0.02236,0.0,0.0,0.00128,0.00635,0.00407,0.0,0.00683,0.00551,0.0,0.0,0.00189
PARP4,0.0,0.0,0.08341,0.0,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.0,0.0,0.0,0.0,0.0
PARP6,0.10485,0.22878,0.0744,0.0158,0.23068,0.10417,0.4856,0.54056,0.37781,0.02143,0.7237,0.23,0.7024,0.45915,0.52855,0.14017,0.35465,0.23275,0.50645,0.07735,0.48345,0.15242,0.0449,1.0
PARP8,0.01273,0.0,0.00627,0.0,0.00517,0.0,0.00901,0.0,0.03441,0.01738,0.03002,0.11363,0.04953,0.00303,0.31657,0.0,0.0042,0.06935,0.0034,0.00135,0.01652,0.09824,0.00212,0.01014
PARP9,0.00684,0.01087,0.0,0.00288,0.00925,0.00118,0.00889,0.00893,0.00373,0.0,0.0,0.00303,0.00565,0.0009,0.45581,0.0,0.00583,0.00153,0.0,0.00588,0.00545,0.0,0.01154,0.0
PARPBP,0.00172,0.0,0.00865,0.01451,0.00247,0.00392,0.00493,0.0,0.00996,0.0,0.00469,0.00429,0.0,0.0,0.00541,0.0,0.0142,0.00155,0.00104,0.0,0.00629,0.0,0.00282,0.00154
PARS2,0.0,0.0,0.0101,0.0,0.0,0.0,0.00929,0.01361,0.00484,0.0,0.0,0.00473,0.09409,0.0,0.00458,0.0,0.0,0.00685,0.03961,0.0,0.0,0.0375,0.00476,0.0
PARTICL,0.00721,0.00025,0.00046,0.00426,0.01005,0.0,0.00206,0.0006,0.0,0.00487,0.0,0.00264,0.00371,0.00218,0.00882,0.0,0.00322,0.00254,0.00223,0.02493,0.00369,0.00545,0.0,0.0
PARVA,0.03984,0.65757,0.23295,0.03463,0.34571,0.23334,0.23514,0.30107,0.3274,0.00667,0.17092,0.43792,0.31621,0.43026,0.44398,0.03681,0.18734,0.01337,0.45713,0.08822,0.08695,0.12573,0.23161,0.11273
PARVB,0.86439,0.97487,1.0,0.96461,0.94808,0.93755,1.0,1.0,0.85401,0.96398,1.0,0.91799,0.40291,1.0,0.91936,0.875,0.95789,0.93831,1.0,1.0,0.90468,0.90756,0.8936,1.0
PARVG,0.93883,0.63025,0.88113,0.96603,1.0,0.77895,0.73563,0.70833,0.96365,1.0,0.97041,0.88525,0.0,0.90541,0.85192,0.8366,0.88527,0.95,0.98591,0.61387,0.77274,0.66667,0.86154,0.72962
PASK,0.00226,0.0,0.00077,0.01414,0.0037,0.00376,0.00656,0.01212,0.01157,0.0,0.02245,0.00165,0.00414,0.00209,0.01106,0.00403,0.01098,0.00451,0.01035,0.01311,0.00677,0.0,0.02032,0.00426
PATJ,0.0,0.0,0.02885,0.00751,0.0,0.0,0.00189,0.00535,0.00346,0.0,0.0,0.0,0.01622,0.01607,0.01169,0.00837,0.00902,0.0,0.0,0.00481,0.00953,0.0,0.10824,0.0
PATL1,0.01912,0.0,0.01128,0.0,0.00436,0.0,0.00708,0.0,0.0008,0.0,0.0,0.00674,0.00377,0.00219,0.00382,0.0,0.0038,0.00186,0.00953,0.01786,0.00141,0.0,0.00611,0.0
PATZ1,0.00161,0.0,0.00168,0.00714,0.00136,0.00333,0.02468,0.01099,0.00561,0.0,0.0,0.00516,0.00971,0.00815,0.19598,0.0,0.02473,0.00117,0.0243,0.01506,0.0035,0.0,0.23158,0.02993
PAUPAR,0.4999,0.16076,0.64469,0.54835,0.93828,0.62954,0.56873,0.81151,0.79418,0.78237,0.60613,0.85932,0.51896,0.75221,0.83028,0.61467,0.42562,0.65015,0.41092,0.5721,0.69872,0.77895,0.79278,0.74222
PAWR,0.00416,0.0,0.0,0.00271,0.00769,0.0,0.00568,0.0,0.00175,0.00935,0.00266,0.0035,0.08125,0.0,0.0,0.01006,0.01161,0.01421,0.0,0.0,0.00939,0.0,0.0,0.00231
PAX1,0.05983,0.01088,0.0,0.0403,0.5,0.11578,0.57517,0.06666,0.22643,0.25582,0.45097,0.03519,0.20804,0.11364,0.67599,0.07609,0.15991,0.39208,0.25596,0.51383,0.46873,0.7262,0.05215,0.04708
PAX2,0.46778,0.05257,0.82134,0.19999,0.97671,0.66695,0.49791,0.82827,0.93534,0.28535,0.50419,0.96155,0.25389,0.47468,0.96305,0.74687,0.47987,0.80698,0.40636,0.2234,0.12652,0.89191,0.85047,0.97318
PAX3,0.07311,0.65558,0.00257,0.33288,0.91486,0.03377,0.66918,0.27233,0.60011,0.20837,0.52001,0.25209,0.01864,0.88259,0.87313,0.005,0.58467,0.08161,0.39937,0.58776,0.86168,0.43979,0.09274,0.81696
PAX5,0.27512,0.0011,0.82979,0.15281,0.73532,0.62545,0.27902,0.34254,0.30676,0.07677,0.32026,0.03191,0.53425,0.06637,0.755,0.09101,0.15205,0.78242,0.26993,0.01388,0.04853,0.42759,0.76166,0.36953
PAX6,0.86238,0.54139,0.91534,0.92844,0.96576,0.93752,0.89455,0.94683,0.9579,0.97768,0.863,0.95224,0.83707,0.95112,0.96773,0.92806,0.79388,0.77822,0.49344,0.96277,0.93735,0.94929,0.96145,0.79718
PAX6-AS1,0.06824,0.06709,0.23503,0.28846,0.91308,0.42467,0.77351,0.36977,0.86149,0.12378,0.74615,0.95374,0.50902,0.22575,0.91541,0.01947,0.33782,0.03648,0.49807,0.05847,0.31567,0.79677,0.79708,0.62328
PAX7,0.01449,0.03525,0.1453,0.15789,0.77603,0.06667,0.51999,0.9178,0.78581,0.30171,0.50967,0.62596,0.08217,0.30171,0.77482,0.02635,0.41454,0.13898,0.19832,0.63803,0.7437,0.75125,0.67593,0.7217
PAX8-AS1,0.73022,0.95567,0.88262,0.94553,0.14581,0.91042,0.91805,0.09447,0.59406,0.9742,0.431,0.36901,0.44454,0.9509,0.54515,0.0355,0.91544,0.21808,0.96179,0.10596,0.43958,0.72643,0.94549,0.42607
PAX9,0.267,0.0825,0.95238,0.80218,0.97583,0.88037,0.87612,0.98717,0.79975,0.54167,0.9128,0.80814,0.62638,0.57595,0.94056,0.50659,0.74567,0.74072,0.69107,0.35326,0.96795,0.93466,0.97727,0.92249
PAXBP1-AS1,0.00748,0.0,0.00895,0.0016,0.00594,0.0,0.00814,0.00486,0.00397,0.01485,0.0,0.0,0.03047,0.00358,0.00577,0.00202,0.00281,0.00335,0.00166,0.00099,0.00331,0.0,0.00583,0.01736
PAXIP1,0.0008,0.0,0.0,0.00456,0.00339,0.00156,0.00628,0.00703,0.00451,0.01188,0.0,0.00103,0.00774,0.0,0.00278,0.00281,0.0,0.0,0.00144,0.0042,0.00101,0.0,0.0,0.00941
PAXIP1-AS1,0.00063,0.01822,0.02432,0.00363,0.00094,0.0,0.00759,0.00336,0.00285,0.0,0.0,0.00412,0.02578,0.00139,0.00264,0.0,0.0,0.0,0.00242,0.00206,0.00176,0.00537,0.0,0.00617
PAXX,0.06863,0.5719,0.06615,0.0,0.00889,0.05471,0.01091,0.01067,0.00473,0.0,0.34043,0.02472,0.11123,0.00268,0.35499,0.00411,0.00264,0.0274,0.0,0.03606,0.00137,0.0162,0.14662,0.01526
PBLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.00599,0.00505,0.0,0.01017,0.0,0.0,0.00303
PBRM1,0.01149,0.0,0.33333,0.0,0.0,0.0,0.0,0.07547,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07144
PBX1,0.01443,0.0,0.0,0.01124,0.0,0.0,0.00403,0.02325,0.00372,0.0,0.0,0.0,0.05672,0.0,0.0,0.01429,0.0265,0.03554,0.05161,0.03297,0.00965,0.01959,0.0,0.02414
PBX2,0.01753,0.0811,0.0,0.02978,0.0,0.0294,0.0124,0.0435,0.00642,0.0,0.0,0.0,0.19645,0.0,0.1274,0.0357,0.02458,0.04507,0.0,0.0099,0.0,0.04816,0.0357,0.02589
PBX3,0.0014,0.00089,0.01395,0.0,0.09507,0.00938,0.09282,0.00779,0.00142,0.00392,0.0136,0.01218,0.0451,0.00197,0.01062,0.00209,0.00325,0.00428,0.0,0.01474,0.00695,0.0,0.008,0.0035
PC,0.00728,0.0,0.0394,0.0021,0.01791,0.00237,0.01088,0.00992,0.01087,0.0328,0.0136,0.0,0.0226,0.00194,0.18059,0.00377,0.00262,0.00269,0.00893,0.00424,0.01376,0.00852,0.00606,0.0061
PCAT1,0.8889,0.0,1.0,0.5,0.92,0.4286,1.0,0.0,0.1111,0.1,0.0,1.0,0.3611,1.0,0.75,0.0,1.0,0.7059,0.1765,1.0,1.0,0.0,0.0,0.9773
PCAT19,0.08969,0.30263,0.11299,0.05543,0.14561,0.03243,0.16754,0.12249,0.14666,0.10611,0.11937,0.14086,0.07195,0.04393,0.28733,0.07661,0.01172,0.25521,0.19471,0.16707,0.15146,0.09616,0.15874,0.15905
PCAT6,0.02206,0.0,0.0,0.0,0.00295,0.01715,0.01432,0.01003,0.00756,0.0,0.03646,0.0016,0.02722,0.0,0.00734,0.00495,0.00228,0.00575,0.0,0.04436,0.00278,0.0,0.0,0.00896
PCAT7,0.02038,0.0,0.0,0.0,0.0,0.0,0.00661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00384,0.15873,0.0,0.00359,0.0,0.0,0.0,0.0
PCBD1,0.0182,0.0,0.0,0.00294,0.0,0.0,0.00384,0.0,0.00653,0.0,0.0,0.01244,0.0,0.0,0.13671,0.0,0.00278,0.0,0.0,0.00316,0.00788,0.0,0.01099,0.0
PCBD2,0.01164,0.0,0.0,0.00183,0.00334,0.00211,0.00358,0.00249,0.0,0.0,0.0,0.0,0.00626,0.00077,0.00712,0.02178,0.0,0.00486,0.0,0.011,0.00835,0.00424,0.0,0.0
PCBP1,0.00557,0.0,0.01413,0.00376,0.00309,0.00042,0.00823,0.00331,0.00224,0.00466,0.0,0.00426,0.01077,0.10052,0.0,0.00291,0.01378,0.00441,0.00298,0.00152,0.03333,0.00716,0.00295,0.041
PCBP1-AS1,0.00646,0.0,0.01767,0.00098,0.00183,0.00102,0.00525,0.00318,0.00375,0.0,0.0,0.0009,0.0093,0.00693,0.00125,0.0018,0.00347,0.00601,0.0,0.0018,0.00346,0.00822,0.00081,0.00463
PCBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.02082,0.0,0.0,0.0,0.0,0.01137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0
PCBP3,0.05582,0.0,0.19231,0.09677,0.49254,0.52173,0.18518,0.00246,0.23809,0.0396,0.37034,0.53333,0.32471,0.34327,0.40911,0.14285,0.19999,0.17077,0.22582,0.23999,0.62963,0.45839,0.05147,0.83769
PCBP4,0.0029,0.0,0.01908,0.00419,0.00484,0.0048,0.01198,0.01457,0.02146,0.03197,0.0,0.00194,0.04762,0.01185,0.02184,0.0,0.02972,0.01078,0.00655,0.01085,0.00781,0.0,0.01224,0.0144
PCCA,0.06658,0.0873,0.05417,0.2875,0.18446,0.21342,0.22144,0.10356,0.11792,0.11279,0.47658,0.04175,0.08771,0.31405,0.16754,0.14237,0.05742,0.2667,0.16672,0.18976,0.29301,0.01354,0.09756,0.1767
PCCB,0.00723,0.0,0.0,0.0,0.0,0.0,0.01517,0.0,0.0,0.0111,0.0,0.0,0.0,0.0049,0.0,0.0,0.00597,0.00563,0.0,0.0,0.0,0.0,0.0,0.00653
PCDH1,0.0,0.0,0.00741,0.00506,0.00322,0.00121,0.01048,0.01461,0.00188,0.00565,0.0,0.00515,0.03287,0.00232,0.00314,0.0093,0.00818,0.0,0.0,0.01037,0.00681,0.0,0.02809,0.0
PCDH10,0.03329,1.0,0.02969,0.0,0.94077,0.01278,0.88894,0.06667,0.8498,0.06862,0.36002,0.82828,0.7529,0.0358,0.84447,0.04939,0.00881,0.68056,0.13625,0.96387,0.83285,0.78161,0.05814,0.59998
PCDH17,0.00371,0.3091,0.08242,0.02091,0.93586,0.00169,0.68776,0.01909,0.36968,0.8571,0.0,0.36581,0.00288,0.00992,0.53438,0.07005,0.00436,0.10082,0.13629,0.78138,0.75915,0.01706,0.04161,0.50614
PCDH19,0.01051,0.3629,0.46637,0.01669,0.6306,0.02302,0.8319,0.38539,0.41065,0.14798,0.69097,0.0536,0.12028,0.23739,0.81947,0.03846,0.23941,0.0314,0.32614,0.81304,0.82516,0.31429,0.25415,0.02907
PCDH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9,0.00716,0.0,0.00869,0.00355,0.93465,0.00269,0.53539,0.0,0.01861,0.0049,0.0076,0.00615,0.01109,0.00551,0.48278,0.00507,0.0051,0.00945,0.00051,0.48969,0.81545,0.84502,0.01123,0.01406
PCDHA10,0.0,0.33333,0.0476,0.0,0.33333,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.07407,0.0,0.0,0.6
PCDHAC1,0.03137,0.0,0.0,0.00736,0.0,0.01613,0.93583,0.0,0.0,0.01181,0.0,0.0,0.71643,0.09333,0.20466,0.02564,0.0,0.03739,0.0,0.06396,0.58662,0.7245,0.0,0.9228
PCDHAC2,0.01576,0.01631,0.07832,1.0,0.2857,0.01475,0.43335,0.16835,0.0059,0.0131,1.0,1.0,0.07709,0.1111,0.7692,0.0,1.0,0.5,0.0,0.3333,1.0,0.0189,1.0,0.92413
PCDHB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2963,1.0,0.0,0.0,0.625,1.0,0.0,0.0,0.0833,0.7778,1.0,1.0,0.0,0.75
PCDHB13,0.04167,0.0,0.02157,0.10963,0.09374,0.04998,0.04356,0.0,0.0,0.5614,0.0,0.25,0.0,0.0769,0.06257,0.0,0.0,0.0,0.04167,0.0759,0.2619,0.0,0.1,0.4088
PCDHB8,0.0,1.0,0.0124,0.26907,1.0,0.0,0.87182,0.78379,0.51852,0.0588,0.63743,0.54167,0.0699,0.21152,0.43133,0.02893,0.01449,0.24077,0.41297,0.05013,0.90324,0.0,1.0,0.18783
PCDHGA10,0.22092,0.16922,0.30431,0.30064,0.09628,0.27302,0.36622,0.0,0.00613,0.90907,0.8756,0.4925,0.19717,0.70433,0.4315,0.3446,0.01627,0.31774,0.89535,0.59226,0.3159,0.00817,0.86171,0.76102
