symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
LINC01567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01569,0,1,1,3,2,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,4,3,1,0
LINC01570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LINC01574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LINC01578,4,5,4,7,10,4,9,5,3,6,4,4,7,4,8,6,4,4,4,15,7,9,5,15
LINC01579,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LINC01580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0
LINC01584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LINC01589,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,1,1,0,0,0,0
LINC01591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LINC01593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01594,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LINC01595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LINC01596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01597,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01602,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01603,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01605,0,0,0,0,missing,0,0,4,0,0,0,0,1,0,missing,5,0,0,1,missing,missing,0,0,0
LINC01606,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,1,0
LINC01607,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01608,0,0,2,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,1,0,missing,missing,0,0,0
LINC01609,0,0,0,0,missing,0,0,0,0,0,0,0,0,1,missing,0,1,0,0,missing,missing,0,0,0
LINC01611,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,3,0,0,2,missing,missing,0,0,0
LINC01612,0,0,0,0,missing,0,3,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01613,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01614,0,0,0,0,missing,0,0,0,0,0,0,0,4,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01615,0,0,0,0,missing,0,0,1,0,0,0,0,0,0,missing,2,1,0,1,missing,missing,0,1,0
LINC01616,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01618,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
LINC01620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01621,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01623,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01624,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01625,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01626,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01627,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01628,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01629,0,0,0,0,missing,0,0,0,0,0,0,1,0,0,missing,0,35,0,0,missing,missing,0,0,0
LINC01630,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01632,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,4
LINC01633,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01634,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01635,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01637,0,0,0,1,missing,0,0,0,1,4,1,0,0,1,missing,1,0,0,1,missing,missing,7,0,0
LINC01638,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,1,1,0,0,missing,missing,0,0,0
LINC01639,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01640,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01641,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01643,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01644,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01645,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01646,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01647,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01648,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01649,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01650,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01651,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01653,0,3,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01654,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01655,0,0,0,0,missing,0,0,0,0,0,3,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01656,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01657,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01658,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01659,0,2,0,0,missing,0,1,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,1,0,1
LINC01660,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01661,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01662,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01663,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01664,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01665,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01666,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,1,0,0
LINC01667,0,2,2,0,missing,1,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,7,0,0
LINC01669,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01670,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01671,0,0,0,0,missing,0,0,0,0,0,0,0,5,2,missing,0,0,0,0,missing,missing,1,0,0
LINC01672,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01673,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01674,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01675,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01676,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01677,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01678,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01679,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,1,0,0,0,missing,missing,0,0,0
LINC01680,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01681,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01682,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01683,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01684,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,2,0,0,missing,missing,0,0,0
LINC01685,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01686,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01687,0,1,1,0,missing,1,0,0,0,0,0,0,0,1,missing,1,0,0,2,missing,missing,0,6,3
LINC01688,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01689,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01690,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01691,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01692,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01693,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,3,missing,missing,0,0,0
LINC01694,1,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,6,0,0,0,missing,missing,0,0,0
LINC01695,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01696,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01697,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01698,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01699,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01700,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01701,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01702,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01703,1,2,2,0,missing,0,1,0,1,0,1,0,0,1,missing,0,0,0,1,missing,missing,3,0,1
LINC01704,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01705,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,1,5,0,missing,missing,0,0,0
LINC01706,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01707,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01708,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01709,0,2,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01710,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01711,1,0,1,0,missing,6,0,0,0,0,0,0,0,0,missing,11,2,0,2,missing,missing,0,0,0
LINC01712,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01713,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01714,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01715,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,1,0,0,0,missing,missing,0,0,0
LINC01716,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01717,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01718,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01719,0,2,1,2,missing,0,1,1,0,0,0,0,0,3,missing,0,0,0,1,missing,missing,1,0,0
LINC01720,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01721,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01722,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01723,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01724,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01725,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01726,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01727,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01728,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01729,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01730,0,0,0,0,missing,0,0,0,0,0,0,0,0,4,missing,0,1,1,0,missing,missing,0,1,0
LINC01731,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01732,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,4,0
LINC01733,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01734,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01735,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01736,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01737,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01738,0,0,0,0,missing,0,1,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01739,0,0,0,0,missing,1,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,2,0
LINC01740,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01741,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01742,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01743,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01744,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01745,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01746,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01747,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01748,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01749,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01750,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01751,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01752,0,0,0,0,missing,0,1,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,1
LINC01753,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01754,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01755,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01756,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01757,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01758,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01759,0,0,1,0,missing,1,0,0,0,0,1,0,0,0,missing,0,0,0,0,missing,missing,1,2,0
LINC01760,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01761,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01762,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01763,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01764,0,0,0,1,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01765,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01766,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01767,0,0,0,0,missing,0,0,0,0,0,0,0,3,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01768,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,1,0,0
LINC01770,0,1,1,0,missing,1,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,5,0,1
LINC01771,1,0,4,0,missing,0,0,1,1,0,0,1,0,0,missing,1,0,0,0,missing,missing,0,0,0
LINC01772,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01773,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01774,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01775,0,1,1,0,missing,1,0,1,0,0,0,3,0,0,missing,1,1,0,0,missing,missing,2,0,0
LINC01776,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,2,missing,missing,0,0,0
LINC01777,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01778,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,1,0
LINC01779,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01780,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01781,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01782,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01783,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01784,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01785,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01786,0,1,0,0,missing,0,0,0,0,0,0,1,0,1,missing,1,1,0,2,missing,missing,2,1,1
LINC01787,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01788,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01789,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01790,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01791,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01792,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01793,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01794,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01795,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01796,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01797,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01798,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01799,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01800,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01801,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01802,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01803,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01804,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01805,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,1
LINC01806,0,0,0,0,missing,0,4,0,1,4,3,0,2,0,missing,0,0,0,2,missing,missing,1,0,0
LINC01807,0,0,0,1,missing,0,0,2,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01808,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01809,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01810,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01811,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01812,3,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,9,0
LINC01813,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01814,0,0,0,0,missing,0,2,0,0,0,0,0,1,1,missing,0,0,0,1,missing,missing,1,1,0
LINC01815,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01816,0,0,1,0,missing,1,0,1,0,3,0,1,0,0,missing,1,0,0,0,missing,missing,0,0,0
LINC01817,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01818,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01819,0,0,6,0,missing,1,0,0,0,0,0,0,1,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01820,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01821,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01822,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
LINC01823,0,0,0,0,missing,0,0,0,0,0,0,0,0,0,missing,0,0,0,0,missing,missing,0,0,0
