Gene_num,Gene_name,high_eq_Att_deg,Att_deg,methy_upstream_pvalues,methy_distal_promoter_pvalues,methy_proximal_promoter_pvalues,methy_core_promoter_pvalues,methy_downstream_pvalues,cnv_mcnv_pvalues,cnv_dup_pvalues,cnv_del_pvalues,gene_expression_pvalues,protein_expression_pvalues
1778,SEH1L,5.390493179047681,0.2318300991523437,0.3417397923821004,0.0581827895588129,0.1026349894172588,0.0766583507223575,0.3949604230687942,1.0,1.0,1.0,0.0661878118387226,1.0
1915,TBC1D4,5.394493423348954,0.2327479389539062,0.018444120691972,0.6662611417191255,0.6151268852691578,1.0,0.6490275345372156,1.0,1.0,1.0,0.0535925585683823,1.0
227,CAMK1,5.398493667650226,0.2332132662066116,1.0,0.416486750762464,0.6558993884568947,0.2100785711224835,0.7987551158485091,1.0,1.0,1.0,0.3664840942140687,1.0
1240,MED17,5.402493911951499,0.2335292419005234,0.3021901193584687,0.0366441303736916,0.7065590525648036,0.1924206692062867,0.895733017965424,1.0,1.0,1.0,0.8694025189416159,1.0
1389,PAK3,5.406494156252771,0.2352172975226562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0126879765091593,1.0
933,IL17RA,5.410494400554044,0.2355572729538281,0.6319807285196108,0.7404875043717178,0.0421010403827312,1.0,0.952498308355988,0.3249311654768372,1.0,1.0,0.0981752280956108,1.0
1955,THBS4,5.414494644855316,0.2364665391021875,1.0,0.2846765757385875,0.4002779519228027,0.2162077002386561,0.9316408536002176,1.0,1.0,1.0,0.9543957411217188,1.0
1238,MED14,5.418494889156588,0.2366231859257265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0368547942337291,1.0
421,CSNK1E,5.42249513345786,0.2366634020680805,1.0,0.1130673720385591,0.4137587062889861,0.8061255258641298,0.4586644945342749,1.0,1.0,1.0,0.4985866006229064,1.0
788,GRK2,5.426495377759133,0.2370933257291406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3702899461287854,1.0
1731,RPS6KA2,5.4304956220604055,0.2372551127791328,0.603447670018117,0.8656565540016024,0.7333000811681523,0.0461088646386423,0.0676095977196549,0.3249311654768372,1.0,1.0,0.2032236234118887,1.0
1099,LAMB1,5.434495866361678,0.2377412727052343,0.2109473074665628,0.8061255258641298,0.2179848439948175,1.0,0.5820282295226769,1.0,1.0,1.0,0.020423174753395,1.0
1237,MED13L,5.43849611066295,0.2380904162029531,1.0,0.4056382818695973,1.0,1.0,0.2761818177183833,1.0,1.0,1.0,0.2288394411976075,1.0
199,CACNA1C,5.442496354964224,0.2381286388945312,0.0329577836704376,0.2023826123344644,0.8394968079341012,1.0,0.4358781761988516,0.0438049944147665,1.0,0.5579202353611679,0.03663714401778,1.0
198,CAB39L,5.446496599265496,0.239284312559375,1.0,0.1590632759892748,1.0,1.0,0.1454244713763807,1.0,1.0,1.0,0.4673772314223395,1.0
910,IHH,5.450496843566768,0.2393277460546875,0.0658388465659557,0.3321483886308887,0.7950754334897442,0.7154347306097097,0.8919643394259521,1.0,1.0,1.0,0.1138151975573009,1.0
1954,THBS3,5.45449708786804,0.2394182121265625,1.0,0.6387768435649753,0.9468060291934262,0.5853003964384098,0.7189957201989776,1.0,1.0,1.0,0.0790642552423164,1.0
1845,SMPD2,5.458497332169313,0.239865560703125,1.0,0.416486750762464,1.0,1.0,0.863782562498281,1.0,1.0,1.0,0.8656485579589479,1.0
1243,MED30,5.462497576470585,0.239898665711914,1.0,0.6558993884568947,0.8098172431442923,1.0,0.6017879719871302,1.0,1.0,1.0,0.0331486353800829,1.0
1999,TNXB,5.466497820771857,0.240179047509375,0.7047891291814816,0.2517446478775356,0.5277532657303159,1.0,0.2179855024035488,1.0,1.0,1.0,0.1395832630195129,1.0
797,GRM4,5.470498065073129,0.240791377304581,0.5690257932249676,0.1940741517946751,0.3741209340258883,0.2197711284408489,0.0798855076683307,1.0,1.0,1.0,0.5885634805056932,1.0
197,CAB39,5.474498309374402,0.2420751749190625,0.8769148484870471,0.3741209340258883,0.3539756673825743,1.0,0.2577078776623331,0.4984971050646642,1.0,1.0,0.0271844414165949,1.0
574,ELAVL1,5.478498553675674,0.24372027134375,1.0,0.1676989002879684,1.0,1.0,0.6959612304028038,1.0,1.0,1.0,0.079880331938226,1.0
1059,KLF2,5.482498797976946,0.2437722688620312,0.8694064072587895,0.4761835269024038,0.0281169364095216,1.0,0.4615590008934203,1.0,1.0,1.0,0.6490228506085938,1.0
799,GRM6,5.4864990422782185,0.2438097253364763,1.0,0.5277532657303159,0.6977238945180402,0.4029527756961644,0.3227326627329253,1.0,1.0,1.0,0.7098474811321528,1.0
1233,MED1,5.490499286579492,0.2439217870912812,0.9335353525395846,0.3204062002192492,0.7012532826632851,1.0,0.1940741517946751,1.0,1.0,0.7532388462094171,0.9638874261545044,1.0
1740,RRAGB,5.4944995308807645,0.2451056255885446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0042444685215984,1.0
111,ATG16L1,5.498499775182037,0.2457373540936695,1.0,0.7804087145446047,0.3741209340258883,0.8301950458314598,0.5869391431005375,1.0,1.0,0.1589173486154743,0.0463684275026862,1.0
1871,SPP1,5.502500019483309,0.2460038057106856,1.0,0.1957154907260432,0.2911612613286271,1.0,0.2288567553827765,1.0,1.0,1.0,0.895733017965424,1.0
863,HTR1F,5.506500263784582,0.2462158629781249,1.0,0.2557093430652016,1.0,1.0,0.2197711284408489,0.5667410052863683,1.0,1.0,0.4245433908425678,1.0
347,CFLAR,5.510500508085854,0.246534504846875,0.3044286764672613,0.4500423158932323,0.3490484753212293,0.346601293728025,0.6906847657685582,1.0,1.0,1.0,0.0556979582838941,1.0
1068,KRT15,5.514500752387126,0.2480692863124999,1.0,0.0743083954977686,0.4970775461617177,1.0,0.1130673720385591,1.0,1.0,0.0897429888244418,0.940899404709338,1.0
180,BMP7,5.518500996688398,0.2482237510988593,1.0,1.0,1.0,1.0,0.952498308355988,1.0,1.0,1.0,0.0893301995220044,1.0
59,AGRP,5.522501240989671,0.251719313671875,1.0,0.736890915815285,0.5497857631008252,1.0,0.4761835269024038,1.0,1.0,1.0,0.4511736325194008,1.0
383,COL6A2,5.526501485290943,0.2519100420966406,1.0,0.8394968079341012,1.0,1.0,0.1130673720385591,1.0,1.0,1.0,0.0047482481156895,1.0
251,CASP7,5.530501729592216,0.252698050515625,1.0,0.3766880346720888,0.9108304335449982,0.7731036287569379,0.3250701145111485,1.0,1.0,1.0,0.6766786907605873,1.0
273,CCL20,5.534501973893488,0.2528406153675313,1.0,0.5657969953694101,0.0240391924962815,1.0,0.8209174965776396,1.0,1.0,1.0,1.0,1.0
1969,TLE4,5.538502218194761,0.2534605386390625,0.2955403115712712,0.5466112014260416,0.8995040509478887,1.0,0.2179855024035488,1.0,1.0,1.0,0.5000858360183142,1.0
264,CCL11,5.542502462496033,0.2535024919685937,1.0,0.7987551158485091,1.0,0.3792659729079377,0.5984737357310427,1.0,1.0,1.0,1.0,1.0
1589,PRKAR2A,5.546502706797305,0.253784592578125,1.0,1.0,0.6541783183657737,0.8767720599172992,0.8825533282336198,0.4548792473226907,1.0,1.0,0.273023032974704,1.0
727,GIPR,5.5505029510985775,0.2538244708693455,1.0,0.8769148484870471,0.9221749651233508,0.4673785054682386,0.0986827241291044,1.0,1.0,1.0,0.0658249254723649,1.0
495,DEPDC5,5.5545031953998505,0.2544628051695312,1.0,0.2401085362442883,0.2637683841923489,0.0661905271040987,0.4673785054682386,0.1766494662430576,1.0,1.0,0.0413801674534845,1.0
1392,PAK6,5.558503439701123,0.2558699376214843,1.0,0.4275045515761392,0.5722633657139671,1.0,0.9411166161038826,1.0,1.0,1.0,0.0132948409888549,1.0
1521,PORCN,5.562503684002395,0.2563054160585937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0310490427953873,1.0
122,ATP2A1,5.566503928303667,0.256472014259375,0.0607575330641472,0.1990286487182573,0.1036424764172704,1.0,0.0996592140705705,1.0,1.0,1.0,0.1271413019169325,1.0
1885,STAT4,5.57050417260494,0.2566707862253743,1.0,1.0,0.943012711642374,0.1087983294391784,0.1828668591761404,1.0,1.0,1.0,0.0224457411352168,1.0
285,CCL7,5.574504416906213,0.2573767813059375,1.0,0.4761835269024038,1.0,1.0,1.0,1.0,1.0,1.0,0.5545241226553499,1.0
1968,TLE3,5.578504661207485,0.2580156729179687,0.0406760805557459,0.6353749467215747,0.1467466686961153,0.9760480028710998,0.873159199750797,1.0,1.0,1.0,0.3055389267167907,1.0
105,ARRB2,5.582504905508757,0.2589326348804687,1.0,0.9676885814334162,0.3078064134640133,1.0,0.8209174965776396,1.0,1.0,1.0,0.0888825557602339,1.0
27,ADCY10,5.58650514981003,0.2592375430089422,1.0,0.433076512683928,1.0,1.0,0.2109473074665628,1.0,1.0,1.0,0.8097205650884025,1.0
455,CXCL5,5.590505394111302,0.2597752535879687,1.0,0.1908218272854493,0.4500423158932323,1.0,0.2197711284408489,1.0,1.0,1.0,0.2495737994214981,1.0
124,ATP2A3,5.594505638412574,0.2602971989744531,0.9411166161038826,0.2699264955144616,0.5434451776356353,0.1026349894172588,0.0265290943777235,1.0,1.0,1.0,0.3870035438011263,1.0
624,FCER1A,5.598505882713846,0.2609583666367187,1.0,0.5340022117583216,1.0,1.0,0.0654902475531649,1.0,1.0,1.0,0.2739137462913807,1.0
1097,LAMA4,5.602506127015119,0.2612938403677344,1.0,0.1548736885370542,0.3844543094411069,0.6524600089125,0.4110412665755688,1.0,1.0,1.0,0.6697164945758236,1.0
2059,WIF1,5.606506371316391,0.2615664457921874,1.0,0.2597172210680184,0.0023251775368068,1.0,0.5122956740974749,1.0,1.0,0.3129319531544423,0.6252135863976958,1.0
1546,PPP2CA,5.6105066156176635,0.262451258305,0.5122956740974749,0.6456034324461988,0.9904942674707437,0.1721466012073939,1.0,1.0,1.0,1.0,0.0281959123179765,1.0
705,GABBR2,5.614506859918936,0.2624557231517969,1.0,0.8656565540016024,1.0,1.0,0.0620798925980007,1.0,1.0,1.0,0.3333363278471017,1.0
2057,WDR24,5.6185071042202095,0.263522285390625,1.0,0.4302852964109404,0.6456034324461988,1.0,0.8769148484870471,1.0,1.0,1.0,0.7676337396367839,1.0
1226,MC2R,5.622507348521482,0.2641955616756778,1.0,0.2846765757385875,1.0,0.0209478174523452,0.2288567553827765,1.0,1.0,1.0,0.6598339214336347,1.0
2024,TSHR,5.626507592822754,0.2645323962749928,1.0,0.6051104604189474,0.8712822587450348,1.0,0.8098172431442923,1.0,1.0,1.0,0.2253076208690346,1.0
148,AVPR2,5.630507837124026,0.2667031918349763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4556006246906908,1.0
336,CDK2,5.634508081425299,0.2678832755375,1.0,1.0,1.0,1.0,0.3345297781213613,1.0,1.0,1.0,0.0559950381341826,1.0
1105,LAMC3,5.638508325726571,0.2691121901532812,1.0,0.5968192042753409,0.2458783326142669,1.0,0.2478230264979209,1.0,1.0,1.0,0.3539515671180451,1.0
733,GLP1R,5.642508570027843,0.2694546984547684,0.344165064059352,0.751311065726076,0.929746936940584,1.0,0.0544911451274128,1.0,1.0,1.0,0.2964646360440233,1.0
1390,PAK4,5.646508814329115,0.2701062671388281,0.6871751603158041,0.7877332367668235,0.9449092929597736,0.1555849689922102,0.2325648701417598,0.5970270839661096,1.0,1.0,0.075077582976289,1.0
172,BIRC2,5.650509058630388,0.2701745426679687,0.6977238945180402,0.9032773541488812,0.9980988103176092,0.3625901019490679,0.4791386099413017,1.0,1.0,1.0,0.0221658069849622,1.0
2053,VIPR2,5.65450930293166,0.2705080593278749,0.1026349894172588,0.0107116275601324,1.0,1.0,0.3923177523426771,0.2536057445232459,1.0,1.0,0.1981708668794886,1.0
350,CHAD,5.658509547232932,0.2706756417726562,0.3766880346720888,0.4415127453392038,0.6017879719871302,0.3250701145111485,0.156260803394966,1.0,1.0,1.0,0.1521164023294079,1.0
1618,PTGER2,5.662509791534205,0.2711550594323187,0.6319807285196108,0.7154347306097097,0.8469542667104454,1.0,0.4029527756961644,1.0,1.0,1.0,0.2253995835403492,1.0
387,COL9A1,5.666510035835478,0.2711906542014062,0.0397489934325063,0.1828668591761404,0.6801762019143189,0.2109473074665628,0.8919643394259521,1.0,1.0,0.1589173486154743,0.4151060541583899,1.0
1669,RASA2,5.67051028013675,0.2713058039675469,1.0,0.4247343018102715,0.6285942485373732,1.0,0.8769148484870471,0.1961049564549825,1.0,1.0,0.0107083727998626,1.0
456,CXCL6,5.6745105244380225,0.2714535782339844,0.3417397923821004,1.0,0.2074904916122673,1.0,0.736890915815285,1.0,1.0,1.0,0.5384652915167978,1.0
768,GPR119,5.678510768739295,0.2718547242615164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1898,STRADB,5.682511013040567,0.2721892382613281,1.0,1.0,1.0,0.529515332199646,0.5722633657139671,1.0,1.0,1.0,0.5754960018502693,1.0
818,HDAC2,5.68651125734184,0.2723160598953906,0.1147013669024879,0.2720009409244894,0.744089774246399,0.6881477675750103,0.2720009409244894,1.0,1.0,1.0,0.0194110946682671,1.0
57,AGAP2,5.690511501643112,0.273938575128125,1.0,0.0774550041084203,0.1290554111383511,0.2363154167770794,0.1844378628858105,1.0,1.0,1.0,0.2197711284408489,1.0
45,ADORA3,5.694511745944384,0.2739966660914062,0.3539756673825743,0.9752884627122086,0.5755096629559334,1.0,0.4083344518725905,1.0,1.0,1.0,1.0,1.0
1101,LAMB3,5.698511990245656,0.2748070773578125,1.0,0.0453335172334426,0.4247343018102715,0.5061794109560072,0.6387768435649753,1.0,1.0,1.0,0.5016053084698596,1.0
1095,LAMA2,5.70251223454693,0.2748692443125781,1.0,0.3896858327278331,0.1314761842640306,1.0,0.1844378628858105,1.0,1.0,1.0,0.7877124856711337,1.0
995,IRF9,5.706512478848202,0.2749055726585156,1.0,1.0,0.7189957201989776,1.0,0.3417397923821004,1.0,1.0,1.0,0.841359401805619,1.0
871,IBSP,5.710512723149474,0.2756570109375,1.0,0.7404875043717178,0.2617373858603573,1.0,0.6871751603158041,1.0,1.0,1.0,0.3338572622078024,1.0
1190,MAP3K2,5.714512967450746,0.276577025365625,1.0,0.9335353525395846,1.0,1.0,0.4688390757013572,1.0,1.0,1.0,0.1751313779672065,1.0
88,APLNR,5.718513211752019,0.2777605428274172,1.0,0.082377634870901,1.0,0.8209174965776396,0.9335353525395846,1.0,1.0,1.0,0.3715592095911267,1.0
1998,TNR,5.722513456053291,0.2792302281185156,1.0,0.3539756673825743,0.6456034324461988,1.0,0.8135131968506659,1.0,0.3153217215465614,1.0,0.2006850575218305,1.0
354,CHRD,5.726513700354563,0.2797644042007812,1.0,0.7549299403019574,0.736890915815285,1.0,0.5340022117583216,1.0,1.0,1.0,0.0701523530931177,1.0
801,GRM8,5.7305139446558355,0.2797655239506483,0.5820282295226769,0.0939143219555107,0.7083313654430826,1.0,0.0766583507223575,1.0,1.0,0.1990348583202983,0.0425740617613357,1.0
879,IFIH1,5.7345141889571085,0.280055003296875,1.0,0.346601293728025,0.9032773541488812,0.3614484128996954,0.2458783326142669,1.0,1.0,1.0,0.850672984968272,1.0
448,CXCL11,5.738514433258381,0.2805956057648437,1.0,0.1736486113198617,1.0,1.0,1.0,1.0,1.0,1.0,0.5096258917248322,1.0
1544,PPP1R3E,5.742514677559653,0.2812392287456805,1.0,0.6151268852691578,1.0,1.0,0.7225628209081943,1.0,1.0,1.0,0.127260486958751,1.0
518,DRD5,5.746514921860926,0.2813071375943115,1.0,0.0911431410377463,0.0471595818659876,1.0,0.0397489934325063,1.0,1.0,1.0,0.0697554617146608,1.0
1103,LAMC1,5.750515166162199,0.2822215429981249,0.6906847657685582,0.2179855024035488,0.4471881489932854,1.0,0.0798855076683307,1.0,1.0,1.0,0.053287145257954,1.0
386,COL6A6,5.754515410463471,0.2825126547611719,0.3741209340258883,0.2307055178258495,0.1077512439851151,1.0,1.0,1.0,1.0,1.0,0.044308010087247,1.0
1235,MED12L,5.758515654764743,0.2826130681348672,1.0,0.4302852964109404,0.4192253791839797,1.0,0.5690257932249676,1.0,1.0,1.0,0.014969722712224,1.0
43,ADORA2A,5.762515899066015,0.282613235818087,0.6319807285196108,0.4358781761988516,0.7297150726441002,0.6218447391078068,0.3204062002192492,1.0,1.0,1.0,0.0016322820024184,1.0
1236,MED13,5.766516143367288,0.2837139736978359,0.6871751603158041,0.346601293728025,1.0,1.0,0.5308730731929201,1.0,1.0,1.0,0.7694463863561881,1.0
869,HTR6,5.77051638766856,0.2837182824073329,0.4732384601003846,0.6593460791171104,0.6977234833915797,1.0,0.156260803394966,1.0,1.0,1.0,0.0404162470651314,1.0
1104,LAMC2,5.774516631969832,0.2842544659457031,0.344165064059352,0.6836722835313567,0.3614484128996954,0.9032773541488812,0.6252155658662468,1.0,1.0,1.0,0.4243634284323665,1.0
1961,TICAM1,5.778516876271104,0.2854777108320312,0.7658185896471094,0.5277532657303159,0.2144455858204176,1.0,0.618481826370963,1.0,1.0,1.0,0.3490395120018992,1.0
385,COL6A5,5.782517120572377,0.2855169534734375,0.4557801921418617,0.4732384601003846,0.8394968079341012,1.0,0.6836722835313567,1.0,1.0,1.0,0.1102361316929115,1.0
1041,KCNJ3,5.786517364873649,0.2863856094535937,0.6421863589875758,0.5122956740974749,0.3066782162832474,0.4056382818695973,0.7840685844449421,1.0,1.0,1.0,0.2353664253189611,1.0
1770,S1PR4,5.790517609174922,0.2864853832734375,1.0,0.524642832186091,0.5215418148220496,1.0,0.3369221446519522,0.4379229142041043,1.0,1.0,0.944867777853128,1.0
516,DRD1,5.7945178534761945,0.2867210597754912,0.9980988103176092,0.9487032189700564,0.8061255258641298,1.0,0.6387768435649753,1.0,1.0,1.0,0.1669405871385901,1.0
1193,MAP3K4,5.7985180977774675,0.2873680604424297,0.0474250683858482,0.9487032189700564,1.0,1.0,0.8246256834261783,1.0,1.0,1.0,0.0158898668900211,1.0
1699,RELN,5.80251834207874,0.2876759184533594,1.0,0.3539756673825743,0.4443455997406166,0.2738891900043471,0.4443455997406166,1.0,1.0,1.0,0.0739121913439903,1.0
1268,MMP9,5.806518586380012,0.2883306977867656,1.0,0.1751603919698908,0.1130673720385591,0.003676978033575,0.0075601369608765,1.0,1.0,1.0,0.2898845410016225,1.0
867,HTR4,5.810518830681284,0.2885831904244178,0.8024381238987224,0.0175184602544377,0.7621837768491206,1.0,0.9771887779962024,1.0,1.0,1.0,0.1764447783914828,1.0
390,COMP,5.814519074982557,0.2895640761514062,1.0,0.9146100405445944,0.3715646834633043,0.5061794109560072,0.344165064059352,1.0,1.0,1.0,0.8865101822411057,1.0
282,CCL3,5.818519319283829,0.2896379434176562,1.0,1.0,0.7154347306097097,1.0,0.7225628209081943,1.0,1.0,1.0,1.0,1.0
1525,PPARD,5.822519563585101,0.2898082543348591,1.0,0.120854625799931,0.5690257932249676,1.0,0.344165064059352,1.0,1.0,1.0,0.8863128508265199,1.0
1346,NOTUM,5.826519807886373,0.2898364069882812,0.1376820836419984,0.0126034783886865,1.0,0.7840685844449421,0.0967526683795551,1.0,1.0,1.0,0.241005593010831,1.0
2054,VTN,5.830520052187646,0.2903700004990625,1.0,1.0,0.3792659729079377,1.0,0.2617373858603573,1.0,1.0,1.0,0.323071804694335,1.0
765,GNRHR,5.834520296488919,0.2907572947477561,1.0,0.3741209340258883,1.0,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0
1256,MIOS,5.838520540790191,0.2913493481640625,1.0,0.549786333980617,0.8694064072587895,0.4529054765878124,0.1272621194558048,1.0,1.0,0.3249311654768372,0.201517712381162,1.0
1614,PTCH2,5.842520785091463,0.291899240765625,0.4443455997406166,0.2617373858603573,1.0,0.0875509211711266,0.2955403115712712,1.0,1.0,1.0,0.442916132743259,1.0
182,BMP8B,5.846521029392736,0.2931398309430468,1.0,0.3227326627329253,0.6218447391078068,1.0,0.2761825047420463,1.0,1.0,1.0,0.3843754010740946,1.0
176,BMP2,5.850521273694008,0.2934623154444062,0.0563117858838654,0.3393254842392692,1.0,0.6387768435649753,0.8506881860719427,1.0,1.0,1.0,0.0478844577962183,1.0
175,BLNK,5.8545215179952805,0.2941671581640625,1.0,0.7297150726441002,1.0,1.0,0.3818547356934284,1.0,1.0,1.0,0.170606611586957,1.0
229,CAMK1G,5.858521762296553,0.2941798191861794,1.0,0.751311065726076,0.8881980993944443,1.0,0.618481826370963,1.0,1.0,1.0,0.0270190886697591,1.0
458,CXCL9,5.862522006597826,0.2942826551015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3468609323077751,1.0
1953,THBS2,5.866522250899098,0.2943982354921874,1.0,0.9562944752596728,1.0,1.0,0.6766865451862305,1.0,1.0,1.0,0.7315035206744505,1.0
1619,PTGER3,5.87052249520037,0.2947653095889844,1.0,0.6151268852691578,0.7950765800208118,0.9942964741299556,0.5787646345391508,1.0,0.3249311654768372,1.0,0.07772232812706,1.0
680,FSHR,5.874522739501642,0.2953964909089075,1.0,0.2382066463370621,1.0,1.0,0.3112102537256069,0.1589173486154743,1.0,1.0,0.1968475287925264,1.0
1094,LAMA1,5.878522983802916,0.2954540117047656,0.1691711654291694,0.5657969953694101,1.0,1.0,0.6117799729176134,1.0,1.0,1.0,0.7822161788511763,1.0
1655,RALB,5.882523228104188,0.2954796620132812,0.4110412665755688,0.0977138882872683,0.4137587062889861,1.0,0.7549299403019574,1.0,1.0,1.0,0.0263669766880247,1.0
1454,PIK3AP1,5.88652347240546,0.2959741922257812,0.1141549946391333,0.3490484753212293,0.8919643394259521,1.0,0.0581827895588129,1.0,1.0,1.0,0.1407883994182429,1.0
1102,LAMB4,5.890523716706732,0.2962590981761719,0.8919643394259521,0.5690257932249676,1.0,0.8061255258641298,0.0100009584044682,1.0,1.0,1.0,0.7768550409959121,1.0
228,CAMK1D,5.894523961008005,0.2970500409871945,1.0,0.9562944752596728,1.0,1.0,0.2678629279431149,0.9571119062940606,1.0,0.8149661368102212,0.1082717657286488,1.0
384,COL6A3,5.898524205309277,0.2978601525982031,0.7154343412283047,0.1860188345796981,0.6117799729176134,0.1119879314841268,0.1876098013720453,1.0,1.0,1.0,0.9542645730983632,1.0
46,ADRA1A,5.902524449610549,0.2984018799859375,1.0,0.3490484753212293,1.0,0.4821036759429927,0.4970775461617177,1.0,0.1067258238819465,1.0,0.9259531410085012,1.0
1259,MLKL,5.9065246939118214,0.298949070328125,1.0,0.9600916337498888,0.7804087145446047,1.0,0.8656565540016024,1.0,1.0,1.0,0.4358617620682706,1.0
1522,POU5F1,5.910524938213094,0.2995440035703125,0.2825366693148801,0.3639611490571611,0.346601293728025,1.0,0.7621837768491206,1.0,1.0,1.0,0.3031080336128591,1.0
1376,OPRD1,5.9145251825143665,0.2995963337914062,1.0,0.895733017965424,0.3157862461705493,1.0,0.4586644945342749,0.7614982967890227,1.0,1.0,0.4178360933192289,1.0
1657,RALGDS,5.918525426815639,0.2999919923047187,0.524642832186091,0.5340022117583216,0.416486750762464,0.346601293728025,0.1797546458542518,1.0,1.0,1.0,0.5434422943410238,1.0
72,AMH,5.922525671116912,0.3005261441822656,0.2344348305216086,0.4443455997406166,0.9051646956882916,1.0,0.11525083641727,1.0,1.0,1.0,0.4644515404424214,1.0
1983,TNC,5.926525915418185,0.3010736712627344,1.0,1.0,1.0,0.3180907278919629,0.873159199750797,1.0,1.0,0.5195496465944813,0.4716726609887656,1.0
718,GDF7,5.930526159719457,0.3011573487189531,0.91460991885301,0.0627499504494612,0.6117799729176134,0.1254893529178711,0.3870646800147077,1.0,1.0,1.0,0.1361499732011319,1.0
716,GDF5,5.934526404020729,0.3015027397907031,1.0,0.9146100405445944,1.0,0.1884084091828284,0.1736486113198617,1.0,1.0,1.0,0.8503745702886224,1.0
269,CCL17,5.938526648322001,0.3023455362601562,1.0,0.416486750762464,0.4529054765878124,1.0,0.1376820836419984,1.0,1.0,1.0,0.9108056052818048,1.0
1523,POU5F1B,5.942526892623274,0.30251336834375,1.0,0.5755096629559334,0.5340022117583216,1.0,1.0,1.0,1.0,1.0,0.3028079959002414,1.0
1996,TNN,5.946527136924546,0.302633810860625,0.8469542667104454,0.4703034422423718,1.0,0.4415127453392038,0.8394968079341012,1.0,1.0,1.0,0.0200935363943952,1.0
1730,RPS6KA1,5.950527381225818,0.3031463558887812,0.8506881860719427,0.2678629279431149,1.0,0.2057775757258029,0.5340022117583216,1.0,1.0,1.0,0.2468398732523075,1.0
181,BMP8A,5.95452762552709,0.3032108067330469,0.7118799224040282,0.8806732702840152,0.48806362090577,0.0231591470799682,0.7118799224040282,1.0,1.0,1.0,0.9505944113655752,1.0
817,HDAC1,5.958527869828363,0.3037643516844766,0.0445697964002011,0.1619036168091723,0.7549299403019574,0.1667189690076914,0.4219745701791013,1.0,1.0,1.0,0.8806714065078026,1.0
798,GRM5,5.962528114129636,0.3038659357833826,1.0,0.7694585654328076,0.952498308355988,1.0,0.1924429392004798,1.0,0.1589173486154743,0.4076078043761619,0.065138946297189,1.0
371,CNTFR,5.966528358430908,0.303910688169,0.6662611417191255,0.9221749651233508,1.0,1.0,0.2517446478775356,1.0,1.0,1.0,0.1460838482990093,1.0
109,ATF6B,5.9705286027321804,0.3043743448334375,1.0,0.1990286487182573,0.7694585654328076,0.9146100405445944,0.5657969953694101,1.0,1.0,1.0,0.5339987013766656,1.0
717,GDF6,5.974528847033453,0.3056798664825781,0.7658185896471094,0.8919643394259521,1.0,0.5561637403987543,0.5820282295226769,1.0,1.0,1.0,0.8561035910215773,1.0
1613,PTCH1,5.9785290913347255,0.3059484729023437,0.3157862461705493,0.8469542667104454,0.2761825047420463,0.5561631754307788,0.48806362090577,1.0,1.0,1.0,0.3227229711796636,1.0
534,DUSP9,5.982529335635998,0.3063989637458594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7913920987233869,1.0
104,ARRB1,5.98652957993727,0.3072416591335937,0.2307055178258495,0.1109166357535125,1.0,1.0,0.7549299403019574,1.0,1.0,1.0,0.2977445583325323,1.0
431,CTF1,5.990529824238542,0.3078613175118749,1.0,0.6977238945180402,0.861909722771364,0.9600916337498888,0.861909722771364,1.0,1.0,1.0,0.33330727938544,1.0
1545,PPP1R3F,5.994530068539815,0.3082951601406843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1494168758147114,1.0
173,BIRC3,5.998530312841087,0.31055009921875,1.0,0.8209174965776396,0.2307055178258495,0.0337483187947209,0.2325648701417598,1.0,1.0,1.0,0.7767076752480038,1.0
812,HBEGF,6.002530557142359,0.3106493613320312,1.0,0.2144449300923455,0.3369214534320348,1.0,0.1736486113198617,1.0,1.0,1.0,0.0294080445991677,1.0
1274,MS4A2,6.006530801443632,0.3111654118398437,1.0,0.3589465811574475,1.0,1.0,0.6732046879885242,1.0,1.0,1.0,0.98107917372133,1.0
346,CER1,6.010531045744905,0.3122772190429688,1.0,0.0627499504494612,1.0,1.0,0.9866922766824622,1.0,0.3249311654768372,1.0,0.7443649262302722,1.0
1916,TBC1D7,6.014531290046177,0.3124080656025547,0.2197711284408489,0.1487465975148236,0.861909722771364,0.6117799729176134,0.2955403115712712,1.0,1.0,1.0,0.0060074090574898,1.0
1027,JAG1,6.018531534347449,0.3128640954859375,0.4056382818695973,0.4615590008934203,0.7261359620753296,0.4443455997406166,0.9980988103176092,1.0,1.0,1.0,0.0381639303214366,1.0
1957,THPO,6.022531778648721,0.3136091194066172,1.0,0.7914025944248559,1.0,0.4970775461617177,0.6662611417191255,1.0,1.0,1.0,0.0204199336939208,1.0
947,IL21,6.026532022949994,0.3147161980252656,1.0,0.7047891291814816,0.4940630842734778,1.0,0.5918702375710694,1.0,1.0,1.0,1.0,1.0
