Gene_num,Gene_name,log_normalized_Att_deg,Att_deg,methy_upstream_pvalues,methy_distal_promoter_pvalues,methy_proximal_promoter_pvalues,methy_core_promoter_pvalues,methy_downstream_pvalues,cnv_mcnv_pvalues,cnv_dup_pvalues,cnv_del_pvalues,gene_expression_pvalues,protein_expression_pvalues
1094,LAMA1,0.3743591753959255,0.2962636448929687,0.1691711654291694,0.5657969953694101,1.0,1.0,0.6117799729176134,1.0,1.0,1.0,0.7822161788511763,1.0
1095,LAMA2,0.35133517906652545,0.2757407480898437,1.0,0.3896858327278331,0.1314761842640306,1.0,0.1844378628858105,1.0,1.0,1.0,0.7877124856711337,1.0
1096,LAMA3,0.4363491456221684,0.3531756725289062,1.0,0.5787646345391508,0.8098172431442923,1.0,0.9146100405445944,1.0,1.0,0.0364445369698165,0.214417388277516,1.0
1097,LAMA4,0.335605513352092,0.2619069324984375,1.0,0.1548736885370542,0.3844543094411069,0.6524600089125,0.4110412665755688,1.0,1.0,1.0,0.6697164945758236,1.0
1098,LAMA5,0.25611821166792587,0.1942610385273437,0.4500423158932323,0.0145915913060042,0.3792659729079377,1.0,0.1647820760487151,1.0,1.0,1.0,0.6151253680081809,1.0
1099,LAMB1,0.303462057586324,0.2341023573132812,0.2109473074665628,0.8061255258641298,0.2179848439948175,1.0,0.5820282295226769,1.0,1.0,1.0,0.020423174753395,1.0
1100,LAMB2,0.23630000220261924,0.1779677174273437,1.0,0.2040749571224892,0.3949604230687942,0.2761825047420463,0.6871751603158041,0.4839953444205789,1.0,1.0,0.1087973174511601,1.0
1101,LAMB3,0.34847122820334,0.2732107368257812,1.0,0.0453335172334426,0.4247343018102715,0.5061794109560072,0.6387768435649753,1.0,1.0,1.0,0.5016053084698596,1.0
1102,LAMB4,0.37581882598175176,0.2975758068,0.8919643394259521,0.5690257932249676,1.0,0.8061255258641298,0.0100009584044682,1.0,1.0,1.0,0.7768550409959121,1.0
1103,LAMC1,0.35775339786725807,0.2814288687867187,0.6906847657685582,0.2179855024035488,0.4471881489932854,1.0,0.0798855076683307,1.0,1.0,1.0,0.053287145257954,1.0
1104,LAMC2,0.36212433922006987,0.2853171082390625,0.344165064059352,0.6836722835313567,0.3614484128996954,0.9032773541488812,0.6252155658662468,1.0,1.0,1.0,0.4243634284323665,1.0
1105,LAMC3,0.34360399070158243,0.2689225282039063,1.0,0.5968192042753409,0.2458783326142669,1.0,0.2478230264979209,1.0,1.0,1.0,0.3539515671180451,1.0
1106,LAMTOR1,0.22850391484263402,0.1716193413409132,0.3066782162832474,0.7189957201989776,0.2325648701417598,0.9411166161038826,0.7549299403019574,1.0,1.0,1.0,0.1339320092848958,1.0
1107,LAMTOR2,0.2604942805545274,0.1978890420960132,1.0,1.0,0.5215418148220496,0.9904942538724684,0.9600916337498888,0.0253288717925431,1.0,1.0,0.005113769248676,1.0
1108,LAMTOR3,0.4984357323247122,0.412681007246007,1.0,0.4850786910667827,0.5215418148220496,1.0,0.3274185541274004,1.0,1.0,1.0,0.0118598358159337,1.0
1109,LAMTOR4,0.1598015061888254,0.1171334262203375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010876665767093,1.0
1110,LAMTOR5,0.24210379557471795,0.1827160884136484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004946273711784,1.0
1111,LAT,1.6610062047564207,2.1623700671375,1.0,0.3112102537256069,0.3066782162832474,1.0,0.2458783326142669,1.0,1.0,1.0,0.8506852306653389,1.0
1112,LATS1,0.4052251397201773,0.3242955571640625,0.7877332367668235,0.416486750762464,0.351506602246237,0.2825366693148801,0.9942964741299556,1.0,1.0,1.0,0.1284283401480245,1.0
1113,LATS2,0.43823163876873783,0.3549425092648437,0.2557093430652016,0.6836722835313567,0.0063662697750702,0.835773431257255,0.6051104604189474,1.0,1.0,0.3249311654768372,0.5836023997601085,1.0
1114,LCK,0.40220075711590975,0.3215222882789063,1.0,0.3741209340258883,0.6942010329568615,1.0,0.1676989002879684,1.0,1.0,1.0,0.5524530006331176,1.0
1115,LCN2,0.12656271833412366,0.0916896038703281,1.0,0.8246256834261783,0.4443455997406166,1.0,0.5434451776356353,1.0,1.0,1.0,0.0105026036086801,1.0
1116,LCP2,0.7081093299524871,0.633661779275,1.0,0.9146100405445944,0.7621837768491206,0.4673785054682386,0.1633380661291729,1.0,1.0,1.0,0.0186767129357593,1.0
1117,LDHA,0.05829580438201239,0.0412350664443515,1.0,0.0329577836704376,0.2179855024035488,0.2911619515584414,0.6456034324461988,1.0,1.0,0.672574984785409,0.0743083954977686,1.0
1118,LDHAL6A,0.1151111043320421,0.0830584504375,0.1415125957662734,1.0,0.2977459406624527,1.0,0.4970775461617177,0.3101297543454974,1.0,1.0,0.4568422172222501,1.0
1119,LDHAL6B,0.10656745247082057,0.0766635235078125,1.0,0.1067121536205232,1.0,0.9980988103176092,0.9600916337498888,1.0,1.0,1.0,0.1288326096258416,1.0
1120,LDHB,0.05443635200363353,0.0384533096505985,1.0,1.0,0.5951678062353475,0.3274185541274004,0.6766869815264505,0.9824253365833224,1.0,1.0,0.0683284647624833,1.0
1121,LDHC,0.09910696900120548,0.0711102379960937,1.0,0.3589465811574475,0.0455909426806823,1.0,0.0647960879406428,1.0,1.0,1.0,0.1858765736317958,1.0
1122,LEF1,0.9394375938185553,0.9177804840485156,1.0,0.873159199750797,0.6353749467215747,1.0,0.0283672276819242,0.1667407650267838,1.0,1.0,0.5092272794671315,1.0
1123,LEFTY1,0.16763562307816934,0.123216180046875,1.0,0.058817821900245,0.9202824783841288,0.9828905880928936,0.6593460791171104,1.0,1.0,1.0,0.2091778909940953,1.0
1124,LEFTY2,0.16962598844138915,0.1247668566406249,0.6628000179921385,0.5690257932249676,1.0,1.0,0.4137587062889861,1.0,1.0,1.0,0.5103561468829477,1.0
1125,LEP,1.2401027749099003,1.3621535922914063,0.6732046879885242,0.3250701145111485,0.4940630842734778,0.2868274204540028,0.4386902621934847,1.0,1.0,1.0,0.5606243580191617,1.0
1126,LEPR,1.3944651019012586,1.6289106366148438,1.0,0.2955403115712712,0.0337483187947209,1.0,0.2179855024035488,1.0,1.0,1.0,0.012593339503431,1.0
1127,LFNG,0.09438786011241392,0.06761232078125,0.7621837768491206,0.3429503676634471,0.9221749651233508,0.4386902621934847,0.588581083293209,1.0,1.0,1.0,0.3702817308809555,1.0
1128,LGR4,0.19018798623300973,0.1409123694921875,0.1197171345710743,0.3792659729079377,0.8995040509478887,0.7225628209081943,0.156260803394966,1.0,1.0,1.0,0.2458580648900973,1.0
1129,LGR5,0.20238878842195893,0.1506019245234375,0.3180907278919629,0.7189957201989776,0.9259601127032032,1.0,0.5951678062353475,1.0,1.0,1.0,0.5918066176204612,1.0
1130,LGR6,0.1975695317118457,0.146764803921875,0.5951678062353475,0.3044286764672613,0.8246256834261783,0.0204246152879118,0.4219745701791013,1.0,1.0,1.0,0.3212286040558669,1.0
1131,LHB,0.04555668481360736,0.0320813460390625,1.0,0.1521275415464451,0.4110412665755688,1.0,0.7404875043717178,1.0,1.0,1.0,0.2936242512235661,1.0
1132,LHCGR,0.5947135505488753,0.5101727085412885,1.0,0.828337788367049,0.0614157659873125,1.0,0.0306806133355067,1.0,1.0,0.5489160673461702,0.4587047125391027,1.0
1133,LIF,0.5093106360584403,0.4233699032796875,1.0,0.5787646345391508,0.1828668591761404,0.6801762019143189,0.9108304335449982,1.0,1.0,1.0,0.2771948274413449,1.0
1134,LIFR,0.8928168048945285,0.8567979112703126,1.0,0.5061794109560072,1.0,0.7914025944248559,0.3896858327278331,1.0,1.0,1.0,0.4572133414368109,1.0
1135,LILRA1,0.05196142484206366,0.0366733818046875,1.0,0.2401085362442883,1.0,1.0,1.0,0.4022494393837655,1.0,0.1929422790765639,0.001846444547916,1.0
1136,LILRA2,0.05335128970359162,0.037672574375,1.0,1.0,0.6977238945180402,1.0,0.0504332711862995,0.4022494393837655,1.0,0.1929422790765639,0.760344067154044,1.0
1137,LILRA4,0.056067597792799496,0.0396281460390625,1.0,0.4910584304873011,0.2933456501846204,0.6218447391078068,0.1231549642873975,0.2751762030777062,1.0,1.0,0.63522636134309,1.0
1138,LILRA5,0.05978872257349791,0.0423131067109375,1.0,0.2007005175702367,1.0,1.0,1.0,0.2958602766706766,1.0,1.0,0.1902157943102187,1.0
1139,LILRA6,0.05889275055849861,0.041665989046875,1.0,1.0,1.0,1.0,1.0,0.2751762030777062,1.0,1.0,0.0216497323831121,1.0
1140,LILRB1,0.049510100099546164,0.03491343578125,1.0,1.0,1.0,1.0,0.8246256834261783,0.4022494393837655,1.0,1.0,0.1507544234496143,1.0
1141,LILRB2,0.05568554503728473,0.039352869421875,1.0,0.5820282295226769,0.3715646834633043,0.4302852964109404,1.0,0.2751762030777062,1.0,1.0,0.1473058127078371,1.0
1142,LILRB3,0.05827594531007137,0.041220733671875,1.0,1.0,1.0,1.0,1.0,0.2751762030777062,1.0,1.0,0.9695828664592376,1.0
1143,LILRB4,0.04817515344121475,0.0339562582734375,1.0,0.1940741517946751,0.8787935459013746,1.0,0.9562944752596728,0.4022494393837655,1.0,1.0,0.1016245430961841,1.0
1144,LILRB5,0.05756547330359947,0.040708098609375,1.0,0.5853003964384098,1.0,0.8246256834261783,0.9828905880928936,0.2751762030777062,1.0,1.0,0.3266415189095644,1.0
1145,LIMD1,0.29705270819417323,0.2286318671210937,0.2458783326142669,0.6977238945180402,0.744089774246399,1.0,0.2637683841923489,1.0,1.0,1.0,0.8450531298141052,1.0
1146,LIPE,1.8362484700705397,2.570802819197125,1.0,0.2109473074665628,0.1662356772764653,1.0,0.0705228497113691,1.0,1.0,1.0,0.7458863480605609,1.0
1147,LLGL1,0.09822723833001942,0.0704572924569531,0.929746936940584,0.8919643394259521,0.618481826370963,1.0,0.3250701145111485,0.2024843966011751,1.0,1.0,0.3989411785651507,1.0
1148,LLGL2,0.12514945390195079,0.0906207080850781,0.2478230264979209,0.1619036168091723,0.7261355860472081,0.9311981775718854,0.8024381238987224,1.0,1.0,0.3249311654768372,0.7207731526676702,1.0
1149,LPAR1,1.025733216178244,1.0359938678059966,1.0,0.2109473074665628,1.0,1.0,0.2092137279225486,1.0,1.0,1.0,0.2057756297715353,1.0
1150,LPAR2,1.2273128860663605,1.341305000976432,0.3297779796482059,0.6285942485373732,0.2699264955144616,0.9752884627122086,0.0455909426806823,1.0,1.0,1.0,0.0644425069050929,1.0
1151,LPAR3,1.2699253431905198,1.4114908619449038,0.0906872731536396,0.0849324259029921,0.5092327329556139,1.0,0.952498308355988,1.0,1.0,1.0,0.3883549046028041,1.0
1152,LPAR4,1.3646165749722667,1.575078789437487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6267144648194093,1.0
1153,LPAR5,1.2867552713062815,1.4397871170216798,1.0,0.524642832186091,0.1736486113198617,0.6942010329568615,0.1441114158737804,1.0,1.0,1.0,0.1447363372238651,1.0
1154,LPAR6,1.2252640168600966,1.3379823146826433,0.0798855076683307,0.2215672274275916,0.2814701273752699,1.0,0.7261359620753296,1.0,1.0,1.0,0.2878924635155987,1.0
1155,LPIN1,0.015516517995062037,0.0108132761046875,0.0466317326186524,0.1278580805189318,0.5820282295226769,0.8656565540016024,0.8061255258641298,1.0,1.0,1.0,0.9524973580702072,1.0
1156,LPIN2,0.018286465723586373,0.012755883140625,0.1990286487182573,0.7840685844449421,0.0807093183086358,0.0782583890713906,0.3157862461705493,1.0,1.0,1.0,0.3285934339888985,1.0
1157,LPIN3,0.02746505653514545,0.0192196918125,1.0,0.2868274204540028,0.1243178842365874,0.3490484753212293,0.1026349894172588,0.2579728010427501,1.0,1.0,0.1852170406947436,1.0
1158,LPL,0.13797983926008012,0.1003632323867187,1.0,0.7297150726441002,0.736890915815285,0.7804087145446047,0.0262061440521938,1.0,1.0,1.0,0.298847339111157,1.0
1159,LRP2,0.18869044195150472,0.1397286956796875,0.2215672274275916,0.7225628209081943,1.0,1.0,0.2179855024035488,1.0,1.0,1.0,0.3032845051520662,1.0
1160,LRP5,1.2945523748828804,1.4530087411851562,1.0,0.1077512439851151,1.0,1.0,0.1521275415464451,0.9569176377733084,0.3249311654768372,1.0,0.0058761804959121,1.0
1161,LRP6,1.3177182992524474,1.4927156131804686,0.2933456501846204,0.5308730731929201,0.7896359191962632,1.0,0.744089774246399,0.4937358618771331,1.0,0.8149661368102212,0.3896627715406208,1.0
1162,LSP1,0.5196051385145564,0.4335628322905468,0.5466112014260416,0.1633380661291729,0.3976138285619145,0.1326996976555679,0.835773431257255,1.0,1.0,1.0,0.7136463677275479,1.0
1163,LTA,0.16045941388294752,0.11764298525,1.0,0.0977138882872683,0.5184502553450132,0.3741209340258883,0.9373252740961556,1.0,1.0,1.0,0.1112516064534311,1.0
1164,LTB,0.09870195080730125,0.0708095796914062,1.0,0.3766880346720888,1.0,0.4970775461617177,0.7333000811681523,1.0,1.0,1.0,0.0411319689861818,1.0
1165,LTB4R2,0.08668698747927443,0.0619287614570312,1.0,0.4732384601003846,0.1662356772764653,1.0,0.8506881860719427,1.0,1.0,1.0,0.0037260867152833,1.0
1166,LTBP1,0.28156816342248575,0.2155153929921875,0.9828905880928936,0.0705228497113691,0.3664847798434252,1.0,0.6558993884568947,0.3908237063430061,0.0431623853058637,1.0,0.8863115584498489,1.0
1167,LTBR,0.23928522513361206,0.1804076904070312,1.0,0.6490280029197848,0.1231549642873975,1.0,0.1402267634399474,1.0,1.0,1.0,0.8863146277724813,1.0
1168,LY96,0.07353429184208818,0.0522914156875,1.0,0.6836722835313567,1.0,1.0,0.861909722771364,1.0,1.0,1.0,0.0366387562222275,1.0
1169,LYN,0.6915250277490687,0.6149897715853907,1.0,0.0654902475531649,0.4761835269024038,0.7731036287569379,0.4673785054682386,1.0,1.0,1.0,0.2911398632807574,1.0
1170,MAGED1,0.027795992827401972,0.019453514945625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0141168043953346,1.0
1171,MAGI1,0.5714579136466915,0.486024512303125,1.0,0.8806732702840152,0.9335353525395846,0.7987551158485091,0.0627499504494612,1.0,1.0,1.0,0.1434525789279313,1.0
1172,MAGI2,0.6594159143359243,0.5794430451703125,1.0,0.9714881984502108,0.5625770214945697,0.9411166161038826,0.751311065726076,1.0,1.0,1.0,0.0832169256222094,1.0
1173,MAGI3,0.09161742228170852,0.0655641294609375,0.952498308355988,0.416486750762464,0.3044286764672613,1.0,0.1981958995492289,0.1961325662609215,1.0,1.0,0.0040868758152155,1.0
1174,MALT1,1.1469255800277076,1.2144149376555469,0.1454244713763807,0.828337788367049,0.7676376140177894,0.4850780665137015,0.0798855076683307,1.0,1.0,1.0,0.0390512121109788,1.0
1175,MAML1,0.2203885407974205,0.1650473100539062,1.0,0.8806732702840152,0.4586644945342749,0.7658182644170679,0.2933456501846204,1.0,1.0,1.0,0.8042725020286605,1.0
1176,MAML2,0.2971626229501666,0.2287254765898437,1.0,0.2658102277887764,0.7804087145446047,1.0,0.3949604230687942,0.2903303265006959,1.0,1.0,0.907040265775891,1.0
1177,MAML3,0.30133865338084453,0.2322873024742187,0.618481826370963,0.1036424764172704,0.3250631929111794,1.0,0.9790892880092326,1.0,1.0,0.1589173486154743,0.4371038160651134,1.0
1178,MAP2K1,2.2025370096784527,3.602880569821172,0.3021901193584687,0.7767537038335269,0.9942964741299556,0.0288040997952593,0.828337788367049,0.3249311654768372,1.0,1.0,0.0443169386420169,1.0
1179,MAP2K2,1.4484432457743681,1.729134025254375,1.0,0.7840685844449421,0.0510605101183491,1.0,0.912719865897726,1.0,1.0,1.0,0.11525083641727,1.0
1180,MAP2K3,1.024865289306002,1.0347693800914453,0.8061255258641298,0.2868274204540028,0.5122956740974749,1.0,0.4644636813503597,1.0,1.0,1.0,0.657616779462246,1.0
1181,MAP2K4,1.20505950368335,1.3054677802181565,1.0,0.1480780412438125,0.9335353525395846,0.0105658916161302,0.1797546458542518,1.0,1.0,1.0,0.0375083186405765,1.0
1182,MAP2K5,0.7662837669817262,0.7008828377578125,0.6732046879885242,0.0333510471773443,0.3870646800147077,1.0,0.3614484128996954,1.0,1.0,1.0,0.0627480704986958,1.0
1183,MAP2K6,1.1963239596255468,1.29155030971,0.2740862741544241,0.524642832186091,0.736890915815285,0.8098172431442923,0.0893324895357259,1.0,1.0,1.0,0.079846689838811,1.0
1184,MAP2K7,1.3315739597613285,1.516771013158828,0.8881980993944443,0.0285398941632849,0.0815400145334895,1.0,0.6252155658662468,1.0,1.0,1.0,0.0849284130347034,1.0
1185,MAP3K1,0.8422529850357483,0.7928477579437422,0.0750850848484214,0.7840685844449421,0.3490484753212293,0.5371289918126434,0.8024381238987224,1.0,1.0,1.0,0.9562854778823794,1.0
1186,MAP3K11,0.06802505361879779,0.0482806796389062,1.0,0.2040749571224892,0.1026349894172588,1.0,0.2215672274275916,1.0,1.0,1.0,0.4557769690223384,1.0
1187,MAP3K12,0.015352402603952502,0.0106982964476562,1.0,1.0,0.0538952847070837,1.0,0.2557086630112439,1.0,1.0,1.0,0.0746942532945405,1.0
1188,MAP3K13,0.017444813087800846,0.0121652246539062,1.0,0.884434381770755,0.0614157659873125,0.5122956740974749,0.5951678062353475,0.3248459436027422,1.0,1.0,0.0370721838926515,1.0
1189,MAP3K14,0.8817658241156596,0.8426292555742187,0.118588046699831,0.0285398941632849,0.7621837768491206,0.0683284647624833,0.4821036759429927,1.0,1.0,1.0,0.0563012112545122,1.0
1190,MAP3K2,0.3501010589240006,0.274649911771875,1.0,0.9335353525395846,1.0,1.0,0.4688390757013572,1.0,1.0,1.0,0.1751313779672065,1.0
1191,MAP3K20,0.03407899817789095,0.0239029651210937,1.0,1.0,1.0,1.0,1.0,0.2380412154944668,1.0,1.0,1.0,1.0
1192,MAP3K3,0.41056592130327274,0.3292071156082031,0.5984737357310427,0.2825366693148801,1.0,0.6218447391078068,0.2999625419275231,1.0,1.0,1.0,0.8806708981900427,1.0
1193,MAP3K4,0.3615860534641609,0.284837631415625,0.0474250683858482,0.9487032189700564,1.0,1.0,0.8246256834261783,1.0,1.0,1.0,0.0158898668900211,1.0
1194,MAP3K5,0.6766112058332506,0.5983808524757812,1.0,0.2688926677434459,0.0774550041084203,1.0,0.3204062002192492,1.0,1.0,1.0,0.6679885726691422,1.0
1195,MAP3K6,0.04698852105177719,0.0331061676382812,1.0,0.8098172431442923,0.7950765800208118,0.0157885797861258,0.4615590008934203,1.0,1.0,1.0,0.9600912344273164,1.0
1196,MAP3K7,1.4058128927622928,1.649670368492422,1.0,0.8209172447279836,0.5355696829944012,1.0,0.6942010329568615,0.1597959271020028,1.0,1.0,0.0048909822579981,1.0
1197,MAP3K8,0.5437510895485076,0.4577578478573437,1.0,0.736890915815285,0.5091987972126635,1.0,0.2382066463370621,1.0,1.0,1.0,0.0012957743866169,1.0
1198,MAP4K1,0.08953862593090295,0.0640298511470312,1.0,0.1797546458542518,1.0,0.2720009409244894,0.2517446478775356,0.5970270839661096,1.0,1.0,0.6836358934922977,1.0
1199,MAP4K2,0.030633411192803144,0.021460496625,1.0,0.351506602246237,0.1362494056561319,1.0,0.3896858327278331,0.0817977617944952,1.0,1.0,0.8135105780378598,1.0
1200,MAP4K3,0.021062921369456436,0.0147068008046875,1.0,1.0,0.8061255258641298,1.0,0.9942819688292236,1.0,1.0,0.7346285451918332,0.0357930035262212,1.0
1201,MAP4K4,0.018443939297694514,0.0128664338726562,0.7476976524753538,0.1957154907260432,0.2804076939064273,1.0,0.7047891291814816,1.0,1.0,1.0,0.0445694914592649,1.0
1202,MAPK1,3.137253516751063,7.798475165636127,1.0,0.861909722771364,0.4703034422423718,1.0,0.2344341611723438,1.0,1.0,0.2530300988607323,0.0161002399436538,1.0
1203,MAPK10,1.4590263366788558,1.74922757837067,1.0,0.7083309672858236,0.5402883081739063,0.9904942674707437,0.4457652571170855,1.0,1.0,1.0,0.0840733585726723,1.0
1204,MAPK11,1.4082494136399288,1.6541490917874686,0.952498308355988,0.9108304335449982,0.4471874990490777,1.0,0.8024381238987224,1.0,1.0,1.0,0.0727718453525908,1.0
1205,MAPK12,1.6040242115887593,2.039900728580195,1.0,0.8135131968506659,0.4178540772617491,1.0,0.2617373858603573,1.0,1.0,1.0,0.0438160561789199,1.0
1206,MAPK13,1.9049089753582429,2.7448527065179764,0.7189953352436583,0.7189957201989776,1.0,1.0,0.6558993884568947,1.0,1.0,1.0,0.1583537592628583,1.0
1207,MAPK14,1.8192099931385348,2.5288790734665545,1.0,0.8506881860719427,0.6051104604189474,0.6558993884568947,0.7476976524753538,1.0,1.0,1.0,0.0176307606316673,1.0
1208,MAPK15,0.09349848641547673,0.0669543759763789,0.6117799729176134,0.6697293864767297,0.8656565540016024,0.895733017965424,0.1290554111383511,1.0,1.0,1.0,0.4056067076283653,1.0
1209,MAPK3,2.2519902920505506,3.7633953442847496,1.0,0.6387768435649753,0.3923177523426771,1.0,0.4192253791839797,1.0,1.0,1.0,0.0366441303736916,1.0
1210,MAPK4,0.07283991315095913,0.0517850627156328,1.0,0.9335353525395846,0.7767537038335269,1.0,0.0634259771597216,1.0,1.0,1.0,0.0524277048003992,1.0
1211,MAPK6,0.08299201711815472,0.0592124737145234,1.0,0.895733017965424,0.99429646597062,0.5720677154094196,0.11525083641727,1.0,1.0,1.0,0.0028962632426352,1.0
1212,MAPK7,1.4164328302862583,1.6692470336352656,1.0,0.7658185896471094,0.3923177523426771,0.9316408536002176,0.5031357470143778,1.0,1.0,1.0,0.802428989406619,1.0
1213,MAPK8,2.0066441371815182,3.018463943784241,1.0,0.5787646345391508,0.7950662605484992,1.0,0.0147853558528696,1.0,1.0,1.0,0.0103492258031379,1.0
1214,MAPK8IP1,0.06713782755184786,0.0476362080126875,0.4358781761988516,0.9866922766824622,0.9202829330409829,1.0,0.6628000179921385,1.0,1.0,1.0,0.2999625419275231,1.0
1215,MAPK8IP2,0.06736923417786082,0.0478042611334765,1.0,0.4529061230171649,0.7987551158485091,1.0,0.8172133078116455,1.0,1.0,1.0,0.0501530497075643,1.0
1216,MAPK8IP3,0.041509813542015835,0.0291903346190156,1.0,0.9714881984502108,0.7513107217029921,0.8694045557224968,0.744089774246399,1.0,1.0,1.0,0.0383917392368435,1.0
1217,MAPK9,1.6818517287394337,2.208394909508395,0.5153681949056692,0.8995040509478887,0.4761835269024038,1.0,0.2251909254740154,1.0,1.0,1.0,0.0255697927162169,1.0
1218,MAPKAP1,0.03595765447311512,0.0252371450117187,1.0,0.351506602246237,0.8024381238987224,1.0,0.6151268852691578,1.0,1.0,1.0,0.3357197500043487,1.0
1219,MAPKAPK2,0.7163097055822818,0.642974063440253,1.0,0.3369221446519522,1.0,1.0,0.5529705291894391,1.0,1.0,1.0,0.0739212804845753,1.0
1220,MAPKAPK3,0.6714622926071049,0.5926864711816017,1.0,0.7154347306097097,0.9183915793830312,1.0,0.0237426749958079,1.0,1.0,1.0,0.729709499570335,1.0
1221,MAPKAPK5,0.11268825462207946,0.081241097791363,1.0,1.0,0.7047891291814816,1.0,0.9108304335449982,1.0,1.0,1.0,0.1214190749317966,1.0
1222,MAPT,0.01371657907876887,0.0095529490019531,1.0,0.8656565540016024,1.0,1.0,0.7333000811681523,1.0,1.0,1.0,0.0265288781716271,1.0
1223,MATK,0.052229082893152354,0.0368657299517968,0.0920594691060611,0.8098172431442923,0.7804087145446047,0.1020929696346725,0.4529061230171649,0.551019308087299,1.0,1.0,0.3870633216247601,1.0
1224,MAVS,0.5695654961337406,0.4840765363710937,0.5820282295226769,1.0,0.7154347306097097,0.0247871448974064,0.618481826370963,1.0,1.0,1.0,0.1820694536509693,1.0
1225,MAX,0.06898048676788696,0.0489751395218749,0.6017879719871302,0.3664847798434252,0.835773431257255,1.0,0.6319807285196108,1.0,1.0,1.0,0.6101080119611948,1.0
1226,MC2R,0.33942819795631507,0.2652550196412325,1.0,0.2846765757385875,1.0,0.0209478174523452,0.2288567553827765,1.0,1.0,1.0,0.6598339214336347,1.0
1227,MCL1,0.23961481206467306,0.180677388007539,1.0,0.4821036759429927,0.9070528431900868,1.0,0.6558993884568947,1.0,1.0,1.0,0.1699106200666279,1.0
1228,MDM2,0.4453841136740801,0.3616766109757812,0.0774550041084203,0.1534959453339454,0.0201673150169183,0.2401085362442883,0.7297150726441002,1.0,1.0,1.0,0.8283368213387858,1.0
1229,MDM4,0.03890155928278333,0.0273313381578125,1.0,0.1844378628858105,0.2307041836617098,1.0,0.4302852964109404,1.0,1.0,1.0,0.4151040518896783,1.0
1230,ME1,0.08679955763152326,0.06201162453125,0.1026349894172588,0.2307055178258495,0.7877332367668235,1.0,0.3896858327278331,1.0,1.0,1.0,0.0104210419681085,1.0
1231,ME3,0.07978668444356994,0.0568617624039062,0.1480780412438125,0.4302852964109404,0.0563117858838654,0.1174673255580186,0.5371406380584195,0.3249311654768372,1.0,1.0,0.0581809920965071,1.0
1232,MECOM,0.10683050744354035,0.076859855725,0.8135131968506659,0.835773431257255,0.4586644945342749,0.7476976524753538,0.8394968079341012,1.0,1.0,1.0,0.5046380804051075,1.0
1233,MED1,0.31892511605079943,0.2474008231476562,0.9335353525395846,0.3204062002192492,0.7012532826632851,1.0,0.1940741517946751,1.0,1.0,0.7532388462094171,0.9638874261545044,1.0
1234,MED12,0.28535941536987036,0.2187138412963281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2977328082222831,1.0
1235,MED12L,0.35988530869097834,0.2833238718809375,1.0,0.4302852964109404,0.4192253791839797,1.0,0.5690257932249676,1.0,1.0,1.0,0.014969722712224,1.0
1236,MED13,0.36516056855246953,0.2880249756719531,0.6871751603158041,0.346601293728025,1.0,1.0,0.5308730731929201,1.0,1.0,1.0,0.7694463863561881,1.0
1237,MED13L,0.31052575612589617,0.2401595644544531,1.0,0.4056382818695973,1.0,1.0,0.2761818177183833,1.0,1.0,1.0,0.2288394411976075,1.0
1238,MED14,0.30406881366011296,0.2346214944583593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0368547942337291,1.0
1239,MED16,0.24809787792374258,0.1876402373751562,1.0,0.6117799729176134,0.5561631754307788,0.4443455997406166,0.2391555856489176,1.0,1.0,0.3843930128944338,0.4703015371365838,1.0
1240,MED17,0.30662918458373056,0.2368145398080468,0.3021901193584687,0.0366441303736916,0.7065590525648036,0.1924206692062867,0.895733017965424,1.0,1.0,1.0,0.8694025189416159,1.0
1241,MED24,0.22120730079175055,0.1657086867348437,0.2478230264979209,0.0661905271040987,0.4821036759429927,0.3741209340258883,0.5402883081739063,1.0,1.0,1.0,0.0758662944923745,1.0
1242,MED27,0.27655702196423276,0.2113006746917968,0.5951678062353475,1.0,0.6456029601898535,1.0,0.9146100405445944,1.0,1.0,0.2506069699836482,0.0694153475833875,1.0
1243,MED30,0.3101180477373795,0.2398091424977343,1.0,0.6558993884568947,0.8098172431442923,1.0,0.6017879719871302,1.0,1.0,1.0,0.0331486353800829,1.0
1244,MED4,0.25912710535265077,0.1967543958998437,1.0,0.2911619515584414,0.2215672274275916,0.7141504851075283,0.8863157585128942,1.0,1.0,1.0,0.0126874669485811,1.0
1245,MEF2A,0.1781975348752152,0.1314693738664062,0.3490484753212293,0.5529705291894391,0.4110412665755688,0.1266694063736092,0.5561637403987543,0.7536559394451614,1.0,0.7937817536183215,0.0107847685726271,1.0
1246,MEF2B,0.2010538423279094,0.1495377487390625,0.1706543323770283,0.3250701145111485,0.4940630842734778,0.9657750451096784,0.7549299403019574,1.0,1.0,1.0,0.4400674963909041,1.0
1247,MEF2C,0.22897172039724772,0.1719993100045312,0.2868274204540028,0.1590632759892748,0.8469542667104454,1.0,0.9411166161038826,1.0,1.0,1.0,0.0515659660358388,1.0
