Gene_num,Gene_name,Att_deg
1651,RAF1,4.789726856437344
1652,RAG1,0.058867386197656246
1653,RAG2,0.06119874802890625
1654,RALA,0.37132461680390627
1655,RALB,0.28552407139921876
1656,RALBP1,0.08338437678770312
1657,RALGDS,0.29755981948441407
1658,RAP1A,1.006501337249375
1659,RAP1B,0.9629346451310937
1660,RAP1GAP,0.01006219611859375
1661,RAPGEF1,0.32483259137265624
1662,RAPGEF2,0.14877951950117188
1663,RAPGEF3,0.20062981797343749
1664,RAPGEF4,0.19289776711640627
1665,RAPGEF5,0.10871240003882812
1666,RAPGEF6,0.10274984802578126
1667,RARA,0.0686914760390625
1668,RASA1,0.16076856582617188
1669,RASA2,0.2723839406092188
1670,RASA3,0.06998780510296876
1671,RASA4,0.04627578837726562
1672,RASA4B,0.05911947241421875
1673,RASAL1,0.05904044999609376
1674,RASAL2,0.06871821032585937
1675,RASAL3,0.07262989586070313
1676,RASGRF1,0.43470728881026954
1677,RASGRF2,0.5009848129909065
1678,RASGRP1,0.398273245849375
1679,RASGRP2,0.23228631334781252
1680,RASGRP3,0.668109893868125
1681,RASGRP4,0.2009084168859375
1682,RASSF1,0.17432107760632812
1683,RASSF2,0.038549566828125
1684,RASSF4,0.0315265825546875
1685,RASSF5,0.21928039171984376
1686,RASSF6,0.087864870578125
1687,RBCK1,0.024763062117187498
1688,RBL1,0.20813071107421877
1689,RBL2,0.06152986723359375
1690,RBPJ,0.46089440700214845
1691,RBPJL,0.7126770629185937
1692,RBX1,0.11675685196761874
1693,RCAN1,0.17978101815078124
1694,RCAN2,0.05634555605789063
1695,RCHY1,0.01394693964453125
1696,REL,0.21864538609375
1697,RELA,4.686307151987183
1698,RELB,0.42892690093749997
1699,RELN,0.286290764003125
1700,RET,0.6839153818484375
1701,RFNG,0.054561995526562504
1702,RGL1,0.08225004997624999
1703,RGL2,0.0673221660796875
1704,RGMA,0.03892431346875
1705,RGMB,0.0436379440234375
1706,RGS14,0.07884150655703126
1707,RGS2,0.2182190644625
1708,RHEB,0.6946973547469532
1709,RHOA,1.0548791935475863
1710,RHOQ,0.22896804053124997
1711,RICTOR,0.06694467007812499
1712,RIN1,0.12885493319117186
1713,RIPK1,0.9030405974671876
1714,RIPK2,0.560963785146875
1715,RIPK3,0.60452760303125
1716,RLN1,0.0672069828828125
1717,RLN2,0.0650550368203125
1718,RLN3,0.028825413437500003
1719,RNASEL,0.0906498773203125
1720,RNF125,0.0845870256796875
1721,RNF152,0.03249998207109375
1722,RNF31,0.025338340271875003
1723,RNF43,0.17773706596484373
1724,ROCK1,0.8980770641299218
1725,ROCK2,0.8297834468363281
1726,ROR1,0.12045429262890625
1727,ROR2,0.12324788311328125
1728,RPRM,0.014525524921875
1729,RPS6,0.38956114943986364
1730,RPS6KA1,0.3046263520792344
1731,RPS6KA2,0.23244389464917187
1732,RPS6KA3,0.31765026742514846
1733,RPS6KA4,0.6425093238378672
1734,RPS6KA5,0.9229754700417188
1735,RPS6KA6,0.36977507698796874
1736,RPS6KB1,0.9037457631516121
1737,RPS6KB2,0.6342254971585639
1738,RPTOR,0.44416579272703127
1739,RRAGA,0.1383385023966797
1740,RRAGB,0.23860395676882032
1741,RRAGC,0.15483506844523437
1742,RRAGD,0.1720010357093125
1743,RRAS,1.3175097016205648
1744,RRAS2,1.6935978392160016
1745,RRM2,0.018771059421875
1746,RRM2B,0.0151082085234375
1747,RSPO1,0.1492477298046875
1748,RSPO2,0.12893663589921875
1749,RSPO3,0.14801015703125
1750,RSPO4,0.1441246411328125
1751,RUVBL1,0.093424217603125
1752,RXFP1,0.17581101727296428
1753,RXFP2,0.12032179227274999
1754,RXFP3,0.18954330653898438
1755,RXFP4,0.1397929526253125
1756,RXRA,1.2273784490375141
1757,RXRB,1.1173847246781323
1758,RXRG,1.627460267532514
1759,RYK,0.10869612223515625
1760,RYR1,0.7535433725546875
1761,RYR2,0.6399042728976563
1762,RYR3,0.610093406328125
1763,S100A7,0.10476748913444531
1764,S100A7A,0.09409362286903125
1765,S100A8,0.07424812519796094
1766,S100A9,0.071022556164375
1767,S1PR1,0.11001378509796875
1768,S1PR2,0.19238009896015623
1769,S1PR3,0.17056033540984375
1770,S1PR4,0.2876554403757813
1771,S1PR5,0.1311854791446875
1772,SAV1,0.41444286559375
1773,SCD,0.05572338745554688
1774,SCD5,0.050458104383906244
1775,SCP2,0.046501301349999996
1776,SCRIB,0.05649641870257812
1777,SEC13,0.18997266621953124
1778,SEH1L,0.2305585305703125
1779,SELE,0.0407406847046875
1780,SENP2,0.019592507089843753
1781,SERPINB5,0.0160446681875
1782,SERPINE1,0.5515294644578126
1783,SERPINF1,0.02371432046015625
1784,SESN1,0.01289115712109375
1785,SESN2,0.41406751373828127
1786,SESN3,0.01414823633203125
1787,SETD7,0.054499618621093746
1788,SFN,0.074608016484375
1789,SFRP1,0.339122648478125
1790,SFRP2,0.3432936926648438
1791,SFRP4,0.36003825476484375
1792,SFRP5,0.3560113885078125
1793,SGK1,0.07474628573046875
1794,SGK2,0.085913272871875
1795,SGK3,0.09390234963046876
1796,SH2B1,0.04531094546140625
1797,SH2B2,0.1786181975559375
1798,SH2B3,0.07987862411609375
1799,SH2D2A,0.09163696080859374
1800,SHARPIN,0.0245597914609375
1801,SHC1,0.9541173761665624
1802,SHC2,0.7219516524210157
1803,SHC3,1.1304515791210938
1804,SHC4,1.2159145514925782
1805,SHH,0.23017719859375002
1806,SHISA5,0.009539153571875
1807,SHOC2,0.0637381179478125
1808,SIAH1,0.0869027495765625
1809,SIK1,0.21649445936198436
1810,SIK2,0.0560607295
1811,SIKE1,0.029372811609375
1812,SIN3A,0.12014272699398437
1813,SIPA1,0.025784477853906248
1814,SIPA1L1,0.013070746028125
1815,SIPA1L2,0.018874126214843752
1816,SIVA1,0.03499267773125
1817,SKAP1,0.08962575077343751
1818,SKP1,0.08887733625641095
1819,SKP2,0.03274326618671875
1820,SLC25A31,2.6584777998054685
1821,SLC25A4,0.7045695856409375
1822,SLC25A5,0.6918148850892969
1823,SLC25A6,0.5491551079585938
1824,SLC27A1,0.06868404316015625
1825,SLC27A4,0.06535256204140624
1826,SLC2A1,0.21871080193125003
1827,SLC2A2,0.09211898954453125
1828,SLC2A4,0.630250804220625
1829,SLC38A9,0.09381664854101562
1830,SLC3A2,1.0
1831,SLC7A5,1.0
1832,SLC8A1,0.04556919173046875
1833,SLC8A2,0.023676528573437498
1834,SLC8A3,0.029585477625
1835,SLC9A1,0.12180737816054688
1836,SMAD1,0.7392951239632812
1837,SMAD2,2.015680189390192
1838,SMAD3,1.6706010453055944
1839,SMAD4,1.1197219621814063
1840,SMAD5,0.6682947712128906
1841,SMAD6,0.18166354291796877
1842,SMAD7,0.23423884407109374
1843,SMAD9,0.7180418728147656
1844,SMO,0.44632454902421875
1845,SMPD2,0.23907420875000002
1846,SMURF1,0.11581493228125
1847,SMURF2,0.1202756789609375
1848,SNAI2,0.11401495979296875
1849,SNW1,0.03050032384453125
1850,SOCS1,0.23050840159765626
1851,SOCS2,0.2155918157859375
1852,SOCS3,0.37670526359414064
1853,SOCS4,0.221354305403125
1854,SOCS5,0.1580626449875
1855,SOCS6,0.17737049058828125
1856,SOCS7,0.19907965049453125
1857,SOD2,0.06513570304062499
1858,SORBS1,1.3097305174054688
1859,SORT1,0.02086118343984375
1860,SOS1,3.5493058665606254
1861,SOS2,3.0586667611178124
1862,SOST,0.0318034713046875
1863,SOX17,0.102778446671875
1864,SOX2,0.4250058190640625
1865,SOX9,0.03268365535078125
1866,SP1,0.4775985751679688
1867,SPHK1,0.9133008979601562
1868,SPHK2,0.5839650973765624
1869,SPOP,0.126671925546875
1870,SPOPL,0.15146527271093752
1871,SPP1,0.24214995497524772
1872,SRC,1.4426790592909782
1873,SREBF1,0.3762102815209375
1874,SRF,0.16089381745677345
1875,SRSF1,0.0555059094421875
1876,SST,0.4565395940471875
1877,SSTR1,0.20522113737515624
1878,SSTR2,0.1969328443510156
1879,SSTR5,0.2157336836209375
1880,STAM,0.020435734140625002
1881,STAM2,0.021722039278125
1882,STAT1,1.5261962775488311
1883,STAT2,0.33211138085408176
1884,STAT3,1.4906686918800989
1885,STAT4,0.2462427400338117
1886,STAT5A,1.0059840306798498
1887,STAT5B,0.9556588793202534
1888,STAT6,0.19459267676591507
1889,STEAP3,0.0159404759453125
1890,STIM1,0.6493743933984375
1891,STIM2,0.814009634453125
1892,STING1,0.08448285321484375
1893,STK11,0.7456300414234375
1894,STK3,0.8769364748757342
1895,STK4,0.1404314737578125
1896,STMN1,0.008832388930930564
1897,STRADA,0.223570647378125
1898,STRADB,0.2734010410828125
1899,SUCNR1,0.2162086251019531
1900,SUFU,0.14701662308203126
1901,SUGT1,0.03660543937206116
1902,SYK,1.6115903015226563
1903,SYNGAP1,0.04858223310890625
1904,TAB1,0.39139393203203127
1905,TAB2,0.41948518319921874
1906,TAB3,0.33155941909765624
1907,TACR1,0.06767940927109374
1908,TACR2,0.06185504488671875
1909,TACR3,0.06671813094140625
1910,TANK,0.13807339890234377
1911,TAOK1,0.035197805578125005
1912,TAOK2,0.03092949607109375
1913,TAOK3,0.029840252062500003
1914,TBC1D1,0.1491690666952344
1915,TBC1D4,0.2323359059453125
1916,TBC1D7,0.30294482138734374
1917,TBK1,0.5871482392265626
1918,TBKBP1,0.05562599679296875
1919,TBL1X,0.03345525154695937
1920,TBL1XR1,0.028197321545610936
1921,TBL1Y,0.042846696444140624
1922,TBX3,0.20560864890000002
1923,TBXA2R,0.0652258795390625
1924,TCF3,0.1676052856640625
1925,TCF7,1.3243990552924219
1926,TCF7L1,0.8075852387660938
1927,TCF7L2,0.7268997238366406
1928,TCL1A,0.0318527107546875
1929,TCL1B,0.0325975004
1930,TEAD1,0.5251108066773438
1931,TEAD2,0.5635052104039062
1932,TEAD3,0.4906752543859375
1933,TEAD4,0.488111478190625
1934,TEC,0.20455031440625
1935,TEK,2.832705332502422
1936,TELO2,0.02825019879453125
1937,TF,0.041814035939179685
1938,TFAM,0.028028128140624997
1939,TFDP1,0.1337421671953125
1940,TFF1,0.07666494020703124
1941,TFRC,0.060519875105468746
1942,TGFA,0.9935633637539844
1943,TGFB1,1.1147714622617189
1944,TGFB2,1.1317169160578124
1945,TGFB3,1.1091063504882812
1946,TGFBR1,1.6934327005945313
1947,TGFBR2,1.872686021805703
1948,TGIF1,0.03562214830078125
1949,TGIF2,0.039857444476562504
1950,TH,0.097372651109375
1951,THBD,0.044884814461718756
1952,THBS1,0.4283953322046875
1953,THBS2,0.2950461673078125
1954,THBS3,0.23689281347109375
1955,THBS4,0.2364129734015625
1956,THEM4,0.0247980366984375
1957,THPO,0.31306116824296876
1958,THRA,0.3584318170512142
1959,THRB,0.5969778748980469
1960,TIAM1,0.4412090907528594
1961,TICAM1,0.2850065129257813
1962,TICAM2,0.1591535261484375
1963,TIMP1,0.05469653912512109
1964,TIRAP,0.22607780864609375
1965,TKFC,0.0754209098359375
1966,TLE1,0.22906925176015625
1967,TLE2,0.23150510098906252
1968,TLE3,0.25854166886718755
1969,TLE4,0.2567898939265625
1970,TLE6,0.37586841323828124
1971,TLE7,0.34278276883203124
1972,TLN1,0.10719209011640624
1973,TLN2,0.18084501633984373
1974,TLR1,0.045888293578125
1975,TLR2,0.20050511210101563
1976,TLR3,0.0412740638359375
1977,TLR4,0.49740901347289057
1978,TLR5,0.030979601593750003
1979,TLR6,0.045698859640625006
1980,TLR7,0.031765385078125
1981,TLR8,0.0319657378125
1982,TLR9,0.03074977188671875
1983,TNC,0.3023607891125
1984,TNF,1.495473208269789
1985,TNFAIP3,0.112010694634375
1986,TNFRSF10A,0.0388122976328125
1987,TNFRSF10B,0.0367271683984375
1988,TNFRSF11A,0.15018356683984374
1989,TNFRSF13C,0.045750659671875
1990,TNFRSF1A,1.2778125946328125
1991,TNFRSF1B,0.336082043796875
1992,TNFSF10,0.056683873203125
1993,TNFSF11,0.15367652763281248
1994,TNFSF13B,0.0574835586328125
1995,TNFSF14,0.026791255894531248
1996,TNN,0.3034307150171875
1997,TNNI3,0.02905933771875
1998,TNR,0.2778964875390625
1999,TNXB,0.23863980419687497
2000,TOLLIP,0.06284879106007812
2001,TP53,1.290293857548828
2002,TP53AIP1,0.035713976096875
2003,TP53BP1,0.0476237531875
2004,TP53BP2,0.03104966631796875
2005,TP53I3,0.01566151361328125
2006,TP73,0.172748801734375
2007,TPTEP2-CSNK1E,0.6625021784851168
2008,TRADD,0.8709652901953124
2009,TRAF1,0.0295802075
2010,TRAF2,1.3666729282328125
2011,TRAF3,0.5138968933804687
2012,TRAF3IP2,0.184897544721625
2013,TRAF4,0.00948227168515625
2014,TRAF5,0.41355271340078126
2015,TRAF6,1.5591424309863984
2016,TRDN,0.7981675340000001
2017,TRHR,0.06300857155859374
2018,TRIP10,0.08564004881640624
2019,TRIP6,0.0266975610546875
2020,TRPC6,0.2266176210453125
2021,TSC1,1.4698503339415625
2022,TSC2,0.9450656413550782
2023,TSHB,0.4987673655234375
2024,TSHR,0.26565730497962214
2025,TSLP,0.320647376884375
2026,TTI1,0.03284411657421875
2027,TXN,0.0607146446765625
2028,TXN2,0.062022393431249996
2029,TXNIP,0.13755057727578124
2030,TYK2,0.34389217307843745
2031,UBC,0.02424346595325462
2032,UCP1,0.15058626595703126
2033,ULK1,0.049806051803124994
2034,ULK2,0.01375638463671875
2035,USP25,0.037173088523437495
2036,USP7,0.04466166285546875
2037,VANGL1,0.07643602708671876
2038,VANGL2,0.07320877169296874
2039,VASP,0.0913898727418479
2040,VAV1,1.0661790868687187
2041,VAV2,0.8798443116095235
2042,VAV3,1.6610749287524453
2043,VCAM1,0.07368054553359375
2044,VDAC1,0.68278529706375
2045,VDAC2,0.7964087509480469
2046,VDAC3,0.68056358091625
2047,VEGFA,1.781702107319453
2048,VEGFB,1.079001823382422
2049,VEGFC,2.1314407702253906
2050,VEGFD,2.177990845250984
2051,VHL,0.025410994462548436
2052,VIP,0.458508134296875
2053,VIPR2,0.2709133037061025
2054,VTN,0.29168841693359376
2055,VWF,0.22402590846796874
2056,WAS,0.018611377446875
2057,WDR24,0.2696538490078125
2058,WDR59,0.2274463043203125
2059,WIF1,0.258773222240625
2060,WNT1,1.263904619865625
2061,WNT10A,1.2271745006507813
2062,WNT10B,1.0483906550851563
2063,WNT11,1.266089442884375
2064,WNT16,1.2339386741648437
2065,WNT2,1.2606879357148437
2066,WNT2B,1.2346872203367187
2067,WNT3,1.0879949034148437
2068,WNT3A,1.3303283214984376
2069,WNT4,1.2306021319042968
2070,WNT5A,1.2541189635710936
2071,WNT5B,1.2616396965539063
2072,WNT6,1.250359724253125
2073,WNT7A,1.2147956998195313
2074,WNT7B,1.2171852873679687
2075,WNT8A,1.2028189960945312
2076,WNT8B,1.2251652733390626
2077,WNT9A,1.278594971775
2078,WNT9B,1.2462499079671874
2079,WTIP,0.2061964984921875
2080,WWC1,0.5334860966664062
2081,WWTR1,0.8060583509681424
2082,XCL1,0.16941983891015627
2083,XCL2,0.16508138716796875
2084,XCR1,0.5097468798664035
2085,XIAP,0.052625219567187506
2086,YAP1,0.990457271290357
2087,YWHAB,0.053118819630592444
2088,YWHAE,0.13727145609535463
2089,YWHAG,0.0848260010746842
2090,YWHAH,0.04662756303268522
2091,YWHAQ,0.07568345336193158
2092,YWHAZ,0.054077456007194796
2093,ZAP70,1.3437295590523437
2094,ZFYVE16,0.0321851386640625
2095,ZFYVE9,0.030366743646875
2096,ZMAT3,0.014582484730468751
2097,ZNF274,0.0487031707890625
2098,ZNRF3,0.1849712471765625
