Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	REPEAT:HEAT 4	2	10.0	0.045208708046184494	PPP2R1B, PPP2R1A	20	50	20569	41.138000000000005	0.9999583090323426	0.518710439687801	0.518710439687801
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	3	15.0	0.04863416352884391	MAP2K1, PPP1R12A, INSR	20	166	8840	7.9879518072289155	0.9999061045288526	0.07798236565831868	0.04863416352884391
GOTERM_BP_DIRECT	GO:0097009~energy homeostasis	2	10.0	0.048917874521964666	MAPK8, FOXO1	20	52	19734	37.95	0.999999999252949	0.5951842374947816	0.5852170373453474
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	2	10.0	0.048917874521964666	MAP2K1, MYC	20	52	19734	37.95	0.999999999252949	0.5951842374947816	0.5852170373453474
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	3	15.0	0.04969078992742881	MYC, PIK3R3, SOS2	20	168	8840	7.892857142857143	0.999923637783229	0.07899561475642529	0.04969078992742881
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	2	10.0	0.049836000747170706	GSK3B, CASP8	20	53	19734	37.23396226415095	0.9999999995015731	0.5951842374947816	0.5852170373453474
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	3	15.0	0.051039570412506605	NFKBIA, MAPK8, PRKCA	20	372	19304	7.783870967741936	0.99832402088843	0.2683587590303152	0.23316416768207718
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	2	10.0	0.05166973480271264	INSR, IGF1R	20	55	19734	35.88	0.999999999778141	0.5999430318759412	0.5898961389976359
UP_SEQ_FEATURE	REPEAT:HEAT 3	2	10.0	0.05225989969210666	PPP2R1B, PPP2R1A	20	58	20569	35.463793103448275	0.9999917156592648	0.5696329066439626	0.5696329066439626
GOTERM_MF_DIRECT	GO:0005544~calcium-dependent phospholipid binding	2	10.0	0.05279188702235709	PLA2G4F, PLA2G4E	20	55	19304	35.09818181818182	0.9986623579235672	0.2683587590303152	0.23316416768207718
KEGG_PATHWAY	hsa00592:alpha-Linolenic acid metabolism	2	10.0	0.0544815105306311	PLA2G4F, PLA2G4E	20	26	8840	34.0	0.9999701719540341	0.08587763524319818	0.0544815105306311
KEGG_PATHWAY	hsa05152:Tuberculosis	3	15.0	0.05620621483694737	MAPK8, CASP8, MALT1	20	180	8840	7.366666666666666	0.999978760560257	0.08785173075354799	0.05620621483694737
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	3	15.0	0.05789031048523255	GSK3B, PPP2R1A, PPP2R2A	20	432	20887	7.252430555555556	0.9920160260680465	0.46891151493038363	0.4457553907362906
KEGG_PATHWAY	hsa04360:Axon guidance	3	15.0	0.05844296500350744	GSK3B, PIK3R3, PRKCA	20	184	8840	7.206521739130435	0.99998633927756	0.09058659575543652	0.05844296500350744
UP_SEQ_FEATURE	REPEAT:HEAT 1	2	10.0	0.060133515553889856	PPP2R1B, PPP2R1A	20	67	20569	30.7	0.9999986559249213	0.5958684723067267	0.5958684723067267
UP_SEQ_FEATURE	REPEAT:HEAT 2	2	10.0	0.060133515553889856	PPP2R1B, PPP2R1A	20	67	20569	30.7	0.9999986559249213	0.5958684723067267	0.5958684723067267
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	2	10.0	0.06078822535123938	GSK3B, CASP8	20	65	19734	30.360000000000003	0.9999999999961281	0.6376559484427736	0.6269774995454066
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	2	10.0	0.06078822535123938	CASP8, MALT1	20	65	19734	30.360000000000003	0.9999999999961281	0.6376559484427736	0.6269774995454066
GOTERM_MF_DIRECT	GO:0004197~cysteine-type endopeptidase activity	2	10.0	0.06117507326476155	CASP8, MALT1	20	64	19304	30.1625	0.9995478082155944	0.29853435753203633	0.259382310642589
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	3	15.0	0.061282969335770245	NFKBIA, MAPK8, CASP8	20	189	8840	7.015873015873016	0.999992211502866	0.09420357269796087	0.061282969335770245
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	2	10.0	0.06260192792045804	GSK3B, MAPK8	20	67	19734	29.453731343283582	0.9999999999982774	0.6376559484427736	0.6269774995454066
KEGG_PATHWAY	hsa00591:Linoleic acid metabolism	2	10.0	0.0626094360732429	PLA2G4F, PLA2G4E	20	30	8840	29.46666666666667	0.9999940127497972	0.09528340934167598	0.0626094360732429
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	3	15.0	0.06300999650014057	MAP2K1, PIK3R3, PRKCA	20	192	8840	6.90625	0.9999944702932284	0.09528340934167598	0.06300999650014057
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	2	10.0	0.063507534437138	PPP1R12A, MYC	20	68	19734	29.02058823529412	0.999999999998851	0.6376559484427736	0.6269774995454066
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	3	15.0	0.06358945052240689	MYC, FOXO1, IGF1R	20	193	8840	6.870466321243524	0.9999950713113673	0.09538417578361033	0.06358945052240689
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	3	15.0	0.06398783310152811	GSK3B, PPP2R1A, PRKCA	20	432	19734	6.852083333333333	0.9999999999990733	0.6376559484427736	0.6269774995454066
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	2	10.0	0.06441231206648723	CASP8, PRKCA	20	69	19734	28.6	0.9999999999992337	0.6376559484427736	0.6269774995454066
KEGG_PATHWAY	hsa04215:Apoptosis - multiple species	2	10.0	0.06664853348926493	MAPK8, CASP8	20	32	8840	27.625	0.9999973183021783	0.09917301783202621	0.06664853348926493
GOTERM_MF_DIRECT	GO:0097110~scaffold protein binding	2	10.0	0.06672476154994396	MAP2K1, CASP8	20	70	19304	27.577142857142857	0.999780624215773	0.3130931118881986	0.27203172016515614
GOTERM_BP_DIRECT	GO:0043124~negative regulation of canonical NF-kappaB signal transduction	2	10.0	0.06712167878344985	NFKBIA, CASP8	20	72	19734	27.408333333333335	0.9999999999997726	0.6376559484427736	0.6269774995454066
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	2	10.0	0.06712167878344985	GSK3B, IGF1R	20	72	19734	27.408333333333335	0.9999999999997726	0.6376559484427736	0.6269774995454066
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	3	15.0	0.06948540056794525	NFKBIA, MAPK8, CASP8	20	203	8840	6.532019704433496	0.9999984776531672	0.10257368655268109	0.06948540056794525
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	3	15.0	0.07068621722668517	NFKBIA, CASP8, PIK3R3	20	205	8840	6.468292682926829	0.9999988027017183	0.10352469609577512	0.07068621722668517
GOTERM_BP_DIRECT	GO:0031398~positive regulation of protein ubiquitination	2	10.0	0.07162077898146774	GSK3B, MALT1	20	77	19734	25.62857142857143	0.99999999999997	0.6589690833500981	0.6479337159255748
GOTERM_BP_DIRECT	GO:0043491~phosphatidylinositol 3-kinase/protein kinase B signal transduction	2	10.0	0.0725181287897237	PIK3R3, IGF1R	20	78	19734	25.300000000000004	0.99999999999998	0.6589690833500981	0.6479337159255748
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	2	10.0	0.0752052505668153	INSR, IGF1R	20	81	19734	24.362962962962964	0.9999999999999941	0.6688466965304	0.657645914531087
UP_KW_PTM	KW-0702~S-nitrosylation	2	10.0	0.07591671404502538	MAPK8, INSR	18	66	14252	23.993265993265993	0.6417019066766592	0.5150972378444613	0.5150972378444613
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 3	2	10.0	0.07655256046043785	INSR, IGF1R	20	86	20569	23.917441860465114	0.9999999711692754	0.7255851382771935	0.7255851382771935
KEGG_PATHWAY	hsa05216:Thyroid cancer	2	10.0	0.07667426491322461	MAP2K1, MYC	20	37	8840	23.891891891891895	0.999999640234988	0.11141729120202952	0.07667426491322461
GOTERM_CC_DIRECT	GO:0005634~nucleus	10	50.0	0.07728156951071245	NFKBIA, GSK3B, MAP2K1, MAPK8, PPP2R1B, PPP2R1A, MYC, PRKCA, FOXO1, MALT1	20	6175	20887	1.691255060728745	0.9985188302863041	0.5690733754879735	0.5409709865749872
GOTERM_BP_DIRECT	GO:0010508~positive regulation of autophagy	2	10.0	0.07966740393246405	GSK3B, FOXO1	20	86	19734	22.94651162790698	0.9999999999999992	0.6872038024401113	0.6756956047915927
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	2	10.0	0.08055738353963027	GSK3B, FOXO1	20	87	19734	22.682758620689658	0.9999999999999994	0.6872038024401113	0.6756956047915927
INTERPRO	IPR020635:Tyr_kinase_cat_dom	2	10.0	0.08068473400566278	INSR, IGF1R	20	91	20607	22.645054945054945	0.9996891224849797	0.35207883929743755	0.3007340085665613
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	3	15.0	0.08422540720618632	MYC, INSR, IGF1R	20	506	19734	5.85	0.9999999999999999	0.7041244042437176	0.6923328472348516
KEGG_PATHWAY	hsa05219:Bladder cancer	2	10.0	0.08462130331952956	MAP2K1, MYC	20	41	8840	21.5609756097561	0.9999999279309184	0.12201211176304262	0.08462130331952956
UP_SEQ_FEATURE	MOTIF:Nuclear export signal	2	10.0	0.08593373310660375	NFKBIA, MALT1	20	97	20569	21.20515463917526	0.9999999968873188	0.7805647423849841	0.7805647423849841
INTERPRO	IPR008266:Tyr_kinase_AS	2	10.0	0.08662875505175742	INSR, IGF1R	20	98	20607	21.027551020408165	0.9998332199310639	0.36158089065081356	0.3088503440975699
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	2	10.0	0.08676444981702942	INSR, FOXO1	20	94	19734	20.993617021276595	1.0	0.7111282357552607	0.699219389701943
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	4	20.0	0.0896296677452983	SMPD2, MAP2K1, PLA2G4E, PRKCA	20	1185	20887	3.5252320675105486	0.9995026457964541	0.6050002572807636	0.5751237013656642
INTERPRO	IPR011029:DEATH-like_dom_sf	2	10.0	0.09169463334391843	CASP8, MALT1	20	104	20607	19.814423076923077	0.9999022176436697	0.36677853337567373	0.31328999725838796
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	2	10.0	0.09221489142263492	CASP8, MALT1	20	98	19304	19.697959183673472	0.9999925194657163	0.41667469457635037	0.3620288329925667
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	11	55.00000000000001	0.09520388717414587	SMPD2, GSK3B, MAP2K1, PLA2G4F, MAPK8, PLA2G4E, PPP2R1A, MYC, INSR, PRKCA, IGF1R	16	8340	17942	1.4790317745803359	0.6989707383900262	0.2856116615224376	0.2856116615224376
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	2	10.0	0.09556285877789736	PPP2R1B, PPP2R1A	20	104	19734	18.975	1.0	0.753684433380398	0.7410629237304871
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	2	10.0	0.09556285877789736	MAPK8, FOXO1	20	104	19734	18.975	1.0	0.753684433380398	0.7410629237304871
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	2	10.0	0.09905968650142055	CASP8, IGF1R	20	108	19734	18.272222222222222	1.0	0.7667953510665516	0.7539542805941453
