All_gene_num,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
MMP2,2.048918346,1.810643227,1.840498196,1.555477235,1.383811256,1.859822153,1.778386736,1.83614464,1.74384302,1.449724256,1.764309512,3.221204439,1.771807896,1.668405766,1.707218676,1.503762264,2.139989966,1.931698147,1.676411597,1.714438516,1.693506592,1.623403662,1.880713413,3.07632824,1.675289883,1.833795182,1.712683664,1.472359264,13.96589522,3.49472015,1.643249123,1.819279313,1.680576298,1.451985481,12.41240984,1.722064174,1.666677747,2.75548894,4.191093721,1.736580242,1.496228888,1.666215016
MOB1A,1.189714431,2.427148827,2.221646466,0.876047147,0.97670783,1.009672905,0.790224663,1.511285764,0.984693859,1.762595285,0.755794402,0.84344894,0.836881414,2.275933187,1.206236346,0.838620023,1.852373467,1.006610176,0.92937488,0.946630523,1.447678144,3.535383553,1.001309871,0.850520818,0.853675688,1.048610878,0.968195692,0.739724149,1.640650863,1.28157396,0.837437807,0.778165942,0.97550039,0.935879579,1.057820898,2.846595394,0.750974579,0.932453934,0.873657677,0.941568586,0.675338506,1.008299264
MOB1B,0.908269005,0.881509114,0.888496456,0.860913329,0.886431505,0.928361237,0.865327712,0.782181128,0.824797416,0.841310475,0.828113016,0.896116519,0.889634857,0.950189109,0.848858352,0.875552279,0.922863586,0.881829346,0.872594064,0.869389689,0.904030052,0.971898993,0.79580066,0.84046059,0.809816421,1.099856563,0.872582275,0.825740096,0.903153067,0.910124242,0.795846811,0.830470899,0.909894374,0.877436393,0.912024585,0.79401997,0.797473721,0.907768833,0.869035529,0.915597509,0.77584119,0.986847447
MRAS,14.75928354,12.75230293,11.9364436,12.5414338,15.1911861,13.21049112,11.78856088,15.29432055,12.61964711,12.15673813,12.27564103,11.37309144,13.2531953,14.38091229,12.59858554,13.31455336,13.00953771,12.66007932,11.72571337,11.81705555,13.66016667,13.29667973,14.16059544,14.68644064,11.08985451,15.73418635,13.48637708,12.92916855,12.40467674,11.7146808,14.82678886,11.75856719,12.94025013,12.22691946,11.26794756,16.65047144,14.25857594,14.76571321,15.24914137,12.16827119,11.701847,14.07658035
MST1,7.628546503,7.697362695,7.897392968,4.535621672,6.547082152,7.133577065,6.828743893,7.004775066,6.664903028,7.693679526,7.335130394,4.780147943,7.191912231,5.071695703,4.651573557,4.436503469,7.535695758,6.716858001,7.91843304,7.368876919,6.90695689,4.155159736,5.599906203,5.608911806,6.511945774,7.37807282,5.398927063,4.195590795,7.652303807,5.589928284,7.280080484,7.025163382,6.902052841,8.526852498,5.753643492,5.406926796,5.923427056,7.255905042,4.156025183,4.63001036,6.725906623,6.370816829
MST1R,6.418068076,6.587129456,6.671434291,9.079837824,8.209913802,7.7292417,8.32018195,6.051131149,9.463538191,7.205902452,6.107384007,9.635626848,7.372103115,9.786413243,9.828743642,9.894105532,11.40564179,7.523461266,4.667118846,9.221777035,9.755695162,10.57295715,9.349381279,9.4990621,8.144712421,6.085099348,9.691243185,9.8108712,6.687324296,10.87148954,6.145696098,9.413564709,7.788932308,4.281482042,9.813737038,9.340988534,8.455367909,7.42708121,11.00262219,9.890753793,9.545104416,7.222398982
MTOR,0.101514305,0.09340892,0.090453079,0.087856254,0.091181633,0.095973711,0.095789555,0.085836632,0.092622383,0.095848165,0.089033771,0.103016696,0.091235538,0.092240299,0.090264545,0.096329206,0.091660787,0.09477563,0.099598358,0.09943022,0.095103728,0.091430917,0.07759106,0.097081116,0.104596786,0.108192153,0.088419665,0.106248,0.096477395,0.099070804,0.09579336,0.09608961,0.099965918,0.100580083,0.10754026,0.077627719,0.089195725,0.083489593,0.092837386,0.084695093,0.095347455,0.089361126
MUC5B,3.714998602,2.369724314,5.340735657,1.424854695,1.66045476,5.686776183,4.201187026,5.284412597,5.140661282,4.790089799,5.504647889,4.892873804,3.261560199,1.91119039,3.73340204,5.120383993,5.225151405,5.62039941,1.590549311,2.309771147,1.933204777,2.067040869,1.952454249,3.731456685,5.378775096,5.444827952,2.596013952,5.178194546,5.118712538,4.903215149,4.339626903,4.046343703,2.000182925,5.573785821,4.900250065,1.764799065,5.089616201,2.77922291,5.269680899,5.710922803,5.253177642,5.141106292
MYB,1.821914655,1.778327049,1.562316382,2.188966232,1.679003605,1.469943058,1.842076942,1.496832533,1.56335782,1.845631639,1.478119099,2.694940093,1.475317762,1.786090073,1.953887204,2.318543747,1.772625672,1.511874096,2.443195632,3.075681216,1.892290316,2.117459907,1.649171841,1.74942466,1.846645614,1.609631905,1.809852093,1.771492614,1.824450039,2.298505784,1.954746113,2.231945565,2.270094291,1.519173823,2.321227907,2.785386328,1.53330953,1.785174104,1.867468998,2.346910722,2.125200185,1.393267986
MYC,2.738450323,3.066923624,4.113266821,2.511150771,3.932333117,2.179998277,1.886521278,4.873518783,1.83731001,1.891413098,5.987660437,3.82184658,4.305829798,6.319612488,11.07214067,8.204550195,2.459435192,1.823757238,3.181118535,3.211171387,7.820178447,5.89298971,1.909588553,2.210601539,2.669420913,2.31885451,21.71924554,2.268198505,1.911326054,3.306816069,1.994669573,2.945948155,3.23433807,1.87650676,3.137425708,4.729001474,23.63535978,2.206571669,3.189351418,2.733696708,2.184560841,4.056690875
MYD88,17.65362698,17.66345822,17.16537389,17.63264425,17.11942224,17.96018428,17.8713599,17.05953273,19.45214427,19.18227798,17.92371669,16.89264218,17.46112995,17.8556463,18.26052585,16.91610317,19.08964734,19.61550452,20.01661089,16.98128659,18.43885614,21.03644584,18.25258463,18.65551778,17.71869861,20.83347069,18.76025146,17.77129496,17.58725691,19.18259557,20.48399645,19.52478294,18.4200513,18.29792746,19.75990215,17.21602521,17.96044071,18.86838662,17.26796105,18.10610113,19.20286752,17.10541108
MYL2,0.609867466,0.596424208,0.608236482,0.649169101,0.619632331,0.631661638,0.637851709,0.656181775,0.657052152,0.588395074,0.568959841,0.652170167,0.628092323,0.601817578,0.57287599,0.662340002,0.709240713,0.613236318,0.590955135,0.649383023,0.636744005,0.645220442,0.76071571,0.645852142,0.680540382,0.578602361,0.562531962,0.694048907,0.540810919,0.738497305,0.727295241,0.631676845,0.664245908,0.594556568,0.566368874,0.566159427,0.635310819,0.612711763,0.556595846,0.659668715,0.642712956,0.549126604
MYL6,5.744076782,5.824570747,5.619838453,6.002949742,5.577854673,5.834688311,5.806298506,6.415703128,5.931945396,5.7924109,5.644125664,5.799581992,5.715279658,5.880895246,5.407810228,5.937002677,5.554747317,5.846302142,5.99011408,5.798421998,5.898281805,6.024605525,5.950361112,5.489150441,5.675766312,5.471353563,5.652212965,5.663327972,5.709241446,5.794704294,6.350657934,6.281666291,6.260033989,5.663290954,5.685468612,5.824703142,6.256459714,5.726583551,6.097732063,6.109199155,6.011932756,5.618309979
MYL6B,7.225911198,7.817928543,7.158166282,7.809762508,6.992910242,7.66007965,7.971535218,7.425753814,7.281608178,7.690392098,7.242436616,8.289876168,7.835090902,7.428498707,7.797587066,7.475065958,7.838618928,8.060938459,7.789689024,7.550001142,7.592118092,7.326982886,7.430976155,7.127877375,7.380327071,7.254756689,7.470453881,7.19705838,7.694868038,7.777524323,7.552944513,7.754952964,7.452056978,7.759440634,8.129628243,7.158057267,7.13968224,7.9294962,7.44204341,7.336487058,7.236250543,7.238266736
MYL9,3.59208711,4.2157469,3.653391182,3.404138822,3.313836386,5.561634813,3.562968722,4.255745266,4.752143378,3.313815845,3.385763792,13.18312123,3.586617991,4.479755164,4.731708966,4.799628658,5.081084446,3.526137321,4.404386779,3.774278942,4.536128942,4.82501103,3.842570901,12.10533402,3.10299502,4.110870036,4.852655176,4.679332553,4.867141817,4.545197447,4.759136361,4.146367118,4.77794761,4.1999853,5.502767999,5.057334396,4.270428589,3.557492173,5.061241643,4.377726964,4.609218753,3.443729169
MYLK,14.27710284,19.13693266,16.79706277,16.94203371,14.31465984,17.05875402,16.93670266,14.63947871,19.51815048,16.6277769,13.03846778,16.6068956,17.43363244,18.5792906,19.82332135,19.54508555,12.32623126,18.40154659,18.89100276,16.67887374,19.66333594,14.82998537,9.477047884,12.64728756,19.51526494,16.19372479,16.67543591,17.17105504,15.91592366,13.72211886,15.12295993,17.82536759,18.73686255,16.96456619,14.83074531,15.61885717,17.27907873,13.18652453,11.06796906,18.87862039,14.92067635,13.19660648
MYLK3,16.54829403,21.17564417,21.33596201,18.80990014,17.59566755,20.01866152,17.46839505,15.6129071,19.5889559,20.54441161,17.82954455,20.36930734,21.36259602,16.72949538,21.13997898,19.91825723,14.10329713,22.04084723,19.26322074,17.8604694,19.37695455,14.31348135,13.67085538,15.24240763,21.25760452,16.22197527,17.95078032,19.06200224,20.45861124,19.74735696,16.32193598,18.84882746,19.61146113,20.33122633,21.16167574,15.41937317,17.91268997,13.77589927,14.33633506,19.90160582,16.57408904,15.20343991
NBL1,4.280414021,4.464699538,4.279135878,3.892153312,4.719070544,4.493202774,5.059126723,5.151689921,6.484095343,3.828193515,4.876193996,4.270407638,5.418682975,5.331144792,5.774592053,4.907920492,4.411439289,6.504912514,4.815573189,4.882033831,5.994816467,4.314071908,6.959772414,6.048840349,4.879445144,3.121045152,5.570887123,4.710175273,4.601663905,4.381057057,3.984606061,2.759046311,3.38007246,5.129820085,4.447705824,4.8725583,3.508950985,4.104833423,4.447214667,4.107074331,2.789064666,7.267495798
NCK1,18.21686837,14.77597533,16.38439678,14.75309103,17.10205974,13.93874211,15.34429967,13.75692765,14.30412054,14.85009757,14.54072777,14.14922587,14.72626655,14.02596832,14.20875946,11.81353411,13.5405645,15.78706981,15.81400735,14.35904904,15.39550332,13.81125265,16.70688746,13.45303915,12.96270803,14.41600005,13.38280278,14.3976371,14.51610456,14.84788343,11.16404416,11.70082283,12.08430774,12.88151824,13.47249078,14.11499197,14.51191662,15.69960684,13.96588295,11.2636553,13.06379441,15.56873789
NCK2,6.084713503,6.703677957,7.513317359,7.259337702,6.141222496,6.728787315,6.66240374,6.608059333,7.007853921,6.600288772,7.501782812,7.027363151,7.34479689,6.89164407,6.927767638,9.400237469,6.088477202,7.142109653,10.63206984,6.567387103,6.651084716,6.695089702,7.35654887,8.890962873,7.721984195,7.834992111,8.289119543,6.878365157,6.488845577,7.381687131,13.02950846,11.55545747,10.51992719,7.15248506,7.647152386,7.138777658,6.915456687,7.669290933,6.893284275,11.80307982,8.077726736,7.185691743
NCOA1,9.235591931,9.045884503,8.967825263,5.941560484,8.384803899,9.202781505,9.354822993,6.870246495,9.192668956,9.336941588,9.396668317,5.740816007,9.503772087,4.856240844,4.959511077,5.052860849,9.38183755,9.442140829,8.91305803,9.316784581,9.193362402,5.062241629,8.955384181,9.159464953,9.498632568,9.327678347,5.440360903,9.238645029,5.508047547,9.452501864,9.092036349,9.330750741,6.522594415,8.960805197,9.575935047,5.097163735,9.051815746,9.026436495,5.378503003,5.641197404,5.408614272,9.458734956
NCOA2,8.85824247,8.938053001,9.050237326,5.647784282,8.335492457,9.041182637,9.354822531,6.812569271,9.272692098,9.126649318,9.322198274,5.773322288,9.129810022,5.147520814,4.679930228,4.91712241,8.657282619,9.583623283,9.135584705,10.21893735,9.248144503,5.546589874,8.312837597,8.943217482,8.964999884,9.182376719,5.272936237,9.516442538,5.500346208,9.342570776,8.958855958,9.034022682,6.183198641,9.211248472,9.467767672,5.244858399,9.293076624,8.729680949,5.53517988,5.127763529,5.321388414,9.445587522
NCOA3,8.79240509,7.573744997,8.921963618,5.37644707,8.207362073,8.926345425,8.771619022,6.401854134,8.756925843,9.292988594,9.360693012,5.25615653,8.395739588,4.542202482,4.391531012,4.875158754,7.07448033,9.154777091,8.65791362,8.713433776,8.63691954,4.740777169,8.279396495,8.355931433,8.670221136,8.475230122,4.549034804,8.742170562,5.427345417,9.250947764,8.411684254,9.239372647,6.183930898,8.151755793,9.33013467,7.551035973,8.901840529,8.341092639,5.636025305,5.108498431,5.195171158,9.096032651
NCOR1,1.056457353,1.012647671,1.025697103,1.059265349,1.207940757,1.321499451,1.051308858,1.147578433,1.049268623,1.061834526,1.154315514,1.158040938,1.086164857,1.065686701,1.034141139,1.037591517,1.108416142,1.043086856,1.149182297,0.939433125,1.077834482,1.115587687,0.976724308,1.152195412,1.074502143,1.090276203,1.092129399,1.113893188,1.077378637,1.116291028,1.214524521,1.134001737,1.046870873,1.160614027,1.140046874,1.018947681,0.99586257,1.151301238,1.002761125,1.100470469,1.129070112,1.151770111
NCOR2,1.75383913,1.903751427,1.778037765,3.38826703,3.037216317,1.485973691,1.567467853,2.910488259,3.863938505,3.727504516,2.94031073,0.88055125,2.749766472,3.994110215,4.147806236,4.43123542,3.439805788,3.28130657,1.725016789,3.285853877,1.448231319,1.199276083,1.959026317,3.643310467,3.154895126,0.911654035,1.775217675,3.079609546,3.514907934,1.05173818,1.338995696,3.15219147,2.777965284,3.023293381,1.552325311,1.607861899,1.426491357,1.541287178,2.467840258,1.110773399,3.007214061,1.682351024
NCSTN,8.968719524,1.782886522,3.919817053,2.319431329,2.681671758,9.294686427,10.25514644,1.414618349,1.185858166,1.263436964,4.357958196,1.171476028,1.780093046,1.293018365,1.166729796,1.739737798,1.352018338,2.202651698,3.10223513,2.892416356,8.871656577,1.144941945,1.95316553,1.945157728,1.497049487,1.006667766,1.633342377,2.318564181,1.978971735,3.06083803,2.059986089,3.324068031,3.551359197,1.535709568,14.24207553,2.810896964,1.429298426,2.988150716,5.88469686,1.185214536,4.758381997,8.525160823
NEO1,0.544822257,0.630604035,0.638376842,0.64182614,0.564845601,0.496156619,0.511764501,0.468123437,0.478768067,0.50349493,0.646126558,0.672864701,0.598929267,0.597807916,0.580241625,0.579598194,0.618827519,0.578183172,0.57135085,0.544424023,0.574300404,0.606980202,0.451606,0.594144893,0.547948034,0.532970886,0.602592747,0.537031434,0.47804746,0.516270856,0.648296108,0.511794476,0.565902714,0.455299928,0.597254328,0.505652741,0.512684725,0.6407165,0.519517689,0.540532329,0.583390189,0.734485222
NF1,1.359919572,1.320117451,1.354410205,1.398429354,1.355640718,1.326378494,1.455436177,1.465750755,1.339053267,1.292574061,4.952843963,4.668659228,1.404546948,1.601880508,1.463578852,4.289231436,1.580893546,1.426886045,1.446212252,1.315389499,1.546934339,1.364008181,1.349303846,1.663651095,1.408473987,1.486372176,1.625984381,1.327020071,1.367874515,1.36566914,1.530836006,1.453167235,1.532497681,1.223943438,1.395780803,1.522540493,1.438435707,1.390971971,1.488313432,1.540694244,1.446422072,1.256541924
NF2,6.524865553,5.77159526,5.49155316,7.492959571,7.219614748,8.269641269,6.696382644,5.881797016,5.335680157,5.889819028,5.228532518,7.604133978,7.200676414,6.06928166,6.92412898,7.396205363,6.269342984,6.498836495,6.74347815,5.972805555,6.742153954,5.372449964,14.78288658,7.276072473,6.794166513,7.722692015,7.079258778,6.289321375,6.553238947,7.061258144,8.326824328,7.124319991,6.96970124,6.343731134,7.075248496,5.487674199,7.733894972,6.679083253,22.54054044,6.761626537,7.434277506,10.26439542
NFATC1,0.150495261,0.144967273,0.14255907,0.147232504,0.145241424,0.148128956,0.137833085,0.137249434,0.144842333,0.151191732,0.139719941,0.13224864,0.156086253,0.149743221,0.162359721,0.145929796,0.15111319,0.141577316,0.149483974,0.137044887,0.150068061,0.145402066,0.150665102,0.151639102,0.147343552,0.140461316,0.147049657,0.139105144,0.153274103,0.143832123,0.152510177,0.133171503,0.147377061,0.136782332,0.141160341,0.135594481,0.171579611,0.152392848,0.153117314,0.1348075,0.149756248,0.135063557
NFATC2,0.140464707,0.146942983,0.137357582,0.13372744,0.137872188,0.13157263,0.1374929,0.154525313,0.139170704,0.134249948,0.137925422,0.140707163,0.137667619,0.127367273,0.141183684,0.131122885,0.130815543,0.125599393,0.133874958,0.14249778,0.142579084,0.13760162,0.12889603,0.133438624,0.134694094,0.140526578,0.145022083,0.131305131,0.137033043,0.137088843,0.14160452,0.143184401,0.142551518,0.13429391,0.139218166,0.154689424,0.126167868,0.140527652,0.15623635,0.131934588,0.133125681,0.140509476
NFATC3,0.124823027,0.122006032,0.126417789,0.124775545,0.125447929,0.117655287,0.121561511,0.126651949,0.121442197,0.119605401,0.126388835,0.124610066,0.127446327,0.124831429,0.124451125,0.119025309,0.121084708,0.122471755,0.125705051,0.116033219,0.128127588,0.132976289,0.111318535,0.124093777,0.116111989,0.132316891,0.123182117,0.120084353,0.121827476,0.122056936,0.128218212,0.125331176,0.132160183,0.119404507,0.12338679,0.112733033,0.125326782,0.126613169,0.123108191,0.119383097,0.121279612,0.123505615
NFATC4,1.024147017,0.930486127,0.92802295,0.882190029,0.969275385,0.958042549,0.948824784,0.915402025,0.87035868,0.855127788,0.908425074,0.878836806,0.894722775,0.972202781,0.865453431,0.87491749,0.951584731,0.870823099,0.94601795,0.854062395,1.013868736,0.977086922,0.785669325,0.939156275,0.85062532,0.906390607,0.972144739,0.862526815,0.974192231,0.84875672,0.978375283,0.98867622,0.963524274,0.926212424,0.852820636,0.951093863,0.843744399,0.902080435,1.004115323,0.962020632,0.925040538,0.899951154
NFKB1,0.177911849,0.200612387,0.179919448,0.194944032,0.21723353,0.222582387,0.182315857,0.171611442,0.175531407,0.190453586,0.207893336,0.171142226,0.189553703,0.163076622,0.182090411,0.191552048,0.159950245,0.17096203,0.194031559,0.218667836,0.172245226,0.161209079,0.205279197,0.19864305,0.174930669,0.187818193,0.169439927,0.169520712,0.199353497,0.170950957,0.174976195,0.16915087,0.193674896,0.162960983,0.177340945,0.216116241,0.172622046,0.181859331,0.161464431,0.168957994,0.154849003,0.198725831
NFKB2,4.861169238,3.828540139,3.007124886,2.429563019,2.607885533,2.452201298,3.242761358,3.437971798,3.315899663,3.160740185,2.670289863,2.826079008,3.18295538,3.100038153,3.513676175,2.74751059,4.390225122,2.924977033,3.308330417,3.678135218,3.14583769,3.651632782,2.991415771,3.180282673,2.960896934,2.96522249,5.376847552,2.908657697,3.039153317,2.791497777,5.628627858,6.370801898,3.208316644,3.486362591,3.401110785,2.609178341,3.001197284,3.819135311,2.552232957,3.343797157,6.547592253,2.8907467
NFKBIA,0.111680972,0.145069402,0.112478439,0.143850589,0.206543964,0.33442403,0.13363774,0.09210865,0.138995892,0.128078222,0.197773742,0.103690864,0.101998737,0.093039079,0.095889422,0.127035713,0.099126216,0.096851579,0.100020369,0.3886076,0.086605378,0.091412338,0.31498845,0.141967445,0.089942268,0.122546651,0.096825379,0.085320256,0.107770996,0.094595883,0.092191617,0.092965046,0.091332681,0.118557176,0.114128354,0.351835464,0.084608897,0.097323587,0.085378925,0.080988189,0.089447383,0.16568526
NFKBIB,7.843898836,8.348538465,8.022453499,6.963181873,6.260363308,5.542595952,7.759034419,9.073564458,7.379268653,8.083107631,7.169881051,8.271525529,8.461024873,7.990390454,9.645860217,7.082428502,7.901957636,7.634036761,12.60527126,5.214808691,8.709485876,8.816160145,5.827651716,8.664279061,8.366941204,7.767988798,9.147967528,7.656071956,8.590713383,7.964942108,8.44271604,8.238166288,8.475196963,7.067902036,7.721904969,5.330223097,9.161451679,8.006933502,7.981247699,14.22729878,8.824994663,6.931334261
NGF,2.018083145,1.959824946,1.920566601,1.568339577,1.573898805,1.631225718,1.231158264,1.16027594,1.603758334,1.982919968,1.87513796,7.181968312,1.829560922,1.135706636,1.164665098,1.210744016,1.207720737,1.792570992,2.055402621,1.878982997,1.587269476,1.004906991,1.831937929,1.564204198,1.699600964,1.918593951,1.320627744,20.51495991,1.958983978,1.500791104,1.781696818,1.475225856,1.500820689,1.908605303,1.340290097,1.35201702,1.873051184,1.593289389,1.789874095,1.095133214,1.228198341,1.699132836
NGFR,0.092818318,0.094899506,0.09241498,0.099309662,0.102061307,0.100675872,0.11313347,0.119151409,0.105167917,0.092154824,0.085452032,0.117510828,0.099178791,0.113942757,0.132656394,0.107804504,0.112897498,0.090104328,0.084258457,0.089045479,0.112600502,0.119302766,0.089701286,0.112647062,0.097433798,0.086124052,0.113915617,0.128895767,0.090527865,0.112780924,0.22018425,0.129056313,0.105318931,0.087264609,0.135202413,0.11531231,0.088011451,0.099181088,0.093477907,0.103371391,0.10821574,0.106187223
NKD1,1.458355481,1.462158367,1.559445904,1.519856965,1.413828269,1.5095952,1.675206422,1.400694964,1.298722334,1.402672423,1.484516461,1.394696584,1.528343156,1.526449787,1.421936648,1.558517157,1.66488247,1.616218948,1.494745118,1.482545949,1.43607912,1.429799816,1.676036619,1.592755828,1.394968939,1.426381392,1.439936847,1.432549731,1.445076575,2.069493489,1.503813698,1.674966901,1.502477441,1.506516676,1.551239182,1.604507022,8.139129399,1.555932546,1.58239456,1.480432174,1.583966463,1.449154677
NKD2,1.451606767,1.427116487,1.66677652,1.471055434,1.413361286,1.390932533,1.451103386,1.352286946,1.315555276,1.402672401,1.393368482,1.334608809,1.527833204,1.569271918,1.440996168,1.462694075,1.359039434,1.508850741,1.436944807,1.656563867,1.380290189,1.418795075,1.294513403,1.739560601,1.293867765,1.464283132,1.043235498,1.370689348,1.446553317,1.462389342,1.6514544,1.48186828,1.435168448,1.631997549,1.48934318,1.307476296,0.997764658,1.563182291,1.534674227,1.48061705,1.426605514,1.486303933
NLK,2.074765947,1.975804178,1.960579697,2.154353413,1.993586363,1.90627604,1.838926039,1.883664886,1.80853492,1.990948416,1.897588492,2.241106685,2.068210449,2.146596564,2.000293225,1.807303339,1.933944032,1.976507918,2.037960054,1.915415647,1.962495668,2.089358285,1.951142801,2.239611307,2.054569429,1.880619447,1.848198618,2.004679596,1.88552647,2.178360362,1.733565608,1.953565758,1.761938375,1.962810037,2.083979369,2.109958623,1.803583788,1.975996477,1.901504077,1.799807657,2.022686558,2.117631045
NLRC4,5.876097626,5.546653851,5.659104434,5.777706752,6.748636976,6.23586363,5.500516019,5.86567957,6.434941729,5.850528199,6.392351499,5.68467673,5.949654067,5.842344392,6.320116409,5.88104369,5.999297097,6.830198154,6.340595284,5.196963105,5.546232159,5.825670115,5.419026759,6.261151145,5.802770948,6.273756176,5.714488918,6.091033126,5.75809695,5.679996565,6.528738579,6.609850157,6.49139026,5.51407742,6.614198491,4.082565914,6.715413082,6.521314237,4.957326566,6.394567015,7.020521731,6.469450647
NLRP6,2.633092725,3.019324453,3.303066722,2.763580392,2.807621668,2.606609749,2.478031271,2.614130246,2.676937759,2.542704133,2.736375767,3.15176724,2.948529415,2.66491653,2.883737817,2.616116305,2.80279802,2.495875182,2.560755531,3.100230801,3.375684909,3.20508078,3.042693766,2.865145959,2.724534341,2.79602537,3.600803854,3.02388983,2.734278753,3.225220976,2.524619136,3.943971515,2.210601064,2.945566248,2.765376401,1.991110788,2.478375748,2.633434096,2.908909205,4.603352483,2.049809031,2.761642423
NLRX1,1.489135524,1.566007404,1.416244177,2.415826608,1.495153187,1.410732757,1.651165828,2.204093358,2.660843869,1.682996166,1.517309884,1.519528772,1.479277463,1.489393854,1.371982196,1.383100692,2.259310169,1.31924284,1.51119987,1.384522442,1.480658882,1.396617415,1.491347335,1.375531937,1.448470018,1.366449718,1.475981167,1.938387658,2.04248195,1.254229783,1.633123233,1.599000095,1.322435651,1.666076291,1.301442659,1.493559201,1.507419969,1.552247098,1.827056934,1.585564412,1.460675179,1.537057514
NOD1,1.017775462,0.966279437,1.012215694,1.120122778,1.068678396,1.144163412,1.199259892,1.08908903,1.148642004,1.119229778,1.065373532,1.078814532,1.044544469,1.165427719,1.012934375,1.058548713,1.011344135,1.120764897,1.126599391,1.057186341,1.068301152,1.099537746,0.997154008,1.105977917,1.049902537,0.967765919,1.012474898,1.172097608,1.110321543,1.018474549,1.064055801,1.086956566,1.102908521,1.205333499,1.166559762,1.090068982,1.142605876,1.149075514,1.12010635,1.076991717,1.066843774,1.266080744
NOD2,2.206654618,2.785387663,2.091631775,2.505788276,2.006396542,2.590924136,2.189574252,2.034942384,2.169152905,2.364259892,2.148130834,2.724693845,2.417446494,2.342632612,1.977095723,2.760512015,2.985823311,2.664986499,2.503595695,2.194589452,2.243182808,2.317109007,2.721012451,2.396497815,2.267751126,2.589218287,2.209412978,2.172288271,2.112834998,3.547080576,2.932126553,2.294688815,2.6547589,2.531015405,2.989134287,2.183054209,2.185116219,2.368833198,2.728202716,2.457094793,2.558627334,2.131584553
NODAL,8.832932483,6.861279127,6.671611746,7.841300816,6.799059354,6.850548204,8.107584121,9.006023354,8.00567478,5.718199729,6.949051181,7.367722149,8.008185868,7.737336424,8.618761873,7.026866932,8.920772657,6.562944477,7.969016385,7.141349506,8.667270797,8.227933346,7.405003361,8.082050188,8.133518777,5.643199087,9.311133838,7.846775453,7.791361187,8.130195778,8.128156251,8.700830854,8.351989936,8.096196487,8.785491968,7.189202167,8.38894641,8.621096289,7.580538573,9.289115442,9.140827063,8.092935688
NOG,4.170053051,4.275411588,4.063500998,3.934407134,4.836982134,4.199808628,4.870932949,5.348147984,6.942056066,3.898529299,4.487203546,4.677273287,5.377231653,5.235677774,6.1095214,4.113961552,4.022902658,5.881272481,4.648249941,4.350650177,5.245673416,4.772927186,6.523251676,6.286222509,4.715207054,3.109616799,5.489908016,4.957564264,4.585875299,4.399102491,3.877111318,3.377505622,3.586962335,4.578797912,4.5323943,4.902216489,3.562255853,4.028648018,4.332790999,3.541171101,3.295421132,6.347289613
NOS1,7.424047871,10.71689725,10.25186537,8.957248432,7.00121275,9.142222125,10.11030216,5.819018227,6.458915,10.21844099,8.164024622,9.480625446,9.113714624,8.448644112,10.46697492,10.06316467,4.167645116,10.79522495,9.986095997,10.15603763,10.00820375,5.342296178,3.549075811,4.431061058,10.40693185,7.334879314,8.700942005,9.896564673,10.29123814,8.301295214,6.330026983,9.446176352,9.705479411,6.473444117,10.3792691,6.242575098,6.338915204,6.363167166,4.807420242,9.916237444,6.224911069,5.177649182
NOS3,0.124948302,0.139144825,0.143263921,0.130951101,0.127329976,0.13970018,0.133784016,0.119679637,0.127381338,0.13576302,0.132517816,0.133888234,0.140022446,0.125324001,0.135577584,0.14352723,0.119506752,0.137159516,0.124957021,0.133324329,0.13552293,0.122659485,0.130628438,0.122313595,0.135322529,0.127023266,0.132906672,0.133909594,0.136745254,0.131050928,0.126168872,0.135495798,0.131022246,0.134476671,0.13725476,0.126042527,0.126845247,0.129583542,0.12146223,0.136793332,0.125098339,0.123779076
NOTCH1,7.674092654,7.715576886,7.924238184,6.070434989,6.588187311,7.741966403,8.291637507,6.351912941,5.511263359,5.507462065,6.337169704,8.269606949,6.009781482,5.456845775,5.460674018,5.918285517,5.736195109,5.783431202,5.347341286,5.972074841,7.389617866,5.642504472,7.331528379,6.010860804,5.879524037,8.376099125,7.130566249,6.466522205,5.660451073,8.499346894,6.579059498,7.057586991,6.532440689,5.904735576,7.717991201,9.26158613,7.931548738,7.739401151,6.76485072,8.414276439,6.221952132,8.209052712
NOTCH3,6.016992676,5.646006486,6.567151304,3.567057647,5.096034003,6.317571644,6.076462156,4.988452138,3.239425953,4.9253068,5.411635232,7.205033516,5.149898804,3.554114251,4.271235215,5.561778646,4.991255127,5.504480421,28.48032255,5.243478927,9.091245498,3.503457557,5.529777024,4.111602413,5.567255202,6.089980424,4.53482649,5.713313169,5.543142038,4.647187888,6.108054384,5.525704887,5.565033148,3.985167905,4.592016544,5.054398558,6.463078868,5.367815565,5.775883948,6.93601762,4.605934702,6.381298257
