SpNotation,Attention_x,cell_line_name,cell_line_num_x,mean_rank_x,Attention_y,cell_line_num_y,mean_rank_y
sp33,0.022292197070103686,MCF7,17,38,0.02035839990575602,17.0,18.0
sp34,0.015567974785333937,MCF7,17,44,0.021996029734771726,17.0,15.0
sp35,0.036907046507965585,MCF7,17,22,,,
sp36,0.038694806165593204,MCF7,17,18,,,
sp37,0.048179149999541836,MCF7,17,12,0.042134981365999816,17.0,4.0
sp38,0.06371558578103702,MCF7,17,7,0.057666872926105756,17.0,2.0
sp39,0.03749634333990383,MCF7,17,21,,,
sp40,0.063209007635514,MCF7,17,8,,,
sp41,0.013494228312947597,MCF7,17,47,0.015789120626217987,17.0,24.0
sp42,0.06418475132086206,MCF7,17,6,0.0487494385414391,17.0,3.0
sp43,0.0441159451916814,MCF7,17,13,,,
sp44,0.015245248147330432,MCF7,17,45,0.013847774642247722,17.0,25.0
sp45,0.02238449032885519,MCF7,17,36,0.018759085678317848,17.0,20.0
sp46,0.039549640039995886,MCF7,17,16,0.024268510348603556,17.0,12.0
sp47,0.02935473804581246,MCF7,17,28,0.02767747603069095,17.0,9.0
sp48,0.02822519875357893,MCF7,17,30,,,
sp1,0.024920474208343122,MDA-MB-231/ATCC,18,33,0.024920474208343122,18.0,13.0
sp2,0.023888412244313345,MDA-MB-231/ATCC,18,35,0.02231688918043885,18.0,15.0
sp3,0.04046009145877191,MDA-MB-231/ATCC,18,15,0.02818728995938595,18.0,7.0
sp4,0.022167109605939653,MDA-MB-231/ATCC,18,36,0.019516119459632525,18.0,21.0
sp5,0.14179545717971012,MDA-MB-231/ATCC,18,1,,,
sp6,0.0387005402802989,MDA-MB-231/ATCC,18,18,0.04037228697337943,18.0,3.0
sp7,0.03504835286554581,MDA-MB-231/ATCC,18,25,0.021769228315196756,18.0,16.0
sp8,0.011038860294953753,MDA-MB-231/ATCC,18,47,0.012970546567970875,18.0,30.0
sp9,0.05156351839360654,MDA-MB-231/ATCC,18,10,,,
sp10,0.0374340500204846,MDA-MB-231/ATCC,18,19,0.018058665599159824,18.0,23.0
sp11,0.0718095148539506,MDA-MB-231/ATCC,18,4,,,
sp12,0.036080626045485426,MDA-MB-231/ATCC,18,22,0.020907533194071147,18.0,18.0
sp13,0.018715413296097685,MDA-MB-231/ATCC,18,39,,,
sp14,0.09007598477499999,MDA-MB-231/ATCC,18,3,,,
sp15,0.025671923472660164,MDA-MB-231/ATCC,18,30,0.021604234752667182,18.0,17.0
sp16,0.02729866214799998,MDA-MB-231/ATCC,18,29,0.02784849843664472,18.0,8.0
sp17,0.01810430396719081,MDA-MB-231/ATCC,18,41,0.02069552195454652,18.0,19.0
sp18,0.053805430343396216,MDA-MB-231/ATCC,18,9,,,
sp19,0.035818257904031515,MDA-MB-231/ATCC,18,24,,,
sp20,0.040489625847285694,MDA-MB-231/ATCC,18,14,0.02751711566709419,18.0,9.0
sp21,0.011005255182812864,MDA-MB-231/ATCC,18,48,0.01361259216855952,18.0,28.0
sp22,0.01843057519705052,MDA-MB-231/ATCC,18,40,0.016064750240064738,18.0,26.0
sp23,0.03602925299653845,MDA-MB-231/ATCC,18,23,,,
sp24,0.11657026408843839,MDA-MB-231/ATCC,18,2,,,
sp25,0.02396550372835113,MDA-MB-231/ATCC,18,34,,,
sp26,0.025344399912585015,MDA-MB-231/ATCC,18,32,0.02969929655533332,18.0,6.0
sp27,0.02920661425783817,MDA-MB-231/ATCC,18,27,0.026304381433583587,18.0,10.0
sp28,0.01999789579318377,MDA-MB-231/ATCC,18,38,0.014778035053923765,18.0,27.0
sp29,0.01659725063488755,MDA-MB-231/ATCC,18,44,,,
sp30,0.042659414343282236,MDA-MB-231/ATCC,18,13,,,
sp31,0.0362478160212925,MDA-MB-231/ATCC,18,21,,,
sp32,0.07021700008389829,MDA-MB-231/ATCC,18,5,,,
sp33,0.02555742122463438,MDA-MB-231/ATCC,18,31,0.013085819503513868,18.0,29.0
sp34,0.021086567003982357,MDA-MB-231/ATCC,18,37,0.018226093098078353,18.0,22.0
sp35,0.03164679007643733,MDA-MB-231/ATCC,18,26,0.02285846336334327,18.0,14.0
sp36,0.03992064395706213,MDA-MB-231/ATCC,18,16,0.0573112106819178,18.0,1.0
sp37,0.0458364504134064,MDA-MB-231/ATCC,18,11,,,
sp38,0.06358231373074072,MDA-MB-231/ATCC,18,7,,,
sp39,0.03719219111010095,MDA-MB-231/ATCC,18,20,0.025679823586899145,18.0,11.0
sp40,0.059308666488878496,MDA-MB-231/ATCC,18,8,0.05689466783911241,18.0,2.0
sp41,0.013200726676035213,MDA-MB-231/ATCC,18,46,0.025266615763865328,18.0,12.0
sp42,0.06517587622120688,MDA-MB-231/ATCC,18,6,0.036490600988592574,18.0,4.0
sp43,0.03876821749672565,MDA-MB-231/ATCC,18,17,0.03233618634176469,18.0,5.0
sp44,0.015381868770054818,MDA-MB-231/ATCC,18,45,0.017433558962926424,18.0,24.0
sp45,0.0166806994383122,MDA-MB-231/ATCC,18,43,0.016589993090021675,18.0,25.0
sp46,0.044174839699848346,MDA-MB-231/ATCC,18,12,0.01969000390763196,18.0,20.0
sp47,0.028562373917125992,MDA-MB-231/ATCC,18,28,,,
sp48,0.016872213686932612,MDA-MB-231/ATCC,18,42,0.010093434735442606,18.0,31.0
sp1,0.029534814658970572,MDA-MB-468,19,29,0.029534814658970572,19.0,9.0
sp2,0.021769872206352618,MDA-MB-468,19,38,0.021359137173988244,19.0,16.0
sp3,0.034417332197280694,MDA-MB-468,19,24,0.03575801473631577,19.0,4.0
sp4,0.022147427499056658,MDA-MB-468,19,36,0.01972569136963801,19.0,19.0
sp5,0.14226093804202897,MDA-MB-468,19,1,,,
sp6,0.038451879573858684,MDA-MB-468,19,17,0.04212675457750987,19.0,1.0
sp7,0.03598344728782478,MDA-MB-468,19,23,0.029583050919776265,19.0,8.0
sp8,0.01309395266576197,MDA-MB-468,19,48,0.014043437737313341,19.0,24.0
sp9,0.07428297248080327,MDA-MB-468,19,4,,,
sp10,0.036847054666538925,MDA-MB-468,19,22,0.023422491910359746,19.0,13.0
sp11,0.07269234075617283,MDA-MB-468,19,5,,,
sp12,0.03415032750844659,MDA-MB-468,19,25,0.014819015767351899,19.0,23.0
sp13,0.03208254450023618,MDA-MB-468,19,27,,,
sp14,0.0926835559490593,MDA-MB-468,19,3,,,
sp15,0.030107370602615424,MDA-MB-468,19,28,0.026661200249487982,19.0,10.0
sp16,0.02776905036179309,MDA-MB-468,19,31,0.025487773517890278,19.0,12.0
sp17,0.017649848924686067,MDA-MB-468,19,42,0.018605817876154132,19.0,20.0
sp18,0.0603286516971698,MDA-MB-468,19,8,,,
sp19,0.019996224440745235,MDA-MB-468,19,39,,,
sp20,0.04325594708133468,MDA-MB-468,19,14,0.03006387742607271,19.0,7.0
sp21,0.013412137963142145,MDA-MB-468,19,47,0.012842459856793054,19.0,28.0
sp22,0.019709277428397193,MDA-MB-468,19,40,0.016931239867755,19.0,21.0
sp23,0.03744479410923075,MDA-MB-468,19,20,,,
sp24,0.10352657498117628,MDA-MB-468,19,2,,,
sp25,0.028541901558568686,MDA-MB-468,19,30,0.021634141752923827,19.0,15.0
sp26,0.03768947030551019,MDA-MB-468,19,19,,,
sp27,0.03229240278023303,MDA-MB-468,19,26,0.03760669068622229,19.0,2.0
sp28,0.01908363304868823,MDA-MB-468,19,41,0.015825404055266182,19.0,22.0
sp29,0.01730000837009728,MDA-MB-468,19,43,,,
sp30,0.05621202911660482,MDA-MB-468,19,10,,,
sp31,0.03726748561238094,MDA-MB-468,19,21,,,
sp32,0.0715666400033898,MDA-MB-468,19,6,,,
sp33,0.027267487703635233,MDA-MB-468,19,34,0.013504868570902597,19.0,25.0
sp34,0.02179581856078199,MDA-MB-468,19,37,0.021785479001694332,19.0,14.0
sp35,0.027329955065719887,MDA-MB-468,19,32,0.02615977472811501,19.0,11.0
sp36,0.04127917152019772,MDA-MB-468,19,16,,,
sp37,0.04703559107032084,MDA-MB-468,19,12,,,
sp38,0.06343191831333332,MDA-MB-468,19,7,,,
sp39,0.03810167620509614,MDA-MB-468,19,18,0.030581471616412764,19.0,6.0
sp40,0.05987992785391587,MDA-MB-468,19,9,,,
sp41,0.016176460846255757,MDA-MB-468,19,44,0.019752651612145376,19.0,18.0
sp42,0.05409472861284481,MDA-MB-468,19,11,0.03749051201629628,19.0,3.0
sp43,0.04438991713716813,MDA-MB-468,19,13,0.03125598301519229,19.0,5.0
sp44,0.015850703120591617,MDA-MB-468,19,46,0.012893669944524348,19.0,27.0
sp45,0.01601165006007917,MDA-MB-468,19,45,0.012954276483555082,19.0,26.0
sp46,0.042753823518881136,MDA-MB-468,19,15,0.019945886038614465,19.0,17.0
sp47,0.02726844664755178,MDA-MB-468,19,33,,,
sp48,0.022862166423294722,MDA-MB-468,19,35,0.010746041403907088,19.0,29.0
sp1,0.029120074468284296,NCI-H23,20,25,0.029120074468284296,20.0,10.0
sp2,0.021386274269333407,NCI-H23,20,38,0.020200306111943424,20.0,17.0
sp3,0.036295248581578926,NCI-H23,20,20,0.03620056672017542,20.0,6.0
sp4,0.02165146026210236,NCI-H23,20,36,0.019753910031297974,20.0,20.0
sp5,0.1425713298463768,NCI-H23,20,1,,,
sp6,0.03634369100788042,NCI-H23,20,19,0.03816616850739129,20.0,4.0
sp7,0.034803106574083545,NCI-H23,20,23,0.027633472034541768,20.0,11.0
sp8,0.012064843050222587,NCI-H23,20,47,0.01663997775628081,20.0,24.0
sp9,0.05085316162311474,NCI-H23,20,10,,,
sp10,0.03771042531948804,NCI-H23,20,17,0.022113226332363813,20.0,14.0
sp11,0.07396030837666666,NCI-H23,20,4,,,
sp12,0.034034189517864064,NCI-H23,20,24,0.017131570454999984,20.0,22.0
sp13,0.020532248692116544,NCI-H23,20,39,,,
sp14,0.092772890844661,NCI-H23,20,3,,,
sp15,0.02457075291880995,NCI-H23,20,34,0.021543499625127537,20.0,16.0
sp16,0.02770600348255171,NCI-H23,20,29,0.027227914135939585,20.0,12.0
sp17,0.01810552065321082,NCI-H23,20,42,0.019782879242606105,20.0,19.0
sp18,0.051460607084528286,NCI-H23,20,9,,,
sp19,0.018712006661891878,NCI-H23,20,41,,,
sp20,0.03935972315107753,NCI-H23,20,16,0.035091733939069655,20.0,7.0
sp21,0.010488400698979331,NCI-H23,20,48,0.013853595932369926,20.0,28.0
sp22,0.018867716766403458,NCI-H23,20,40,0.01645652169935965,20.0,25.0
sp23,0.03940322576015383,NCI-H23,20,15,,,
sp24,0.09925597121310767,NCI-H23,20,2,,,
sp25,0.025130416594236624,NCI-H23,20,33,,,
sp26,0.026255210086666647,NCI-H23,20,31,,,
sp27,0.02759265968041646,NCI-H23,20,30,0.029139936790806155,20.0,9.0
sp28,0.022018666582658886,NCI-H23,20,35,0.014271885229837121,20.0,27.0
sp29,0.01714401918273512,NCI-H23,20,44,,,
sp30,0.044212214195443536,NCI-H23,20,13,,,
sp31,0.035692531321428564,NCI-H23,20,22,,,
sp32,0.0714992378855932,NCI-H23,20,5,,,
sp33,0.02563259548629957,NCI-H23,20,32,0.015706044483669152,20.0,26.0
sp34,0.021441151164365478,NCI-H23,20,37,0.019817741408069734,20.0,18.0
sp35,0.02829244613255527,NCI-H23,20,27,,,
sp36,0.03658689713353106,NCI-H23,20,18,0.04012164483988445,20.0,3.0
sp37,0.049353986373262014,NCI-H23,20,11,0.0465490188631438,20.0,1.0
sp38,0.06232567112659258,NCI-H23,20,6,,,
sp39,0.03575880686509614,NCI-H23,20,21,,,
sp40,0.06210075270420559,NCI-H23,20,7,,,
sp41,0.016268598459909654,NCI-H23,20,45,0.021576884056015645,20.0,15.0
sp42,0.05936028642025861,NCI-H23,20,8,0.046241912292976174,20.0,2.0
sp43,0.04584821200176989,NCI-H23,20,12,0.03698051602081479,20.0,5.0
sp44,0.015167109042274153,NCI-H23,20,46,0.01664021596899621,20.0,23.0
sp45,0.01748265623565157,NCI-H23,20,43,0.019389776417531306,20.0,21.0
sp46,0.041468888128954905,NCI-H23,20,14,0.029555222857275847,20.0,8.0
sp47,0.027869942472219855,NCI-H23,20,28,0.024894273157697253,20.0,13.0
sp48,0.028429832341999983,NCI-H23,20,26,,,
sp1,0.030087708009803905,NCI-H460,21,26,0.028556941821029396,21.0,19.0
sp2,0.023292453341146397,NCI-H460,21,33,0.023687877584426906,21.0,24.0
sp3,0.03917309285859647,NCI-H460,21,16,0.032416720052456126,21.0,16.0
sp4,0.0209366144796828,NCI-H460,21,36,0.01845510160095593,21.0,30.0
sp5,0.14227738505507243,NCI-H460,21,1,,,
sp6,0.03588535268124998,NCI-H460,21,20,0.03879768222409485,21.0,10.0
sp7,0.03413287562721023,NCI-H460,21,23,0.0221870628960512,21.0,25.0
sp8,0.013065676987453752,NCI-H460,21,47,0.012945101404876695,21.0,36.0
sp9,0.04932534427827867,NCI-H460,21,10,,,
sp10,0.03708133749204249,NCI-H460,21,18,0.028383788320300803,21.0,20.0
sp11,0.0720485639148148,NCI-H460,21,4,0.05586729938765181,21.0,3.0
sp12,0.034483252673398045,NCI-H460,21,22,0.015799471568536574,21.0,35.0
sp13,0.019243503177245387,NCI-H460,21,38,,,
sp14,0.0933998781533898,NCI-H460,21,3,0.054988017995582804,21.0,4.0
sp15,0.02538242640468426,NCI-H460,21,32,0.020867776102344592,21.0,26.0
sp16,0.029298011409103434,NCI-H460,21,27,0.03905093521201297,21.0,9.0
sp17,0.018269646842370764,NCI-H460,21,39,0.019852763340393056,21.0,29.0
sp18,0.05281017873773584,NCI-H460,21,9,,,
sp19,0.02027044154947746,NCI-H460,21,37,,,
sp20,0.04137943958355304,NCI-H460,21,15,0.03696881974116225,21.0,14.0
sp21,0.011108496835637895,NCI-H460,21,48,0.012939387466990275,21.0,37.0
sp22,0.01712501972001513,NCI-H460,21,42,0.016634084128943193,21.0,32.0
sp23,0.03735404877969229,NCI-H460,21,17,0.03008804108649998,21.0,18.0
sp24,0.09859948318081867,NCI-H460,21,2,0.06190068774058275,21.0,2.0
sp25,0.027834385201354946,NCI-H460,21,30,0.027086805532927066,21.0,22.0
sp26,0.02285951699931971,NCI-H460,21,34,,,
sp27,0.02772876679839108,NCI-H460,21,31,,,
sp28,0.017644917044642307,NCI-H460,21,40,0.020053820734428386,21.0,28.0
sp29,0.017377598576762143,NCI-H460,21,41,,,
sp30,0.044324379965927405,NCI-H460,21,12,0.04111128524240509,21.0,8.0
sp31,0.03235915600585032,NCI-H460,21,25,0.03805272437339914,21.0,11.0
sp32,0.07094557522711863,NCI-H460,21,5,0.06403837470461536,21.0,1.0
sp33,0.02217519645682173,NCI-H460,21,35,0.02815442406783056,21.0,21.0
sp34,0.017031307189764363,NCI-H460,21,43,,,
sp35,0.03370018142690416,NCI-H460,21,24,0.020118207697868346,21.0,27.0
sp36,0.03489537623918077,NCI-H460,21,21,0.044816945464233565,21.0,7.0
sp37,0.04810247229220854,NCI-H460,21,11,0.04840213345028984,21.0,6.0
sp38,0.06409262741044444,NCI-H460,21,7,0.053735362375063815,21.0,5.0
sp39,0.03680814225956729,NCI-H460,21,19,0.036995574271378485,21.0,13.0
sp40,0.059523572337756986,NCI-H460,21,8,,,
sp41,0.013510281528725908,NCI-H460,21,46,,,
sp42,0.06420050581517239,NCI-H460,21,6,0.03432089867183543,21.0,15.0
sp43,0.04237882790999999,NCI-H460,21,14,0.0371250097866021,21.0,12.0
sp44,0.015086107227740245,NCI-H460,21,45,0.017372953510815328,21.0,31.0
sp45,0.016882897778904962,NCI-H460,21,44,0.016579623998301672,21.0,33.0
sp46,0.043385541945782764,NCI-H460,21,13,0.030900009799763834,21.0,17.0
sp47,0.028568225254957783,NCI-H460,21,29,0.01613321839017667,21.0,34.0
sp48,0.029282806227578933,NCI-H460,21,28,0.023968394316206877,21.0,23.0
sp1,0.028088183443137238,NCI-H522,22,29,0.025714393341372533,22.0,13.0
sp2,0.021891515527678294,NCI-H522,22,36,0.01746021647403467,22.0,25.0
sp3,0.03282985060842104,NCI-H522,22,23,,,
sp4,0.02497897508538061,NCI-H522,22,33,0.017766751615551725,22.0,24.0
sp5,0.14402212237101447,NCI-H522,22,1,,,
sp6,0.037692980956902156,NCI-H522,22,18,0.05157021943032786,22.0,5.0
sp7,0.03210558620505389,NCI-H522,22,24,0.06407523606282141,22.0,2.0
sp8,0.011797219751616425,NCI-H522,22,47,0.013560353365881244,22.0,29.0
sp9,0.055991196389672114,NCI-H522,22,8,,,
sp10,0.03726703073493926,NCI-H522,22,19,,,
sp11,0.07354063635419751,NCI-H522,22,4,,,
sp12,0.034150691234466006,NCI-H522,22,22,0.022881233453099614,22.0,18.0
sp13,0.029851961071042935,NCI-H522,22,26,0.03197733456081631,22.0,10.0
sp14,0.09243030885932202,NCI-H522,22,3,0.05578547936814813,22.0,4.0
sp15,0.025567431217878592,NCI-H522,22,32,0.02277449268793252,22.0,20.0
sp16,0.03197397442662068,NCI-H522,22,25,,,
sp17,0.018115052387788187,NCI-H522,22,41,0.013767106781138514,22.0,28.0
sp18,0.05086308182924527,NCI-H522,22,10,,,
sp19,0.017137295874234217,NCI-H522,22,45,0.02289022159151723,22.0,17.0
sp20,0.04246585220680165,NCI-H522,22,14,0.0353968273843259,22.0,7.0
sp21,0.01153350376775211,NCI-H522,22,48,,,
sp22,0.016430534018388534,NCI-H522,22,46,0.019656013891598576,22.0,22.0
sp23,0.03908129046569229,NCI-H522,22,17,0.03410474201127658,22.0,8.0
sp24,0.10046309831640991,NCI-H522,22,2,,,
sp25,0.027033958379122123,NCI-H522,22,31,0.022790659102600228,22.0,19.0
sp26,0.021114677635102025,NCI-H522,22,37,,,
sp27,0.027393236340908886,NCI-H522,22,30,0.02490781985920503,22.0,15.0
sp28,0.017574323936387665,NCI-H522,22,43,0.01429320793465114,22.0,27.0
sp29,0.01719581032288106,NCI-H522,22,44,0.0229618902130657,22.0,16.0
sp30,0.0445785001139516,NCI-H522,22,12,0.10620987453833332,22.0,1.0
sp31,0.0413550952253061,NCI-H522,22,15,,,
sp32,0.07057045634999998,NCI-H522,22,5,,,
sp33,0.022486042471054683,NCI-H522,22,35,0.024945044969415898,22.0,14.0
sp34,0.017736864589366408,NCI-H522,22,42,0.01991944331296519,22.0,21.0
sp35,0.0294401423657248,NCI-H522,22,27,0.0277566006852859,22.0,11.0
sp36,0.03694575319008473,NCI-H522,22,20,,,
sp37,0.048074886432727254,NCI-H522,22,11,,,
sp38,0.06442280878407405,NCI-H522,22,6,,,
sp39,0.03550344973206729,NCI-H522,22,21,,,
sp40,0.05915262637607474,NCI-H522,22,7,,,
sp41,0.019976019167381315,NCI-H522,22,39,,,
sp42,0.05250805295715516,NCI-H522,22,9,0.036305817776620675,22.0,6.0
sp43,0.04073021612345131,NCI-H522,22,16,0.05934930791924997,22.0,3.0
sp44,0.02288515332738238,NCI-H522,22,34,0.018583706643606493,22.0,23.0
sp45,0.01948119077834086,NCI-H522,22,40,0.017290885782946578,22.0,26.0
sp46,0.042751067972487684,NCI-H522,22,13,0.03389703290519064,22.0,9.0
sp47,0.028381988687707704,NCI-H522,22,28,0.02581838960214915,22.0,12.0
sp48,0.021019720751473667,NCI-H522,22,38,,,
sp1,0.032182344810490184,OVCAR-3,23,26,0.032121132533480375,23.0,11.0
sp2,0.024135023958639663,OVCAR-3,23,34,0.016036400122668003,23.0,25.0
sp3,0.034201843414561395,OVCAR-3,23,23,0.050945463526718734,23.0,3.0
sp4,0.024365858098791576,OVCAR-3,23,33,0.02085034249787268,23.0,17.0
sp5,0.14409948389420288,OVCAR-3,23,1,,,
sp6,0.0373573091383152,OVCAR-3,23,20,0.043804970411164004,23.0,6.0
sp7,0.03239920647995955,OVCAR-3,23,25,0.02483367797790321,23.0,13.0
sp8,0.014962382824999985,OVCAR-3,23,47,0.013931573341386973,23.0,27.0
sp9,0.05396529110639343,OVCAR-3,23,10,,,
sp10,0.039250012684566786,OVCAR-3,23,15,0.024451690431976453,23.0,14.0
sp11,0.06838563590246911,OVCAR-3,23,5,0.07676981208103448,23.0,1.0
sp12,0.03482714665211164,OVCAR-3,23,22,0.02038794563625434,23.0,19.0
sp13,0.01846858596814262,OVCAR-3,23,41,,,
sp14,0.09450885349661016,OVCAR-3,23,3,0.057904795766717775,23.0,2.0
sp15,0.025080585178219896,OVCAR-3,23,31,0.023232703125040943,23.0,15.0
sp16,0.027229011371999987,OVCAR-3,23,29,,,
sp17,0.017160570511133465,OVCAR-3,23,44,0.01729101336235521,23.0,24.0
sp18,0.0643088470433962,OVCAR-3,23,7,,,
sp19,0.017387579818828814,OVCAR-3,23,43,,,
sp20,0.03864639397198448,OVCAR-3,23,17,,,
sp21,0.010743187441373012,OVCAR-3,23,48,0.0144258515858846,23.0,26.0
sp22,0.019168916780919143,OVCAR-3,23,40,0.017376149744800503,23.0,23.0
sp23,0.03972149206684614,OVCAR-3,23,14,,,
sp24,0.10416366923421884,OVCAR-3,23,2,,,
sp25,0.028662212468435103,OVCAR-3,23,27,,,
sp26,0.020190907532925153,OVCAR-3,23,38,,,
sp27,0.02438782492250475,OVCAR-3,23,32,0.0365604523370353,23.0,9.0
sp28,0.02306207625405487,OVCAR-3,23,35,0.01385049826505351,23.0,28.0
sp29,0.018158837173627013,OVCAR-3,23,42,,,
sp30,0.044795217955995954,OVCAR-3,23,13,,,
sp31,0.03765413110081631,OVCAR-3,23,19,,,
sp32,0.06822845221949152,OVCAR-3,23,6,,,
sp33,0.026208881336327993,OVCAR-3,23,30,0.012615187335888737,23.0,29.0
sp34,0.021270822331883103,OVCAR-3,23,36,0.018312488161609585,23.0,22.0
sp35,0.032962951035823085,OVCAR-3,23,24,,,
sp36,0.03871292552697173,OVCAR-3,23,16,0.049206752721954086,23.0,4.0
sp37,0.06046593277037432,OVCAR-3,23,8,0.0434211705721604,23.0,7.0
sp38,0.05890794023029628,OVCAR-3,23,9,,,
sp39,0.0373349098418221,OVCAR-3,23,21,,,
sp40,0.06920952087271026,OVCAR-3,23,4,,,
sp41,0.01615778660389002,OVCAR-3,23,45,0.02316542976780176,23.0,16.0
sp42,0.050447789459224124,OVCAR-3,23,11,0.03672793608578753,23.0,8.0
sp43,0.04548662061539821,OVCAR-3,23,12,0.04900698358580245,23.0,5.0
sp44,0.015862225549440098,OVCAR-3,23,46,0.01968443703582228,23.0,20.0
sp45,0.021163764499806923,OVCAR-3,23,37,0.01887031050283309,23.0,21.0
sp46,0.03828338682592211,OVCAR-3,23,18,0.03238077368544914,23.0,10.0
sp47,0.028341161247016054,OVCAR-3,23,28,0.025948592218936577,23.0,12.0
sp48,0.01926819704505262,OVCAR-3,23,39,0.020818961728092472,23.0,18.0
sp1,0.024953946550279393,OVCAR-4,24,32,0.022602730999769588,24.0,17.0
sp2,0.02302086230517002,OVCAR-4,24,35,0.014875891607518201,24.0,27.0
sp3,0.036363999267631564,OVCAR-4,24,21,0.04261627825591834,24.0,6.0
sp4,0.02514923452890675,OVCAR-4,24,30,0.02130798852740358,24.0,19.0
sp5,0.14189973026811592,OVCAR-4,24,1,,,
sp6,0.03926039140956521,OVCAR-4,24,17,0.042256886854636855,24.0,7.0
sp7,0.03263819833397573,OVCAR-4,24,24,0.05186543578774906,24.0,3.0
sp8,0.015399309540184916,OVCAR-4,24,46,0.015252926255773236,24.0,26.0
sp9,0.050504556802459,OVCAR-4,24,10,,,
sp10,0.03860447177474492,OVCAR-4,24,18,,,
sp11,0.07105424055802467,OVCAR-4,24,5,0.04412497959731342,24.0,5.0
sp12,0.03488737739864076,OVCAR-4,24,23,0.017973541548051104,24.0,24.0
sp13,0.01949300718945704,OVCAR-4,24,39,0.0241606753247681,24.0,14.0
sp14,0.09425868500813557,OVCAR-4,24,3,,,
sp15,0.025018354856384643,OVCAR-4,24,31,0.02117447286756511,24.0,20.0
sp16,0.029399676264620676,OVCAR-4,24,25,,,
sp17,0.015353838352648901,OVCAR-4,24,47,0.01305630506146183,24.0,29.0
sp18,0.06529583888867924,OVCAR-4,24,6,0.057124568464240494,24.0,1.0
sp19,0.02471188162184683,OVCAR-4,24,33,0.031141420561944425,24.0,10.0
sp20,0.03987385283557957,OVCAR-4,24,16,,,
sp21,0.011540109959611165,OVCAR-4,24,48,,,
sp22,0.01766447520232861,OVCAR-4,24,42,0.016239664353867058,24.0,25.0
sp23,0.03702704038307691,OVCAR-4,24,20,0.02761952038084855,24.0,12.0
sp24,0.10883712288435358,OVCAR-4,24,2,,,
sp25,0.027142346668320598,OVCAR-4,24,27,,,
sp26,0.026391272046190458,OVCAR-4,24,28,,,
sp27,0.022567355717558933,OVCAR-4,24,36,0.036892705539811006,24.0,8.0
sp28,0.021818235275720174,OVCAR-4,24,37,0.02609952670740366,24.0,13.0
sp29,0.01758606100788647,OVCAR-4,24,43,0.023809534521524428,24.0,15.0
sp30,0.046811722372620955,OVCAR-4,24,12,0.05605337074046979,24.0,2.0
sp31,0.03625861544673468,OVCAR-4,24,22,,,
sp32,0.07379347875084744,OVCAR-4,24,4,,,
sp33,0.023641193548558485,OVCAR-4,24,34,0.02185495793157914,24.0,18.0
sp34,0.019200347937606662,OVCAR-4,24,40,0.017974359986992743,24.0,23.0
sp35,0.02587357945679114,OVCAR-4,24,29,0.030012375757232475,24.0,11.0
sp36,0.040411729695367216,OVCAR-4,24,15,,,
sp37,0.04766744432155079,OVCAR-4,24,11,,,
sp38,0.06354349540925924,OVCAR-4,24,7,,,
sp39,0.037327630700192294,OVCAR-4,24,19,,,
sp40,0.06080480780186915,OVCAR-4,24,8,,,
sp41,0.01810967609040322,OVCAR-4,24,41,0.019064680608398155,24.0,22.0
sp42,0.055498737368103436,OVCAR-4,24,9,0.04723693323999999,24.0,4.0
sp43,0.04327433724681414,OVCAR-4,24,14,0.03533904617319727,24.0,9.0
sp44,0.01623529546291485,OVCAR-4,24,45,0.014518537506857873,24.0,28.0
sp45,0.02132342284083106,OVCAR-4,24,38,,,
sp46,0.04537875913078277,OVCAR-4,24,13,0.02300921058467067,24.0,16.0
sp47,0.02756933944761309,OVCAR-4,24,26,,,
sp48,0.017032380052825983,OVCAR-4,24,44,0.019906443139029593,24.0,21.0
sp1,0.023132541985706846,OVCAR-8,25,33,0.023132541985706846,25.0,11.0
sp2,0.022121351110584653,OVCAR-8,25,34,0.020472116211017084,25.0,17.0
sp3,0.03228618550684209,OVCAR-8,25,26,0.035947206665175424,25.0,5.0
sp4,0.021871561399998633,OVCAR-8,25,35,0.019849163641724774,25.0,19.0
sp5,0.14114284616376813,OVCAR-8,25,1,,,
sp6,0.041905498823685314,OVCAR-8,25,16,0.03668270488057429,25.0,4.0
sp7,0.034810377815700795,OVCAR-8,25,23,0.03126712389917788,25.0,6.0
sp8,0.011178479399167999,OVCAR-8,25,47,0.01315583346988608,25.0,28.0
sp9,0.04820242323081966,OVCAR-8,25,10,,,
sp10,0.038282548884765163,OVCAR-8,25,18,0.022724799128111095,25.0,13.0
sp11,0.07275983629938271,OVCAR-8,25,4,,,
sp12,0.03452471370228154,OVCAR-8,25,24,0.02288355530836584,25.0,12.0
sp13,0.019312369256044154,OVCAR-8,25,39,,,
sp14,0.09103191647788134,OVCAR-8,25,3,,,
sp15,0.025189815443893204,OVCAR-8,25,31,0.02405519622449749,25.0,9.0
sp16,0.026891377212551713,OVCAR-8,25,28,0.025492448422995764,25.0,8.0
sp17,0.019176762539481165,OVCAR-8,25,40,0.017768163332246054,25.0,22.0
sp18,0.05723891490566037,OVCAR-8,25,9,,,
sp19,0.03485980133779278,OVCAR-8,25,22,,,
sp20,0.042034339426669905,OVCAR-8,25,15,0.030098121705741512,25.0,7.0
sp21,0.010246841901664623,OVCAR-8,25,48,0.016780848535308975,25.0,23.0
sp22,0.018049817974852823,OVCAR-8,25,41,0.018219569355978345,25.0,21.0
